REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20160213_ClearCell_241_IP.nodup.bam	X20160213_ClearCell_241_INPUT.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
11_Peak_54875_lociStitched	chr15	63758877	63803357	11	22208	40054.24	5568.896	141	USP3		USP3	141	1	ENSG00000140455	USP3	44.9736714145446	1
11_Peak_107667_lociStitched	chr15	93342241	93393331	11	23452	40330.446	5921.331	142		LOC100507217,ASB9P1	ASB9P1	142	1	ENSG00000258527	ASB9P1	0.602950772170342	1
7_Peak_1622_lociStitched	chr11	61709202	61748948	7	19129	38895.4356	4570.79	143	FTH1,BEST1	RAB3IL1	FTH1	143	1	ENSG00000167996	FTH1	750.302790856765	1
19_Peak_709_lociStitched	chr15	60651255	60720065	19	30403	41354.81	7135.597	144	ANXA2,NARG2	ANXA2	ANXA2	144	1	ENSG00000182718	ANXA2	217.99673473381	1
28_Peak_92620_lociStitched	chr11	12134292	12224207	28	44994	44723.721	10690.8935	145	MICAL2		MICAL2	145	1	ENSG00000133816	MICAL2	32.2696740807737	1
38_Peak_17162_lociStitched	chr11	62191036	62284624	38	40487	44173.536	10201.092	146	AHNAK	SCGB1A1	SCGB1A1	146	1	ENSG00000124942	AHNAK	562.993455668991	2
13_Peak_84595_lociStitched	chr1	28181767	28233135	13	26596	39399.256	5480.9656	147	RPA2,C1orf38	PPP1R8,SCARNA1,SMPDL3B	C1orf38	147	1	ENSG00000130775	THEMIS2	9.2081429449691	1
32_Peak_94270_lociStitched	chr13	97874091	97992783	32	37754	47797.2684	13981.9176	148	MBNL2	MBNL2	MBNL2	148	1	ENSG00000139793	MBNL2	26.0896151792647	1
10_Peak_113453_lociStitched	chr17	43220655	43275597	10	15716	39311.001	5516.1768	149	HEXIM1,ACBD4,HEXIM2	FMNL1,PLCD3,ACBD4,LOC100133991	HEXIM2	149	1	ENSG00000186834	HEXIM1	61.3371930721337	1
11_Peak_60078_lociStitched	chr19	16173867	16231480	11	17168	40092.8867	6377.7591	150	TPM4,RAB8A	HSH2D,FLJ25328,LOC126536	TPM4	150	1	ENSG00000167460	TPM4	334.742670341799	1
27_Peak_352_lociStitched	chr18	2956469	3062302	27	39912	45751.6059	12234.2948	151	LPIN2	LOC727896	LPIN2	151	1	ENSG00000101577	LPIN2	37.7828557827786	1
17_Peak_54162_lociStitched	chr16	11676234	11735453	17	29731	39984.6688	6585.1528	152	LITAF	SNN	LITAF	152	1	ENSG00000189067	LITAF	76.4848049274565	1
28_Peak_3788_lociStitched	chr17	71274074	71363062	28	36127	42687.5436	9325.9424	153	CDC42EP4,SDK2	C17orf80,FAM104A,CPSF4L	CDC42EP4	153	1	ENSG00000179604	CDC42EP4	44.1146933366132	1
14_Peak_964_lociStitched	chr10	74054739	74097183	14	28839	38284.488	4940.4816	154	DNAJB12	DDIT4,DNAJB12	DNAJB12	154	1	ENSG00000148719	DNAJB12	35.6082130787984	1
22_Peak_20082_lociStitched	chr3	134027375	134112616	22	30534	43532.5787	10194.8236	155	AMOTL2		AMOTL2	155	1	ENSG00000114019	AMOTL2	49.6888434931615	1
10_Peak_57628_lociStitched	chr1	150568411	150615243	10	21786	38308.576	5048.4896	156	ENSA	MIR4257,MCL1,ADAMTSL4,ENSA	ENSA	156	1	ENSG00000143420	ENSA	102.134067145143	1
30_Peak_14632_lociStitched	chr17	1100232	1172313	30	33832	40949.2161	7799.1642	157		TUSC5,ABR,BHLHA9	BHLHA9	157	1	ENSG00000159842	ABR	32.9584852865261	2
15_Peak_21038_lociStitched	chr1	36808229	36867617	15	21853	39926.5524	6859.314	158	LSM10,STK40	C1orf113,OSCP1,FAM176B	STK40	158	1	ENSG00000196182	STK40	19.8481230029139	1
4_Peak_4273_lociStitched	chr3	5017393	5037529	4	14963	35121.2112	2216.9736	159	BHLHE40		BHLHE40	159	1	ENSG00000134107	BHLHE40	70.0664591312744	1
30_Peak_21417_lociStitched	chr19	2540171	2635334	30	39852	42128.6601	9268.8762	160	GNG7		GADD45B	160	1	ENSG00000099860	GADD45B	22.3457907797221	1
21_Peak_16523_lociStitched	chr4	87917990	87979471	21	35709	39931.9095	7125.6479	161	AFF1		AFF1	161	1	ENSG00000172493	AFF1	80.2851324641676	1
25_Peak_51067_lociStitched	chr7	104562361	104630052	25	24963	40533.3708	7737.0813	162	LOC723809	MLL5,LOC100216545	LOC723809	162	1	ENSG00000237513		0.374330755099063	1
13_Peak_46185_lociStitched	chr15	96860612	96904206	13	34943	37438.5272	4642.761	163	NR2F2,MIR1469		NR2F2	163	1	ENSG00000185551	NR2F2	109.550421333738	1
12_Peak_136363_lociStitched	chr9	117125387	117161222	12	23614	36558.867	3859.4295	164	AKNA	ORM2,ORM1	AKNA	164	1	ENSG00000106948	AKNA	21.0513173926593	1
22_Peak_61077_lociStitched	chr9	114770182	114840910	22	33745	39862.3008	7256.6928	165	MIR3134,SUSD1		SUSD1	165	1	ENSG00000106868	SUSD1	7.90773720146771	1
22_Peak_36518_lociStitched	chr17	57404729	57479494	22	32616	40799.2605	8254.056	166	YPEL2		YPEL2	166	1	ENSG00000175155	YPEL2	15.3324124784414	1
10_Peak_3367_lociStitched	chr18	19744590	19777812	10	29900	36072.4476	3538.143	167	GATA6		GATA6	167	1	ENSG00000141448	GATA6	7.15519346301525	1
35_Peak_46795_lociStitched	chr3	30638861	30733259	35	34235	44197.1436	11686.4724	168	TGFBR2		TGFBR2	168	1	ENSG00000163513	TGFBR2	25.0060446485057	1
26_Peak_18104_lociStitched	chr20	35921859	36021141	26	39272	43416.0186	10960.7328	169	MANBAL,SRC	MANBAL,GHRH	SRC	169	1	ENSG00000197122	SRC	50.6813508326161	1
30_Peak_56596_lociStitched	chr1	33391620	33493358	30	33402	43136.912	10692.6638	170	AK2,RNF19B	HPCA,TMEM54	RNF19B	170	1	ENSG00000116514	RNF19B	9.97656976336942	1
28_Peak_59290_lociStitched	chr1	8135562	8243409	28	39447	43915.2984	11496.4902	171		ERRFI1	ERRFI1	171	1	ENSG00000116285	ERRFI1	42.5598999801296	1
25_Peak_29334_lociStitched	chr19	17178149	17250183	25	29548	40014.887	7772.4686	172	HAUS8,MYO9B	CPAMD8,HAUS8	MYO9B	172	1	ENSG00000099331	MYO9B	65.2116330382301	1
15_Peak_21682_lociStitched	chr17	75092383	75144836	15	33673	38196.2746	6037.3403	173	SEC14L1	C17orf86,SCARNA16,SEC14L1	SEC14L1	173	1	ENSG00000129657	SEC14L1	51.8505837874944	1
8_Peak_144883_lociStitched	chr1	40842623	40870286	8	24391	35284.1565	3153.582	174	SMAP2	ZNF643	SMAP2	174	1	ENSG00000084070	SMAP2	19.8686635400894	1
24_Peak_51559_lociStitched	chr21	34732864	34792444	24	27817	38494.638	6601.464	175	IFNGR2	IFNAR1	IFNGR2	175	1	ENSG00000159128	IFNGR2	39.7656226138253	1
38_Peak_38020_lociStitched	chr17	9988214	10096449	38	41330	43672.8225	11786.7915	176	GAS7	GAS7	GAS7	176	1	ENSG00000007237	GAS7	11.0725691682241	1
15_Peak_50813_lociStitched	chr14	50432983	50470984	15	21994	36336.5562	4468.9176	177	C14orf182		C14orf182	177	1	ENSG00000214900	LINC01588	2.85427200763036	2
Peak_685	chr19	1247371	1256403	1	9033	33039.056	1171.4504	178	MIDN	CIRBP,C19orf23,ATP5D,STK11,C19orf26,EFNA2,C19orf24	MIDN	178	1	ENSG00000167470	MIDN	95.6445804153529	1
12_Peak_22474_lociStitched	chr2	207995901	208032693	12	22363	36251.1576	4407.6816	179	KLF7	MIR2355	KLF7	179	1	ENSG00000118263	KLF7	34.1696028507601	1
20_Peak_45319_lociStitched	chr10	6182251	6254225	20	24731	39650.4766	7823.5738	180	PFKFB3,MIR3155		MIR3155	180	1	ENSG00000201581	RN7SKP78	0.783550214922714	1
17_Peak_1219_lociStitched	chr10	73978093	74037634	17	27722	38100.2859	6287.5296	181	DDIT4,ANAPC16	ASCC1	DDIT4	181	1	ENSG00000168209	DDIT4	40.8140812876661	1
37_Peak_11270_lociStitched	chr4	185249951	185375590	37	39089	46498.9939	14687.1991	182	IRF2		IRF2	182	1	ENSG00000168310	IRF2	16.806026491713	1
9_Peak_91504_lociStitched	chr2	178094102	178146881	9	17399	37926.9894	6138.1977	183	NFE2L2,MIR3128	HNRNPA3,NFE2L2	MIR3128	183	1	ENSG00000222043		0.894399182876907	1
27_Peak_42283_lociStitched	chr1	201672426	201761719	27	37942	42012.3565	10259.7657	184	NAV1	MIR1231,IPO9	NAV1	184	1	ENSG00000134369	NAV1	38.7044007575946	1
12_Peak_73517_lociStitched	chr9	130805712	130864453	12	23214	37805.7076	6120.8122	185	SLC25A25,NAIF1	LCN2,LOC100289019,LOC389791,PTGES2	SLC25A25	185	1	ENSG00000148339	SLC25A25	17.5728445055897	1
11_Peak_88189_lociStitched	chr1	32387633	32427735	11	25660	36264.2386	4691.934	186	PTP4A2	PTP4A2	PTP4A2	186	1	ENSG00000184007	PTP4A2	139.396476137477	1
10_Peak_155_lociStitched	chr16	27315897	27345927	10	22665	35240.205	3690.687	187	IL4R	FLJ21408,NSMCE1	IL4R	187	1	ENSG00000077238	IL4R	46.5211395741482	1
24_Peak_11929_lociStitched	chr5	14142356	14214706	24	30194	39503.1	8182.785	188	TRIO		TRIO	188	1	ENSG00000038382	TRIO	82.1005516391462	1
12_Peak_47385_lociStitched	chr1	36588695	36653894	12	16406	37900.1787	6754.6164	189	MAP7D1,TRAPPC3	THRAP3,TEKT2,ADPRHL2,COL8A2	MAP7D1	189	1	ENSG00000116871	MAP7D1	32.5003002189682	1
13_Peak_6355_lociStitched	chr17	79360130	79403612	13	24973	36016.1406	4909.1178	190	BAHCC1	MIR3186	BAHCC1	190	1	ENSG00000266074	BAHCC1	16.1138805068889	1
16_Peak_121468_lociStitched	chr11	75013164	75064229	16	33402	37175.32	6102.2675	191	ARRB1,MIR326	SNORD15A,RPS3	MIR326	191	1	ENSG00000137486	ARRB1	13.9128761780852	2
15_Peak_53536_lociStitched	chr16	20861568	20941550	15	24281	40286.9334	9213.9264	192	LYRM1,DCUN1D3	LOC81691,ERI2	LYRM1	192	1	ENSG00000188215	DCUN1D3	18.9554825504019	1
35_Peak_83403_lociStitched	chr9	107612521	107698114	35	38468	40365.6588	9372.4335	193	ABCA1		ABCA1	193	1	ENSG00000165029	ABCA1	52.2632417349547	1
20_Peak_47021_lociStitched	chr5	171829688	171883703	20	35808	37329.7665	6362.967	194	SH3PXD2B		SH3PXD2B	194	1	ENSG00000174705	SH3PXD2B	19.8755373972646	1
Peak_929	chr22	46459590	46476862	1	17273	33075.88	2124.456	195		LOC400931,C22orf26,MIRLET7A3,MIR3619,LOC100271722,LOC150381,MIRLET7B	LOC400931	195	1	ENSG00000235159		1.2776811134273	1
25_Peak_12801_lociStitched	chr8	128899291	129006050	25	35636	43226.7191	12287.9609	196	MIR1205,PVT1	MIR1206	MIR1205	196	1	ENSG00000249859	PVT1	21.6853292261672	2
18_Peak_138543_lociStitched	chr14	69388885	69449287	18	31074	38433.7926	7514.0088	197	ACTN1		ACTN1	197	1	ENSG00000072110	ACTN1	75.7079489170228	1
25_Peak_17045_lociStitched	chr8	12900231	12990891	25	32952	41422.554	10525.626	198	DLC1	C8orf79	DLC1	198	1	ENSG00000164741	DLC1	15.8775818591681	1
29_Peak_42064_lociStitched	chr9	114651245	114757034	29	28903	42305.0211	11425.212	199	UGCG		UGCG	199	1	ENSG00000148154	UGCG	42.1706775856873	1
15_Peak_24935_lociStitched	chr12	49589342	49684542	15	28329	41021.68	10214.96	200	TUBA1C	PRPH,TUBA1A,TROAP,C1QL4	TUBA1C	200	1	ENSG00000167553	TUBA1C	91.7319335610862	1
Peak_25	chr19	13943583	13955884	1	12302	31935.8562	1294.0652	201	LOC284454,MIR24-2,MIR23A,MIR27A	MIR181C,ZSWIM4,MIR181D,NANOS3	MIR23A	201	1	ENSG00000267519		24.6839812950757	1
36_Peak_33072_lociStitched	chr10	33482038	33626842	36	31441	46612.4076	15986.3616	202	NRP1	NRP1	NRP1	202	1	ENSG00000099250	NRP1	55.7484461059057	1
33_Peak_76806_lociStitched	chr16	81465342	81592461	33	30235	45762.84	15139.8729	203	CMIP		CMIP	203	1	ENSG00000153815	CMIP	64.1241008588561	1
17_Peak_9564_lociStitched	chr9	130589193	130637595	17	26812	35938.485	5353.2612	204	ENG,AK1	CDK9,FPGS,MIR2861,ENG,SH2D3C,ST6GALNAC4,ST6GALNAC6	ENG	204	1	ENSG00000106991	ENG	35.2431774744694	1
28_Peak_17337_lociStitched	chr20	48581725	48671989	28	38454	40636.8528	10082.4888	205	SNAI1	SPATA2,RNF114	SNAI1	205	1	ENSG00000124216	SNAI1	0.894399182876907	1
14_Peak_2084_lociStitched	chr9	135987491	136020591	14	27626	34417.38	3981.93	206	RALGDS	CELP,GBGT1	RALGDS	206	1	ENSG00000160271	RALGDS	47.0538754055554	1
26_Peak_24229_lociStitched	chr14	95929893	95995163	26	38048	37745.641	7342.875	207	C14orf49	GLRX5,SCARNA13,SNHG10	C14orf49	207	1	ENSG00000176438	SYNE3	4.4968968856434	2
Peak_2341	chr1	156081760	156100723	1	18964	32665.6638	2364.6861	208	LMNA	SEMA4A,MEX3A	LMNA	208	1	ENSG00000160789	LMNA	177.908779312497	1
9_Peak_84608_lociStitched	chr1	33791670	33831515	9	23762	34214.9015	3920.748	209	PHC2,MIR3605		PHC2	209	1	ENSG00000134686	PHC2	46.228330651437	1
9_Peak_133115_lociStitched	chr1	145424107	145457945	9	23764	33919.2112	3887.9862	210	TXNIP,POLR3GL	RBM8A,HFE2,ANKRD34A,LIX1L	TXNIP	210	1	ENSG00000265972	TXNIP	166.258870328118	1
Peak_19	chr12	122233102	122245049	1	11948	31298.7506	1287.8866	211	LOC338799,SETD1B	RHOF	LOC338799	211	1	ENSG00000212694	LINC01089	12.6544911209054	1
11_Peak_15302_lociStitched	chr10	106058686	106112330	11	23949	36687.1316	6689.4068	212	ITPRIP,GSTO2	CCDC147,GSTO1,GSTO2	ITPRIP	212	1	ENSG00000148841	ITPRIP	18.6079243609032	1
10_Peak_17305_lociStitched	chr10	3845223	3878776	10	23857	33932.1489	4016.2941	213		KLF6	KLF6	213	1	ENSG00000067082	KLF6	220.962320472183	1
16_Peak_74281_lociStitched	chr7	100725803	100783046	16	23853	36566.8284	6794.7441	214	TRIM56,SERPINE1	VGF,AP1S1,C7orf52	SERPINE1	214	1	ENSG00000169871	TRIM56	193.265895263523	1
22_Peak_35388_lociStitched	chr22	36801252	36866437	22	35886	37364.042	7613.608	215	TXN2	FOXRED2,MYH9	TXN2	215	1	ENSG00000100348	TXN2	43.5400575220491	1
2_Peak_482_lociStitched	chr21	36253271	36265021	2	11553	31333.725	1620.325	216	RUNX1		RUNX1	216	1	ENSG00000159216	RUNX1	33.5896582013772	1
18_Peak_60357_lociStitched	chr20	49114495	49187578	18	27017	38492.8161	8828.4264	217	PTPN1	MIR645	PTPN1	217	1	ENSG00000196396	PTPN1	32.3980980170218	1
18_Peak_25527_lociStitched	chr10	3891448	3954664	18	29968	37208.9376	7598.5632	218			KLF6	218	1	ENSG00000067082	KLF6	220.962320472183	1
22_Peak_40550_lociStitched	chr3	46967904	47040209	22	33925	37193.692	7620.947	219	CCDC12,NBEAL2	PTH1R,NRADDP	CCDC12	219	1	ENSG00000160799	CCDC12	30.2717836541808	1
21_Peak_31121_lociStitched	chr20	10573332	10656503	21	29180	39489.5908	9972.2029	220	C20orf94,JAG1		JAG1	220	1	ENSG00000101384	JAG1	33.0041922831472	1
24_Peak_26742_lociStitched	chr1	154373862	154439578	24	26421	36912.6772	7583.6264	221	IL6R	IL6R,TDRD10,SHE	IL6R	221	1	ENSG00000160712	IL6R	33.0059860885691	1
12_Peak_5119_lociStitched	chr14	50327344	50379218	12	16394	35155.0098	5866.9494	222	ARF6	SDCCAG1	ARF6	222	1	ENSG00000165527	ARF6	102.653019947343	1
11_Peak_48434_lociStitched	chr3	13035012	13064906	11	23281	32629.301	3398.9478	223	IQSEC1	IQSEC1	IQSEC1	223	1	ENSG00000144711	IQSEC1	38.3542743316867	1
33_Peak_21481_lociStitched	chr9	112826493	112920515	33	35886	39583.262	10361.2244	224	AKAP2,PALM2-AKAP2	C9orf152	AKAP2	224	1	ENSG00000241978	AKAP2	17.6555402444395	1
20_Peak_26182_lociStitched	chr4	6876833	6947089	20	26259	36476.9152	7341.752	225	TBC1D14,KIAA0232	TBC1D14	TBC1D14	225	1	ENSG00000132405	TBC1D14	28.0752033395186	1
29_Peak_15930_lociStitched	chr1	8402743	8541568	29	31512	43271.7525	14160.15	226	SLC45A1,RERE		RERE	226	1	ENSG00000142599	RERE	130.594642185186	1
24_Peak_89818_lociStitched	chr5	95138308	95220466	24	26331	38187.0384	9086.6748	227	GLRX,C5orf27	GLRX	C5orf27	227	1	ENSG00000236882	LINC01554	0.333656535297191	1
5_Peak_45039_lociStitched	chr11	75258798	75296109	5	16086	33497.8158	4398.9669	228	SERPINH1	GDPD5	SERPINH1	228	1	ENSG00000149257	SERPINH1	75.3493558443953	1
17_Peak_37740_lociStitched	chr6	111872244	111928365	17	22467	35636.835	6639.1143	229	TRAF3IP2,LOC643749	TRAF3IP2	TRAF3IP2	229	1	ENSG00000056972	TRAF3IP2	17.5779938671745	1
12_Peak_44308_lociStitched	chr17	40664109	40712072	12	20036	34120.8782	5203.9855	230	NAGLU,ATP6V0A1,HSD17B1	PSMC3IP,FAM134C,COASY,TUBG1,MLX	NAGLU	230	1	ENSG00000108784	NAGLU	20.3724258321962	1
15_Peak_83903_lociStitched	chr2	85632207	85698717	15	21502	36933.003	8027.757	231	CAPG,SH2D6		SH2D6	231	1	ENSG00000042493	CAPG	32.9476448420327	2
38_Peak_62460_lociStitched	chr9	132694225	132808785	38	32621	40863.552	11960.064	232	FNBP1	GPR107	FNBP1	232	1	ENSG00000187239	FNBP1	77.3044406432175	1
14_Peak_628_lociStitched	chr3	48506467	48545635	14	18341	33038.208	4143.9744	233	TREX1,SHISA5,ATRIP	PFKFB4,PLXNB1,CCDC72,ATRIP,CCDC51	SHISA5	233	1	ENSG00000164054	SHISA5	85.1344342213853	1
5_Peak_109637_lociStitched	chr7	104643420	104658668	5	11178	30572.24	1741.3216	234	MLL5,LOC100216545		LOC100216545	234	1	ENSG00000239569	KMT2E-AS1	5.34858190186374	1
6_Peak_2666_lociStitched	chr19	41801219	41841453	6	23217	33337.8924	4538.3952	235	HNRNPUL1,TGFB1,CCDC97	TMEM91,B9D2	CCDC97	235	1	ENSG00000142039	CCDC97	21.7544538446711	1
23_Peak_109498_lociStitched	chr5	149958143	150036815	23	32556	37321.9968	8567.3808	236	SYNPO	RBM22,MYOZ3	SYNPO	236	1	ENSG00000171992	SYNPO	62.0116766794655	1
22_Peak_18278_lociStitched	chr3	124817573	124882847	22	36029	36592.6044	7852.4622	237	SLC12A8	HEG1	HEG1	237	1	ENSG00000173706	HEG1	26.6125478051552	1
18_Peak_4036_lociStitched	chr11	114150477	114193533	18	26427	33351.1776	4662.9648	238	NNMT		NNMT	238	1	ENSG00000166741	NNMT	34.1411315952022	1
35_Peak_62281_lociStitched	chr6	112031347	112145987	35	36143	41224.544	12564.544	239	FYN		FYN	239	1	ENSG00000010810	FYN	14.5963452307656	1
19_Peak_62752_lociStitched	chr8	28195526	28272910	19	23341	38196.7424	9587.8776	240	PNOC,ZNF395		ZNF395	240	1	ENSG00000186918	ZNF395	78.890375904849	1
24_Peak_56318_lociStitched	chr3	156788551	156855143	24	26883	36652.2368	8070.9504	241	LOC100498859,LOC339894	CCNL1	LOC100498859	241	1	ENSG00000163660	CCNL1	151.663985050595	3
21_Peak_46244_lociStitched	chr17	76711454	76779849	21	27625	36304.066	7742.314	242	CYTH1		CYTH1	242	1	ENSG00000108669	CYTH1	23.7731337087892	1
30_Peak_131338_lociStitched	chr10	73591874	73665402	30	29956	36521.3576	7963.0824	243	PSAP	PSAP,CDH23	PSAP	243	1	ENSG00000197746	PSAP	330.232053855551	1
20_Peak_17840_lociStitched	chr1	160593433	160654045	20	37390	35482.2648	6927.9516	244	CD48,SLAMF1	CD84	SLAMF1	244	1	ENSG00000228863		0.83704732700831	1
51_Peak_73733_lociStitched	chr1	95036632	95224464	51	45224	48460.656	19985.3248	245		F3	F3	245	1	ENSG00000117525	F3	19.0200199354618	1
20_Peak_120174_lociStitched	chr6	37128086	37190959	20	21973	34479.5532	6136.4048	246	TMEM217,PIM1	TBC1D22B	PIM1	246	1	ENSG00000137193	PIM1	25.959359294396	1
13_Peak_105822_lociStitched	chr9	95855027	95897688	13	25560	33288.3783	4952.9421	247	NINJ1,C9orf89	SUSD3,WNK2	C9orf89	247	1	ENSG00000131669	NINJ1	15.3849207403539	1
8_Peak_89940_lociStitched	chr1	205252689	205294681	8	25838	33383.64	5085.2312	248	NUAK2	KLHDC8A	NUAK2	248	1	ENSG00000163545	NUAK2	22.16122419795	1
11_Peak_75687_lociStitched	chr9	124005058	124062947	11	22297	35202.3009	6946.68	249	GSN	RAB14,GSN	GSN	249	1	ENSG00000148180	GSN	98.1535919956866	1
12_Peak_1900_lociStitched	chr17	42274965	42325283	12	14842	33285.357	5046.8954	250	UBTF,ATXN7L3	TMUB2,C17orf65,ASB16,SLC4A1	UBTF	250	1	ENSG00000108312	UBTF	84.59480888139	1
19_Peak_16114_lociStitched	chr9	130272141	130337411	19	27552	35213.165	6990.417	251	FAM129B	STXBP1	FAM129B	251	1	ENSG00000136830	FAM129B	92.1813888476543	1
25_Peak_66147_lociStitched	chr20	52507577	52574931	25	30437	35839.0634	7651.4144	252	BCAS1	SUMO1P1	SUMO1P1	252	1	ENSG00000064787	BCAS1	4.68483074923342	2
17_Peak_26227_lociStitched	chr2	42323722	42376005	17	29456	34396.9857	6268.7317	253		PKDCC,EML4	EML4	253	1	ENSG00000143924	EML4	77.4944554895656	1
32_Peak_13520_lociStitched	chr7	47471868	47560823	32	36839	38312.9185	10300.989	254	TNS3		TNS3	254	1	ENSG00000136205	TNS3	70.2544083013694	1
18_Peak_85720_lociStitched	chr2	42221680	42292462	18	27781	35114.9502	7134.8256	255	PKDCC		PKDCC	255	1	ENSG00000162878	PKDCC	28.139924124008	1
16_Peak_81327_lociStitched	chr22	37934412	37988707	16	22212	33744.3425	5891.0075	256	CDC42EP1,LGALS2	GGA1,SH3BP1,CARD10	CDC42EP1	256	1	ENSG00000128283	CDC42EP1	25.6884480686732	1
19_Peak_7791_lociStitched	chr1	2201600	2263135	19	27463	34354.9905	6522.71	257	MORN1,SKI	LOC100129534	LOC100129534	257	1	ENSG00000157933	SKI	36.5051746693513	2
14_Peak_128061_lociStitched	chr20	48169022	48214143	14	31747	33245.1528	5428.0563	258	PTGIS		PTGIS	258	1	ENSG00000124212	PTGIS	13.8101883879222	1
28_Peak_21559_lociStitched	chr17	40550016	40628699	28	28012	36493.1754	8678.7349	259	ATP6V0A1,PTRF	STAT3,ATP6V0A1	PTRF	259	1	ENSG00000177469	CAVIN1	56.1197804202344	1
2_Peak_1969_lociStitched	chr1	158968493	158986346	2	17721	29744.8833	1972.7565	260	IFI16		IFI16	260	1	ENSG00000163565	IFI16	51.8343754074168	1
11_Peak_14387_lociStitched	chr22	47131037	47189025	11	19949	34468.0672	6703.4128	261	CERK,TBC1D22A		TBC1D22A	261	1	ENSG00000054611	TBC1D22A	23.0493614881469	1
21_Peak_84550_lociStitched	chr1	204376803	204437966	21	24818	34373.606	6685.1159	262	PPP1R15B,PIK3C2B	PLEKHA6,LOC127841,MDM4	PPP1R15B	262	1	ENSG00000158615	PPP1R15B	37.8825566719782	1
7_Peak_157_lociStitched	chr3	39183051	39223070	7	17234	32179.2779	4530.1508	263	CSRNP1	GORASP1,XIRP1,TTC21A	CSRNP1	263	1	ENSG00000144655	CSRNP1	27.4618209802221	1
14_Peak_1223_lociStitched	chr9	134572599	134620258	14	33164	33251.6843	5623.762	264	RAPGEF1		RAPGEF1	264	1	ENSG00000107263	RAPGEF1	30.2108168438422	1
24_Peak_34722_lociStitched	chr21	39631297	39699677	24	38445	35113.13	7610.694	265	KCNJ15		KCNJ15	265	1	ENSG00000157551	KCNJ15	0.435711797933301	1
Peak_3759	chr17	48276285	48300620	1	24336	29652.1975	2248.554	266	COL1A1	HILS1,TMEM92,SGCA,PPP1R9B	COL1A1	266	1	ENSG00000108821	COL1A1	645.472548239145	1
9_Peak_14250_lociStitched	chr4	38664237	38694111	9	18546	30686.5728	3345.888	267	FLJ13197,KLF3		FLJ13197	267	1	ENSG00000109787	KLF3	38.0336339031332	2
18_Peak_8062_lociStitched	chr12	122006811	122076040	18	23264	34323.7382	7033.6664	268	ORAI1,KDM2B	MORN3	KDM2B	268	1	ENSG00000089094	KDM2B	25.9224047906101	1
22_Peak_74209_lociStitched	chr5	156928532	157003460	22	31794	36347.5728	9103.752	269	ADAM19	NIPAL4	ADAM19	269	1	ENSG00000135074	ADAM19	5.72506278752426	1
21_Peak_27633_lociStitched	chr11	122930984	123016598	21	25254	36882.5112	9794.2416	270	HSPA8,ASAM	HSPA8,LOC341056	HSPA8	270	1	ENSG00000109971	HSPA8	205.431050174925	1
18_Peak_130787_lociStitched	chr1	68140476	68233043	18	22542	37008.2866	9923.1824	271	GADD45A,GNG12		GADD45A	271	1	ENSG00000116717	GADD45A	25.9029064582391	1
17_Peak_64818_lociStitched	chr15	91356007	91417865	17	21141	34337.3758	7342.5446	272	BLM,FURIN	FES,MAN2A2	FURIN	272	1	ENSG00000140564	FURIN	53.2470874643865	1
10_Peak_134889_lociStitched	chr9	127004854	127068760	10	21490	34164.1476	7183.0344	273	NEK6	LOC100129034	NEK6	273	1	ENSG00000119408	NEK6	23.8387509082617	1
15_Peak_11880_lociStitched	chr1	223891675	223936998	15	26902	32963.4179	6000.7652	274	CAPN2	CAPN8	CAPN2	274	1	ENSG00000162909	CAPN2	126.832160215922	1
24_Peak_8267_lociStitched	chr6	43952330	44042739	24	27780	36299.2135	9339.2497	275	C6orf223		C6orf223	275	1	ENSG00000181577	C6orf223	1.83756425804295	1
20_Peak_108959_lociStitched	chr17	37023251	37088387	20	29125	33382.2	6780.6576	276	LASP1	SNORA21,CWC25,FBXO47,C17orf98,RPL23	LASP1	276	1	ENSG00000002834	LASP1	92.6056177377896	1
24_Peak_95325_lociStitched	chr17	63009708	63071606	24	24597	33195.8974	6598.3268	277	GNA13	AMZ2P1	GNA13	277	1	ENSG00000120063	GNA13	34.0674006488136	1
13_Peak_67970_lociStitched	chr3	46129840	46185593	13	28848	32626.6556	6065.9264	278			XCR1	278	1	ENSG00000163820	FYCO1	39.9953687044527	3
8_Peak_9390_lociStitched	chr19	4052119	4090231	8	16917	30299.04	3788.3328	279	ZBTB7A	PIAS4,MAP2K2	ZBTB7A	279	1	ENSG00000178951	ZBTB7A	62.7471928234805	1
47_Peak_113541_lociStitched	chr18	19595899	19696016	47	41859	36532.6933	10041.7351	280			GATA6	280	1	ENSG00000141448	GATA6	7.15519346301525	1
7_Peak_2784_lociStitched	chr19	54703633	54720759	7	14915	28307.5654	1820.4938	281	RPS9,LILRB3	TMC4,LILRA6,LENG1,TSEN34,LILRB5,MBOAT7,LILRB3	RPS9	281	1	ENSG00000170889	RPS9	405.888864583398	1
16_Peak_21377_lociStitched	chr10	81895636	81967916	16	24710	35265.412	8825.388	282	PLAC9,ANXA11	ANXA11	ANXA11	282	1	ENSG00000122359	ANXA11	189.687744666363	1
