REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3588_IP.nodup.bam	ClearCell_3588_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
34_Peak_38234_lociStitched	chr3	134030461	134101297	34	28650	46454.2488	9662.0304	137	AMOTL2		AMOTL2	137	1	ENSG00000114019	AMOTL2	49.6888434931615	1
63_Peak_35029_lociStitched	chr9	37917800	38075702	63	38885	50939.1852	14211.18	138	SHB	MCART1	SHB	138	1	ENSG00000107338	SHB	10.6334125075366	1
57_Peak_37548_lociStitched	chr13	114739978	114846691	57	40272	46249.4142	9924.309	139	RASA3		RASA3	139	1	ENSG00000185989	RASA3	9.14775000939799	1
46_Peak_22679_lociStitched	chr12	209461	346580	46	34046	55601.7545	19388.6266	140	SLC6A13,LOC574538,SLC6A12,IQSEC3		LOC574538	140	1	ENSG00000111181	SLC6A12	4.71389810473101	1
35_Peak_31756_lociStitched	chr10	81901467	81968757	35	27541	45225.609	9137.982	141	PLAC9,ANXA11	ANXA11	ANXA11	141	1	ENSG00000122359	ANXA11	189.687744666363	1
14_Peak_124158_lociStitched	chr17	74246461	74287516	14	22895	41186.376	5103.1365	142	FAM100B,QRICH2	RNF157	FAM100B	142	1	ENSG00000185262	UBALD2	27.2260656890071	1
45_Peak_20277_lociStitched	chr22	45818497	45950462	45	31784	52218.5505	16139.3195	143	FBLN1,RIBC2	SMC1B	FBLN1	143	1	ENSG00000077942	FBLN1	23.9500225637038	1
57_Peak_107852_lociStitched	chr11	63745102	63869262	57	42766	46013.696	10044.544	144	OTUB1,MACROD1	OTUB1,NAA40,COX8A,FLRT1	OTUB1	144	1	ENSG00000167770	OTUB1	40.6616782726358	1
37_Peak_92667_lociStitched	chr12	131688267	131774038	37	27616	45733.0972	9906.5505	145	LOC116437		LOC116437	145	1	ENSG00000090615	GOLGA3	98.9898653117244	3
17_Peak_11393_lociStitched	chr2	97525558	97558541	17	25630	40526.2121	4723.1656	146	FAM178B,SEMA4C	CNNM3,ANKRD39,ANKRD23	SEMA4C	146	1	ENSG00000168758	SEMA4C	39.4529417335702	1
75_Peak_42115_lociStitched	chr17	77060171	77224414	75	40937	52607.0329	17064.8477	147	ENGASE,RBFOX3	C1QTNF1	ENGASE	147	1	ENSG00000167280	ENGASE	25.7147409535514	1
59_Peak_108478_lociStitched	chr14	99974578	100147855	59	34744	52988.1066	17535.6324	148	CCDC85C,HHIPL1,CCNK	SETD3,CYP46A1	CCDC85C	148	1	ENSG00000205476	CCDC85C	36.5105921133758	1
26_Peak_122269_lociStitched	chr12	13010457	13066417	26	17035	43189.928	7890.36	149	RPL13AP20,GPRC5A	GPRC5D,MIR614,DDX47	GPRC5A	149	1	ENSG00000013588	GPRC5A	87.8350829169856	1
78_Peak_89672_lociStitched	chr18	77181293	77417663	78	50244	53372.346	18200.49	150	NFATC1	CTDP1,NFATC1	NFATC1	150	1	ENSG00000131196	NFATC1	4.59106526487341	1
21_Peak_22878_lociStitched	chr12	120635858	120701364	21	21063	44472.0234	9328.0544	151	RPLP0,PXN	GCN1L1,SIRT4,RPLP0	PXN	151	1	ENSG00000089159	PXN	75.4276644226191	1
74_Peak_85223_lociStitched	chr2	241626511	241797578	74	48351	49763.3903	14831.5089	152	AQP12A,KIF1A	AGXT,C2orf54,AQP12B	KIF1A	152	1	ENSG00000130294	KIF1A	4.41069400064753	1
19_Peak_41158_lociStitched	chr5	141215089	141263439	19	20121	40696.195	5831.01	153	PCDH1	KIAA0141,LOC729080	PCDH1	153	1	ENSG00000156453	PCDH1	32.9476448420327	1
14_Peak_101721_lociStitched	chr5	180210998	180260004	14	12433	41316.9586	6610.9094	154	LOC729678,MGAT1	OR2Y1,MGAT1,ZFP62	MGAT1	154	1	ENSG00000131446	MGAT1	47.7404473399267	1
25_Peak_103118_lociStitched	chr2	85603494	85683548	25	21259	44734.1752	10310.9552	155	CAPG,ELMOD3,SH2D6	TGOLN2,RETSAT	CAPG	155	1	ENSG00000042493	CAPG	32.9476448420327	1
35_Peak_187991_lociStitched	chr6	41640479	41739216	35	25148	44787.1032	10377.2587	156	TFEB,PGC,FRS3	MDFI,PRICKLE4,TOMM6	TFEB	156	1	ENSG00000112561	TFEB	7.37896897370371	1
40_Peak_78918_lociStitched	chr20	30247741	30319528	40	33378	42820.9455	8607.2613	157	BCL2L1	COX4I2,TPX2	BCL2L1	157	1	ENSG00000171552	BCL2L1	52.8689294767238	1
38_Peak_270347_lociStitched	chr9	132391778	132506259	38	29157	43205.1294	8998.2066	158	METTL11A,PRRX2,ASB6,PTGES	ASB6,C9orf50	PRRX2	158	1	ENSG00000148331	ASB6	28.0096636287905	1
52_Peak_148513_lociStitched	chr2	218742380	218897776	52	42998	50752.3336	16596.2928	159	TNS1	RUFY4,CXCR2P1	TNS1	159	1	ENSG00000079308	TNS1	87.6988310502487	1
30_Peak_102245_lociStitched	chr12	121947217	122077096	30	19221	51380.1324	17676.5319	160	ORAI1,KDM2B	MORN3	KDM2B	160	1	ENSG00000089094	KDM2B	25.9224047906101	1
37_Peak_61519_lociStitched	chr17	78395460	78500240	37	31111	44405.764	11001.9	161	FLJ35220,NPTX1	RPTOR,LOC100294362	NPTX1	161	1	ENSG00000171246	NPTX1	0.576244180013816	1
Peak_359	chr22	50962106	50971250	1	9145	34554.2616	1187.8056	162	ODF3B,SCO2,TYMP,NCAPH2	C22orf41,LMF2,SBF1,CPT1B,ADM2,MIOX,KLHDC7B,TYMP	TYMP	162	1	ENSG00000025708	TYMP	28.4131942843118	1
51_Peak_34179_lociStitched	chr1	21540920	21669792	51	37727	44679.9224	11353.6232	163	ECE1	EIF4G3	ECE1	163	1	ENSG00000117298	ECE1	89.539295974677	1
37_Peak_43515_lociStitched	chr7	75510997	75619892	37	31034	48850.297	15604.6535	164	RHBDD2,POR,TMEM120A,SNORA14A		SNORA14A	164	1	ENSG00000127948	POR	62.415195005247	1
23_Peak_114798_lociStitched	chr9	132068956	132126240	23	25213	38580.774	5459.1652	165	C9orf106		C9orf106	165	1	ENSG00000233901	LINC01503	5.0633964606585	1
45_Peak_76367_lociStitched	chr7	149417280	149529027	45	33121	48341.7522	15275.8149	166	ZNF467,KRBA1,SSPO	ZNF862,LOC401431,ATP6V0E2	SSPO	166	1	ENSG00000181444	ZNF467	6.36008903450732	1
34_Peak_77724_lociStitched	chr17	73671266	73755250	34	31512	42017.1952	9162.6544	167	SAP30BP,ITGB4,GALK1	RECQL5,LOC643008,H3F3B,LOC100130933,UNK	ITGB4	167	1	ENSG00000132470	ITGB4	67.877673663752	1
12_Peak_69816_lociStitched	chr12	57465176	57502369	12	18278	38122.825	5352.0727	168	NAB2,STAT6,TMEM194A	MYO1A,LRP1,STAT6	NAB2	168	1	ENSG00000166886	NAB2	24.0540968708704	1
27_Peak_106654_lociStitched	chr1	33174566	33262318	27	25105	39900.8344	7485.2456	169	YARS,KIAA1522	KIAA1522,SYNC,S100PBP	KIAA1522	169	1	ENSG00000162522	KIAA1522	76.3843674173869	1
18_Peak_57628_lociStitched	chr1	201348844	201383972	18	17048	37291.8848	4889.8176	170	TNNI1,LAD1	TNNT2	LAD1	170	1	ENSG00000159166	LAD1	62.4771847734602	1
39_Peak_56161_lociStitched	chr17	17388626	17492546	39	32218	44415.408	12293.736	171	MED9,RASD1,PEMT		PEMT	171	1	ENSG00000108551	RASD1	7.61849088928587	1
Peak_1008	chr22	50352059	50364208	1	12150	33686.7472	1574.5104	172	PIM3	CRELD2,ALG12	PIM3	172	1	ENSG00000198355	PIM3	31.4552921734244	1
63_Peak_91005_lociStitched	chr4	3627815	3838285	63	31362	48913.228	16900.741	173	ADRA2C,LOC100133461		ADRA2C	173	1	ENSG00000184160	ADRA2C	1.8142986911867	1
55_Peak_17085_lociStitched	chr10	3112114	3195078	55	35161	42402.9004	10403.6856	174	PITRM1,PFKP		PFKP	174	1	ENSG00000067057	PFKP	56.0200883057101	1
Peak_1712	chr22	50339338	50350746	1	11409	33377.5264	1384.9312	175		PIM3,CRELD2,ALG12	PIM3	175	1	ENSG00000198355	PIM3	31.4552921734244	1
71_Peak_18779_lociStitched	chr16	89303587	89480532	71	36808	46023.3945	14084.822	176	ANKRD11	ZNF778	ZNF778	176	1	ENSG00000170100	ZNF778	8.51685016220341	1
37_Peak_86964_lociStitched	chr9	127019067	127125967	37	33093	41509.27	9631.69	177	NEK6,PSMB7,LOC100129034		NEK6	177	1	ENSG00000119408	NEK6	23.8387509082617	1
37_Peak_177153_lociStitched	chr2	127797313	127865561	37	37041	40450.5896	8578.7736	178	BIN1	BIN1	BIN1	178	1	ENSG00000136717	BIN1	32.6952590185003	1
37_Peak_30768_lociStitched	chr3	126665208	126764682	37	37497	43151.8212	11409.6678	179	CHCHD6,PLXNA1		PLXNA1	179	1	ENSG00000114554	PLXNA1	52.8075347137859	1
34_Peak_37206_lociStitched	chr5	150385558	150481174	34	24217	44423.1936	12774.2976	180	GPX3,ANXA6,TNIP1		TNIP1	180	1	ENSG00000145901	TNIP1	75.4549823458885	1
39_Peak_79307_lociStitched	chr11	72985940	73104436	39	30633	41852.7872	10321.0016	181	P2RY6,RELT,ARHGEF17	P2RY6	ARHGEF17	181	1	ENSG00000110237	ARHGEF17	29.4157953479516	1
40_Peak_22381_lociStitched	chr10	72968733	73068378	40	28867	43564.794	12216.477	182	UNC5B	SLC29A3	UNC5B	182	1	ENSG00000107731	UNC5B	16.1985629787706	1
45_Peak_74945_lociStitched	chr16	57755507	57881101	45	30329	42827.554	11542.0886	183	KIFC3,CCDC135,KATNB1	KIFC3	KIFC3	183	1	ENSG00000140859	KIFC3	22.410545228305	1
24_Peak_18078_lociStitched	chr4	2788012	2839874	24	29882	35981.8556	4750.5592	184	SH3BP2	TNIP2,ADD1	SH3BP2	184	1	ENSG00000087266	SH3BP2	90.3343174705676	1
45_Peak_82511_lociStitched	chr11	68063892	68217787	45	33584	43398.39	12234.6525	185	LRP5	PPP6R3,C11orf24	LRP5	185	1	ENSG00000162337	LRP5	36.598258552992	1
46_Peak_54523_lociStitched	chr20	35406024	35528585	46	32669	44465.1308	13420.4295	186	C20orf117,C20orf118,SAMHD1	NDRG3,DSN1	C20orf117	186	1	ENSG00000101342	TLDC2	4.63721842086156	1
52_Peak_166923_lociStitched	chr14	105592429	105693354	52	47017	40016.7625	9022.695	187	BRF1,JAG2,NUDT14	BTBD6	NUDT14	187	1	ENSG00000184916	JAG2	14.4995304736201	1
33_Peak_76317_lociStitched	chr17	80034876	80116351	33	34661	39466.49	8709.6775	188	CCDC57,FASN	DUS1L,GPS1,DCXR,RAC3,RFNG	FASN	188	1	ENSG00000169710	FASN	55.9212989367812	1
18_Peak_119928_lociStitched	chr1	228218596	228289111	18	16657	39015.9495	8348.976	189	WNT3A,ARF1,MIR3620,C1orf35	GJC2,ARF1,GUK1,MRPL55	ARF1	189	1	ENSG00000143761	ARF1	218.078702680641	1
27_Peak_60359_lociStitched	chr19	45186723	45262963	27	28088	38470.704	7837.472	190	CEACAM19,CEACAM16,BCL3	BCAM,CBLC,PVR	CEACAM16	190	1	ENSG00000186567	CEACAM19	20.8848459107967	2
Peak_125	chr2	219257439	219268370	1	10932	31725.0413	1132.4516	191	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	CTDSP1	191	1	ENSG00000144579	CTDSP1	74.538611609101	1
19_Peak_78155_lociStitched	chr2	128380882	128436880	19	24825	37378.665	6814.9566	192	MYO7B,LIMS2,GPR17	SFT2D3,LIMS2	LIMS2	192	1	ENSG00000072163	LIMS2	11.9829933129611	1
51_Peak_73925_lociStitched	chr5	1466321	1590385	51	32846	44501.7568	14006.8256	193	LPCAT1,SDHAP3	LOC728613,SLC6A3	LPCAT1	193	1	ENSG00000153395	LPCAT1	40.6454739774061	1
23_Peak_64529_lociStitched	chr1	43388822	43445508	23	31418	35417.4128	4954.3564	194	FLJ32224,SLC2A1		FLJ32224	194	1	ENSG00000117394	SLC2A1	46.5211395741482	1
33_Peak_38405_lociStitched	chr1	205533250	205599260	33	26193	38728.067	8436.078	195	ELK4,MFSD4	LOC284578	MFSD4	195	1	ENSG00000174514	MFSD4A	4.39429117560689	1
39_Peak_76433_lociStitched	chr1	12171472	12269668	39	35029	38748.1416	8513.5932	196	TNFRSF1B,TNFRSF8	VPS13D	TNFRSF1B	196	1	ENSG00000028137	TNFRSF1B	18.4905899744948	1
Peak_382	chr7	73149294	73158776	1	9483	31972.3558	1763.652	197	WBSCR26,ABHD11	ABHD11,STX1A,CLDN3,MIR4284	ABHD11	197	1	ENSG00000106077	ABHD11	61.1030778580707	1
63_Peak_33541_lociStitched	chr13	111054759	111212304	63	37260	47263.5	17093.6325	198	COL4A2,RAB20		RAB20	198	1	ENSG00000139832	RAB20	6.29503343757544	1
16_Peak_55856_lociStitched	chr17	59447247	59494738	16	22762	36135.9019	5969.6187	199	C17orf82,BCAS3,TBX2	TBX4	TBX2	199	1	ENSG00000121068	TBX2	9.34647062041977	1
54_Peak_224958_lociStitched	chr7	157309827	157515627	54	32794	56265.72	26157.18	200	MIR153-2,PTPRN2		MIR153-2	200	1	ENSG00000222012		0.435431685884807	1
32_Peak_56454_lociStitched	chr19	19448604	19533931	32	25879	39404.0086	9334.7738	201	MAU2,GATAD2A	SUGP1	GATAD2A	201	1	ENSG00000167491	GATAD2A	58.6295545173908	1
9_Peak_123886_lociStitched	chr12	6639942	6667794	9	13910	33962.7288	3924.3468	202	GAPDH,NOP2,NCAPD2,IFFO1	SCARNA11,IFFO1,MRPL51,NOP2,CHD4,SCARNA10	GAPDH	202	1	ENSG00000111640	GAPDH	838.647100205882	1
43_Peak_149094_lociStitched	chr2	47181677	47311679	43	32746	41665.641	11778.1812	203	TTC7A	MCFD2	MCFD2	203	1	ENSG00000180398	MCFD2	35.2330437432678	1
34_Peak_40897_lociStitched	chr15	90562865	90670202	34	27864	39661.0215	9864.2703	204	ZNF710,IDH2		IDH2	204	1	ENSG00000182054	IDH2	38.2285283644919	1
26_Peak_13940_lociStitched	chr8	103728107	103825507	26	20192	44453.36	14697.66	205			AZIN1	205	1	ENSG00000155096	AZIN1	66.8908767842382	1
Peak_600	chr8	144813438	144824660	1	11223	31123.0948	1618.2124	206	LOC100128338,FAM83H	BREA2,LOC100130274,MAPK15,ZNF707	LOC100128338	206	1	ENSG00000180921	FAM83H	70.5711040103605	2
52_Peak_67854_lociStitched	chr9	116243770	116424900	52	32116	45898.342	16410.378	207	RGS3		RGS3	207	1	ENSG00000138835	RGS3	20.0123688016598	1
20_Peak_24812_lociStitched	chr11	69035554	69089451	20	28890	34143.7495	4759.1051	208	MYEOV		MYEOV	208	1	ENSG00000172927	MYEOV	5.42779594893642	1
Peak_377	chr7	1592903	1603964	1	11062	31256.1738	1872.6273	209	TMEM184A	INTS1,PSMG3,KIAA1908,MAFK	TMEM184A	209	1	ENSG00000164855	TMEM184A	50.4533793167652	1
10_Peak_12199_lociStitched	chr2	105459080	105491060	10	16379	33319.962	3936.738	210	POU3F3		POU3F3	210	1	ENSG00000198914	POU3F3	0.0574238830638421	1
Peak_1273	chr19	4057546	4068076	1	10531	30365.361	1077.219	211	ZBTB7A	PIAS4	ZBTB7A	211	1	ENSG00000178951	ZBTB7A	62.7471928234805	1
38_Peak_32671_lociStitched	chr20	39933952	40009807	38	30470	37502.712	8237.853	212	LPIN3,EMILIN3	ZHX3	LPIN3	212	1	ENSG00000132793	LPIN3	31.9754179659808	1
59_Peak_52818_lociStitched	chr1	17873452	18028378	59	32588	42000.4386	12796.8876	213	ARHGEF10L		ARHGEF10L	213	1	ENSG00000074964	ARHGEF10L	19.6531995297485	1
27_Peak_3548_lociStitched	chr5	176239225	176316838	27	26405	37393.9434	8327.8749	214	UNC5A,HK3		UNC5A	214	1	ENSG00000113763	UNC5A	1.2346134858726	1
28_Peak_168939_lociStitched	chr2	95933426	96000474	28	21823	37097.6584	8045.76	215	KCNIP3,PROM2	PROM2,KCNIP3	KCNIP3	215	1	ENSG00000155066	PROM2	41.5546087720415	1
Peak_2804	chr17	77808365	77819716	1	11352	30348.0336	1320.1213	216	CBX4	CBX8	CBX4	216	1	ENSG00000141582	CBX4	11.858729461293	1
53_Peak_48277_lociStitched	chr3	128031206	128158901	53	38173	43761.0765	15029.7015	217	EEFSEC,MIR1280	GATA2,DNAJB8	MIR1280	217	1	ENSG00000132394	EEFSEC	8.20063008416386	2
16_Peak_3379_lociStitched	chr14	75719120	75777868	16	16844	35560.1644	6838.2672	218	FOS		FOS	218	1	ENSG00000170345	FOS	208.009800545971	1
Peak_1720	chr14	105432806	105445428	1	12623	30189.2996	1551.2438	219	AHNAK2	PLD4,CDCA4,C14orf79	AHNAK2	219	1	ENSG00000185567	AHNAK2	69.9609793795805	1
67_Peak_15438_lociStitched	chr10	63656652	63852978	67	33219	54146.7108	25522.38	220	ARID5B		ARID5B	220	1	ENSG00000150347	ARID5B	105.688656779001	1
29_Peak_25230_lociStitched	chr17	47957152	48076460	29	21673	42748.0564	14137.998	221	DLX4,DLX3	TAC4	DLX4	221	1	ENSG00000064195	DLX3	0.616771714637702	1
67_Peak_45603_lociStitched	chr16	81634553	81808497	67	41212	43955.6488	15359.2552	222	CMIP	PLCG2	PLCG2	222	1	ENSG00000197943	PLCG2	9.24212488972803	1
Peak_66	chr7	5457969	5463566	1	5598	29382.0112	833.3933	223	TNRC18		TNRC18	223	1	ENSG00000182095	TNRC18	116.868664254118	1
32_Peak_47068_lociStitched	chr8	103054570	103141438	32	15936	41383.9152	12839.0904	224	NCALD	NCALD	NCALD	224	1	ENSG00000104490	NCALD	49.9497218416312	1
26_Peak_90343_lociStitched	chr7	150633217	150716650	26	24893	39805.8843	11263.455	225	ATG9B,KCNH2,NOS3	SLC4A2,ACCN3,ABCB8,CDK5	KCNH2	225	1	ENSG00000164867	NOS3	5.53355185076423	1
48_Peak_125771_lociStitched	chr16	87811274	87924153	48	32479	37238.7821	8736.8346	226	SLC7A5,CA5A	KLHDC4	SLC7A5	226	1	ENSG00000103257	SLC7A5	21.6488039150685	1
13_Peak_44477_lociStitched	chr12	58224973	58263283	13	12368	34486.662	5991.684	227	CTDSP2	AVIL,TSFM,MIR26A2	CTDSP2	227	1	ENSG00000175215	CTDSP2	96.8835501093696	1
26_Peak_26563_lociStitched	chr17	77945863	78005379	26	27710	35810.7772	7338.3228	228	TBC1D16	CCDC40	TBC1D16	228	1	ENSG00000167291	TBC1D16	50.9092212746987	1
Peak_5375	chr17	79008904	79021299	1	12396	29938.883	1595.2365	229	BAIAP2	CHMP6,FLJ90757	BAIAP2	229	1	ENSG00000175866	BAIAP2	28.0539533631079	1
61_Peak_97188_lociStitched	chr6	170334901	170504194	61	39293	43880.7456	15625.7439	230			LOC154449	230	1	ENSG00000008018	PSMB1	58.535971828616	3
49_Peak_64342_lociStitched	chr1	21815829	21969224	49	32324	40680.354	12532.3715	231	ALPL,RAP1GAP	NBPF3	ALPL	231	1	ENSG00000162551	ALPL	8.64200520446759	1
28_Peak_111648_lociStitched	chr2	129018140	129082271	28	33462	35778.6849	7708.5462	232	HS6ST1		HS6ST1	232	1	ENSG00000136720	HS6ST1	34.8815681321994	1
17_Peak_101602_lociStitched	chr12	57060576	57129712	17	11001	37181.3408	9208.9152	233	NACA,PTGES3,PRIM1	SNORD59B,HSD17B6,BAZ2A,SNORD59A,ATP5B,NACA	PTGES3	233	1	ENSG00000196531	NACA	335.257289784975	1
44_Peak_41484_lociStitched	chr10	5579827	5706218	44	31956	43579.6168	15609.2885	234	ASB13	C10orf18,CALML5,ASB13,CALML3	ASB13	234	1	ENSG00000196372	ASB13	11.9081863943761	1
28_Peak_69798_lociStitched	chr7	100362430	100437493	28	26019	37786.7142	9878.2908	235	EPHB4,ZAN	SLC12A9,EPO,UFSP1,SRRT,TRIP6	EPHB4	235	1	ENSG00000196411	EPHB4	37.5413517718514	1
35_Peak_54084_lociStitched	chr19	16618594	16717109	35	24420	38036.6415	10156.8965	236	SLC35E1,CHERP,MED26,C19orf44	EPS15L1,CALR3	CHERP	236	1	ENSG00000127526	SLC35E1	70.0374062680061	1
15_Peak_69518_lociStitched	chr17	36849813	36898943	15	16202	33624.572	5753.123	237	MLLT6,PCGF2,CISD3	PSMB3,C17orf96	CISD3	237	1	ENSG00000277972	CISD3	21.9379171957903	1
33_Peak_82820_lociStitched	chr14	101120154	101207473	33	30056	36569.1972	8740.6319	238	DLK1,C14orf70		DLK1	238	1	ENSG00000185559	DLK1	4.97013580180042	1
49_Peak_159839_lociStitched	chr4	3407759	3532086	49	27850	37285.6673	9486.1501	239	LRPAP1,RGS12,DOK7,HGFAC	DOK7	DOK7	239	1	ENSG00000175920	DOK7	2.78257523561704	1
10_Peak_244784_lociStitched	chr1	37896555	37953259	10	21829	32661.504	4927.5776	240	ZC3H12A	MEAF6	ZC3H12A	240	1	ENSG00000163874	ZC3H12A	17.9358610406355	1
33_Peak_203598_lociStitched	chr3	195531074	195628463	33	25972	38906.9055	11180.2572	241	TNK2,MUC4	MUC4	MUC4	241	1	ENSG00000145113	MUC4	18.5748295643558	1
17_Peak_30435_lociStitched	chr7	100475682	100527738	17	8983	34731.7632	7048.3824	242	SRRT,UFSP1,ACHE	SRRT,SLC12A9,TRIP6,ACHE	ACHE	242	1	ENSG00000087085	ACHE	0.751609613743922	1
53_Peak_76224_lociStitched	chr9	138811916	138920780	53	35748	36469.44	8807.0976	243	UBAC1,NACC2	CAMSAP1	UBAC1	243	1	ENSG00000130560	UBAC1	19.6243156860261	1
26_Peak_173993_lociStitched	chr17	78217538	78287267	26	20926	36042.9201	8388.3987	244	RNF213,SLC26A11	SLC26A11,SGSH	RNF213	244	1	ENSG00000173821	RNF213	267.64648989583	1
59_Peak_107508_lociStitched	chr11	1356641	1506010	59	35221	37760.4832	10127.2182	245	BRSK2,MOB2	TOLLIP,LOC255512	BRSK2	245	1	ENSG00000174672	BRSK2	1.34456975336557	1
10_Peak_12144_lociStitched	chr8	28250421	28292750	10	8303	47768.2765	20135.9053	246	FBXO16	ZNF395	ZNF395	246	1	ENSG00000186918	ZNF395	78.890375904849	1
24_Peak_51120_lociStitched	chr8	11702140	11760464	24	23695	34352.836	6753.9192	247	CTSB	FDFT1	CTSB	247	1	ENSG00000164733	CTSB	509.608778865864	1
18_Peak_95950_lociStitched	chr18	72913773	72970191	18	11643	32620.8876	5055.0528	248	ZADH2,TSHZ1		TSHZ1	248	1	ENSG00000179981	TSHZ1	47.0451943417492	1
13_Peak_200461_lociStitched	chr19	4345816	4395240	13	30370	32555.5888	5031.3632	249	SH3GL1,MPND	CHAF1A,TMIGD2,FSD1,STAP2	MPND	249	1	ENSG00000008382	MPND	13.3243887543132	1
33_Peak_21956_lociStitched	chr1	205210660	205329689	33	22439	42981.3719	15521.3816	250	NUAK2,TMCC2,KLHDC8A	DSTYK	NUAK2	250	1	ENSG00000162873	KLHDC8A	24.6647980697411	1
16_Peak_99878_lociStitched	chr17	79653604	79708482	16	22967	33673.1408	6217.6774	251	MRPL12,SLC25A10,HGS	CCDC137,C17orf90,TSPAN10,PDE6G,ARL16,NPLOC4	SLC25A10	251	1	ENSG00000262049		26.5211837294212	1
72_Peak_68024_lociStitched	chr9	137571976	137735751	72	32798	40124.875	12676.185	252	COL5A1	MIR3689B,FCN2,MIR3689A	MIR3689B	252	1	ENSG00000130635	COL5A1	67.4876323759873	2
34_Peak_40639_lociStitched	chr13	41165137	41256776	34	19959	37837.7431	10401.0265	253	FOXO1	MIR320D1	FOXO1	253	1	ENSG00000150907	FOXO1	44.2747611643948	1
30_Peak_55809_lociStitched	chr1	228070771	228136637	30	30446	34770.6614	7423.0982	254	WNT9A		WNT9A	254	1	ENSG00000143816	WNT9A	3.76126434068166	1
36_Peak_20348_lociStitched	chr12	8811482	8899149	36	19506	40265.4531	12922.1158	255	RIMKLB,MFAP5	AICDA	RIMKLB	255	1	ENSG00000166532	RIMKLB	77.2282945254147	1
30_Peak_32405_lociStitched	chr13	110938882	111040828	30	20091	38097.2202	10887.8328	256	COL4A2,COL4A1		COL4A2	256	1	ENSG00000134871	COL4A2	116.569854066526	1
54_Peak_19415_lociStitched	chr4	7187800	7373662	54	28949	42320.7774	15129.1668	257	SORCS2		SORCS2	257	1	ENSG00000184985	SORCS2	3.58551934230819	1
24_Peak_46526_lociStitched	chr9	135962791	136030494	24	24559	33174.47	5998.4858	258	GBGT1,RALGDS	CEL,CELP	RALGDS	258	1	ENSG00000160271	RALGDS	47.0538754055554	1
7_Peak_16963_lociStitched	chr17	36086792	36106500	7	9611	29776.8172	2605.3976	259	HNF1B		HNF1B	259	1	ENSG00000275410	HNF1B	20.9507965030758	1
17_Peak_45170_lociStitched	chr11	62300698	62336431	17	20099	30505.2621	3362.4753	260	AHNAK,EEF1G	ROM1,TUT1,MTA2,EML3	AHNAK	260	1	ENSG00000124942	AHNAK	562.993455668991	1
20_Peak_91496_lociStitched	chr7	157064242	157113564	20	19041	33972.9936	6860.6902	261		DNAJB6	DNAJB6	261	1	ENSG00000105993	DNAJB6	62.5508361169721	1
38_Peak_156805_lociStitched	chr17	73978711	74051762	38	24275	35685.4135	8700.3741	262	EVPL,CDK3,SRP68,C17orf106	GALR2,EXOC7,FBF1,ACOX1,ZACN	EVPL	262	1	ENSG00000167880	EVPL	57.3915302703304	1
18_Peak_56115_lociStitched	chr12	123837302	123927955	18	11614	39261.8143	12283.4815	263	SETD8,RILPL2	SBNO1,SNRNP35	SETD8	263	1	ENSG00000183955	KMT5A	24.4930323310204	1
25_Peak_131247_lociStitched	chr11	117679908	117756688	25	22128	33744.81	6848.776	264	FXYD2,FXYD6	FXYD6,TMPRSS13,FXYD2,DSCAML1	FXYD2	264	1	ENSG00000137726	FXYD6	11.6126944935033	1
Peak_247	chr17	73628590	73638648	1	10059	28049.7504	1211.989	265	LOC643008,RECQL5	LOC100130933,SAP30BP,MYO15B,RECQL5	LOC643008	265	1	ENSG00000204323	SMIM5	4.04589526652351	1
33_Peak_42261_lociStitched	chr10	95176094	95239138	33	23712	35020.942	8214.6332	266	MYOF	CEP55,MYOF	MYOF	266	1	ENSG00000138119	MYOF	112.315172230775	1
51_Peak_102647_lociStitched	chr20	60373347	60525398	51	25461	45174.3521	18398.171	267	CDH4	MIR1257	MIR1257	267	1	ENSG00000179242	CDH4	2.94046266709835	2
24_Peak_128969_lociStitched	chr17	60694365	60794773	24	21352	38837.8144	12099.164	268	MRC2,MARCH10	MIR548W	MRC2	268	1	ENSG00000011028	MRC2	39.1564323453963	1
4_Peak_98056_lociStitched	chr1	234735337	234750930	4	3279	28744.1362	2023.9714	269	IRF2BP2	NCRNA00184	IRF2BP2	269	1	ENSG00000168264	IRF2BP2	93.3315632379749	1
42_Peak_121878_lociStitched	chr8	128810366	128968593	42	23749	50015.5547	23338.4825	270	PVT1	MIR1205,MIR1204	MIR1204	270	1	ENSG00000249859	PVT1	21.6853292261672	2
45_Peak_248931_lociStitched	chr15	77788160	77957114	45	27150	40768.6002	14192.136	271	LINGO1		LINGO1	271	1	ENSG00000169783	LINGO1	2.12187641775375	1
21_Peak_134262_lociStitched	chr17	40663850	40711811	21	21923	31860.4923	5285.3022	272	NAGLU,ATP6V0A1,HSD17B1	PSMC3IP,FAM134C,COASY,TUBG1,MLX	NAGLU	272	1	ENSG00000108784	NAGLU	20.3724258321962	1
39_Peak_33399_lociStitched	chr8	8663390	8751882	39	21830	36494.1008	9928.8024	273	MFHAS1		MFHAS1	273	1	ENSG00000147324	MFHAS1	46.1830569103469	1
