#ClearCell_3172_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/ClearCell_3172_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by ClearCell_3172_IP.nodup.bam
#Using cutoff of 10392.3752 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3172_IP.nodup.bam	ClearCell_3172_Input.nodup.bam	enhancerRank	isSuper
4_Peak_109845_lociStitched	chr10	3818237	3833528	4	8259	26020.6947	2642.2848	289	1
12_Peak_32462_lociStitched	chr10	106057625	106109877	12	15315	29929.9456	6583.752	290	1
2_Peak_209_lociStitched	chr18	24125410	24131449	2	5880	24649.3863	1350.3204	291	1
17_Peak_36724_lociStitched	chr2	27974191	28003526	17	15904	27134.875	3983.693	292	1
2_Peak_1163_lociStitched	chr1	156715804	156728956	2	7027	24581.088	1459.872	293	1
6_Peak_23100_lociStitched	chr9	131928620	131947090	6	13509	24638.98	1586.573	294	1
21_Peak_36499_lociStitched	chr11	16968292	17018773	21	22875	29637.3951	6607.9629	295	1
22_Peak_30506_lociStitched	chr2	129018110	129083579	22	23907	30305.6001	7332.528	296	1
9_Peak_31870_lociStitched	chr17	74241686	74275886	9	20354	25732.08	2824.92	297	1
11_Peak_156839_lociStitched	chr8	8990239	9009526	11	12732	25441.4817	2619.1746	298	1
Peak_587	chr5	179243157	179249103	1	5947	23626.431	820.548	299	1
4_Peak_6251_lociStitched	chr6	21587096	21602334	4	6580	24636.7984	1831.6076	300	1
32_Peak_31737_lociStitched	chr14	62127752	62218321	32	20327	31934.6294	9147.469	301	1
21_Peak_75245_lociStitched	chr22	45620462	45676605	21	18477	29969.1334	7281.7471	302	1
22_Peak_6082_lociStitched	chr2	27924199	27961494	22	20433	27650.513	5016.1775	303	1
6_Peak_16382_lociStitched	chr22	21291098	21313901	6	10849	26303.2605	3684.9648	304	1
9_Peak_18580_lociStitched	chr1	150531226	150550046	9	15533	24304.148	1895.174	305	1
24_Peak_44156_lociStitched	chr18	6950714	6983608	24	17741	27713.195	5309.0916	306	1
8_Peak_17170_lociStitched	chr17	17725759	17759886	8	13219	24946.837	2566.3504	307	1
13_Peak_24294_lociStitched	chr3	13025899	13067571	13	18934	26445.0512	4083.856	308	1
10_Peak_67381_lociStitched	chr9	140180216	140215892	10	21483	24691.3596	2365.3188	309	1
9_Peak_20551_lociStitched	chr13	100592559	100643080	9	16478	26159.7738	3859.8044	310	1
20_Peak_15931_lociStitched	chr2	47559732	47611930	20	15671	28353.9536	6081.067	311	1
12_Peak_83091_lociStitched	chr7	2646913	2687362	12	17219	25729.6089	3547.3773	312	1
11_Peak_23761_lociStitched	chr19	40728631	40786712	11	15404	29923.3312	7771.2378	313	1
11_Peak_38575_lociStitched	chr9	95845049	95897563	11	21081	26036.4412	3891.2874	314	1
11_Peak_18497_lociStitched	chr17	42392445	42425411	11	8300	27269.4752	5221.8144	315	1
14_Peak_18712_lociStitched	chr2	28486285	28511818	14	16501	25788.33	3768.6708	316	1
10_Peak_4678_lociStitched	chr20	62088731	62134273	10	16299	26109.2286	4103.3342	317	1
9_Peak_12076_lociStitched	chr1	226062170	226099437	9	18377	25807.3975	3853.4078	318	1
21_Peak_45660_lociStitched	chr18	21154155	21210236	21	10454	30536.1045	8619.6497	319	1
12_Peak_46948_lociStitched	chr11	2832328	2884468	12	15914	27587.274	5672.832	320	1
15_Peak_41336_lociStitched	chr8	38739726	38800848	15	13316	28189.4664	6307.7904	321	1
23_Peak_145289_lociStitched	chr22	45015918	45110854	23	13370	34176.96	12332.1864	322	1
Peak_652	chr14	100767441	100777190	1	9750	22878.9532	1064.5908	323	1
8_Peak_11228_lociStitched	chr17	72412413	72459472	8	14675	25407.1541	3614.1312	324	1
21_Peak_17995_lociStitched	chr14	104320448	104399111	21	22185	29829.0096	8062.9575	325	1
9_Peak_9731_lociStitched	chr1	26192898	26221015	9	13776	24703.5962	2946.6616	326	1
16_Peak_62467_lociStitched	chr12	119591096	119640091	16	15339	28833.5575	7172.868	327	1
4_Peak_2985_lociStitched	chrX	39942451	39969346	4	12443	23326.0335	1734.7275	328	1
15_Peak_46111_lociStitched	chr19	41296870	41340298	15	13960	27329.2404	5828.0376	329	1
8_Peak_10040_lociStitched	chr11	67028644	67057851	8	19753	23645.9872	2178.8422	330	1
7_Peak_32585_lociStitched	chr22	38560070	38590732	7	8984	26314.1284	4942.7144	331	1
19_Peak_119397_lociStitched	chr12	133071952	133162147	19	19375	31514.133	10164.9765	332	1
16_Peak_59223_lociStitched	chr17	40664382	40707620	16	13596	27313.4446	6027.3772	333	1
13_Peak_76608_lociStitched	chr21	46822212	46860077	13	23466	24434.2845	3154.1545	334	1
6_Peak_20877_lociStitched	chr10	8087206	8104397	6	14103	23637.625	2406.74	335	1
14_Peak_71278_lociStitched	chr22	19934891	19983760	14	15382	27474.1518	6245.4582	336	1
18_Peak_14849_lociStitched	chr19	10309888	10353794	18	17917	25281.0748	4056.9144	337	1
11_Peak_41196_lociStitched	chr22	41028058	41072990	11	8109	27808.4148	6605.004	338	1
23_Peak_59870_lociStitched	chr10	112152296	112193961	23	19841	26773.929	5583.11	339	1
3_Peak_38838_lociStitched	chr17	46615603	46623215	3	5786	22504.1168	1347.324	340	1
8_Peak_5137_lociStitched	chr17	59470784	59494417	8	12514	24226.1883	3110.1028	341	1
11_Peak_19664_lociStitched	chr11	62306279	62353578	11	15833	24898.1936	3783.92	342	1
11_Peak_24976_lociStitched	chr19	35479557	35512763	11	10665	24349.9598	3303.997	343	1
12_Peak_55427_lociStitched	chr9	132094490	132125087	12	18086	23501.5557	2459.9988	344	1
5_Peak_59749_lociStitched	chrX	153577817	153603921	5	10559	24049.6152	3033.2848	345	1
11_Peak_73833_lociStitched	chr17	48578757	48621036	11	11500	28098.6234	7107.0999	346	1
6_Peak_53186_lociStitched	chr1	156457611	156478795	6	11563	22963.456	1974.3488	347	1
15_Peak_67306_lociStitched	chr9	133967795	133998627	15	19741	23253.4944	2266.152	348	1
10_Peak_8966_lociStitched	chr19	2459158	2507854	10	13972	25083.3096	4144.0296	349	1
Peak_1986	chr19	39170189	39178164	1	7976	22080.3825	1217.7825	350	1
20_Peak_49565_lociStitched	chr5	79466496	79566065	20	15103	32957.339	12157.3749	351	1
23_Peak_33313_lociStitched	chr2	28805823	28866299	23	19319	28714.0048	7940.4988	352	1
30_Peak_59183_lociStitched	chr7	47473134	47553662	30	24010	29159.1888	8431.2816	353	1
19_Peak_53774_lociStitched	chr14	102965840	103054768	19	16111	28599.2448	7887.9136	354	1
21_Peak_46620_lociStitched	chr12	95008957	95055768	21	12755	28629.6076	7962.5511	355	1
29_Peak_40893_lociStitched	chr5	167689380	167793009	29	18858	33596.5218	12953.625	356	1
10_Peak_73594_lociStitched	chr5	56421816	56481790	10	6640	29225.3302	8588.2768	357	1
6_Peak_2407_lociStitched	chr22	46390532	46433142	6	11014	25612.871	4981.109	358	1
16_Peak_26390_lociStitched	chr2	26220236	26279261	16	9537	29341.3275	8741.6025	359	1
4_Peak_33058_lociStitched	chr10	102755967	102769051	4	6612	22202.2396	1687.836	360	1
9_Peak_40239_lociStitched	chr9	2011796	2039937	9	8063	24471.4136	3979.1374	361	1
16_Peak_26541_lociStitched	chr11	34608179	34676206	16	17356	29142.7668	8673.4425	362	1
12_Peak_26981_lociStitched	chr22	45124133	45173767	12	19245	26901.628	6432.5664	363	1
6_Peak_29397_lociStitched	chr17	1353196	1392877	6	8678	23824.4724	3357.0126	364	1
2_Peak_107786_lociStitched	chr14	105432785	105448601	2	9340	22044.3408	1586.3448	365	1
Peak_499	chr19	924039	931392	1	7354	21059.7273	722.7999	366	1
19_Peak_52627_lociStitched	chr2	101834362	101885040	19	13836	26783.323	6501.9874	367	1
20_Peak_20134_lociStitched	chr2	28017659	28067107	20	18316	26716.7544	6482.6328	368	1
7_Peak_76471_lociStitched	chr2	47181853	47214852	7	13679	24722.8508	4501.0636	369	1
19_Peak_50625_lociStitched	chr1	19750101	19822476	19	14043	27524.2125	7302.6375	370	1
12_Peak_63515_lociStitched	chr10	134250143	134281951	12	13508	23467.9424	3269.8624	371	1
17_Peak_13453_lociStitched	chr1	27829982	27902899	17	18299	26942.8315	6766.6976	372	1
10_Peak_63867_lociStitched	chr1	156060388	156111551	10	18038	25463.8251	5295.3705	373	1
Peak_413	chr19	39137200	39144004	1	6805	21366.6012	1204.9884	374	1
21_Peak_41743_lociStitched	chr2	44475168	44524696	21	17111	26438.0464	6280.1504	375	1
2_Peak_72_lociStitched	chr7	5565374	5573130	2	7679	20966.0192	808.9508	376	1
16_Peak_11893_lociStitched	chr1	154359181	154413829	16	19321	25602.588	5503.0536	377	1
19_Peak_6820_lociStitched	chr15	31553560	31595548	19	14080	27145.242	7062.3816	378	1
14_Peak_71372_lociStitched	chr6	107219722	107251975	14	13851	24289.7343	4212.2418	379	1
14_Peak_45461_lociStitched	chr17	48179466	48239067	14	14225	28685.9613	8624.2647	380	1
11_Peak_14640_lociStitched	chr12	105705922	105732546	11	12385	24089.3952	4028.2112	381	1
14_Peak_15858_lociStitched	chr22	25497974	25534341	14	13255	25427.8064	5367.7692	382	1
Peak_647	chr19	39896546	39902380	1	5835	20936.4758	938.1072	383	1
10_Peak_14890_lociStitched	chr12	13024189	13063535	10	7849	24414.193	4461.8364	384	1
25_Peak_17207_lociStitched	chr6	37018043	37113070	25	21130	30712.7264	10823.5753	385	1
9_Peak_68071_lociStitched	chr1	110752015	110783714	9	18137	22255.8679	2383.7648	386	1
Peak_1660	chr7	73149052	73158804	1	9753	20650.8352	800.6392	387	1
21_Peak_87006_lociStitched	chr14	52508756	52549683	21	11078	24011.8709	4162.2759	388	1
2_Peak_6316_lociStitched	chr12	57073982	57083672	2	8905	21152.301	1315.902	389	1
Peak_206	chr19	18388382	18394995	1	6614	20428.8796	620.2994	390	1
7_Peak_1096_lociStitched	chr11	65130311	65160480	7	12435	22454.7867	2666.9396	391	1
6_Peak_27362_lociStitched	chr17	7353448	7383909	6	11617	22565.5088	2778.0432	392	1
Peak_665	chr17	46653887	46661237	1	7351	21158.445	1378.86	393	1
2_Peak_382_lociStitched	chr15	99190313	99199797	2	5809	21027.9248	1342.9344	394	1
Peak_207	chr19	13948160	13955864	1	7705	20542.716	858.2256	395	1
9_Peak_27556_lociStitched	chr8	26293349	26315394	9	11687	22230.178	2552.811	396	1
10_Peak_18226_lociStitched	chr11	45820080	45848715	10	12130	23426.2935	3819.909	397	1
10_Peak_19100_lociStitched	chr15	75929317	75966029	10	14408	22240.1296	2808.468	398	1
7_Peak_24808_lociStitched	chr11	33880954	33897750	7	5985	21532.472	2176.7616	399	1
6_Peak_6755_lociStitched	chr6	167362705	167374879	6	5741	20849.1924	1541.2284	400	1
17_Peak_3355_lociStitched	chr16	22200479	22247609	17	20924	23093.7	3793.965	401	1
7_Peak_2761_lociStitched	chr12	53439788	53466268	7	12668	22743.672	3452.992	402	1
8_Peak_46376_lociStitched	chr8	143854192	143877213	8	11219	22567.4863	3310.4198	403	1
3_Peak_313_lociStitched	chr8	126439298	126447897	3	6348	20892.9903	1651.008	404	1
Peak_201	chr5	179229203	179235476	1	6274	20008.9881	771.579	405	1
10_Peak_53789_lociStitched	chr14	105108286	105175109	10	13619	24864.8383	5633.1789	406	1
26_Peak_92114_lociStitched	chr20	24718347	24786607	26	23449	27392.738	8163.896	407	1
16_Peak_15818_lociStitched	chr22	31612992	31650954	16	14872	24724.6506	5500.6938	408	1
11_Peak_20780_lociStitched	chr20	30175271	30200848	11	13983	22469.3945	3273.856	409	1
17_Peak_12406_lociStitched	chr21	40156697	40203546	17	14172	24042.9068	4980.0487	410	1
12_Peak_30486_lociStitched	chr11	1772047	1806398	12	15783	22541.1262	3483.1914	411	1
12_Peak_108560_lociStitched	chr11	117684967	117713748	12	17700	22170.0043	3148.6414	412	1
2_Peak_1790_lociStitched	chr16	51180484	51190968	2	8083	19791.6952	782.1064	413	1
11_Peak_123645_lociStitched	chr6	32153610	32188156	11	10629	22917.8164	3931.3348	414	1
35_Peak_19987_lociStitched	chr14	64321904	64369741	35	24882	23918.5	4965.4806	415	1
14_Peak_25520_lociStitched	chr19	10840767	10895657	14	21290	24058.287	5258.462	416	1
2_Peak_45948_lociStitched	chr22	31733049	31744196	2	7538	20479.2684	1684.3117	417	1
Peak_3992	chr8	142243454	142249610	1	6157	20139.9696	1360.476	418	1
10_Peak_34540_lociStitched	chr17	73842929	73875543	10	12768	21336.0788	2569.9832	419	1
16_Peak_59754_lociStitched	chr2	47251167	47315807	16	18895	26683.392	7937.792	420	1
15_Peak_71687_lociStitched	chr14	65163620	65204321	15	14094	22955.364	4293.9555	421	1
13_Peak_23353_lociStitched	chr12	95817363	95871104	13	9059	26419.0756	7776.3227	422	1
19_Peak_42929_lociStitched	chr9	134224986	134299193	19	16679	23924.3368	5402.2696	423	1
4_Peak_5159_lociStitched	chr19	39918439	39929760	4	9883	20354.0259	1845.323	424	1
21_Peak_54113_lociStitched	chr16	69900757	69961616	21	20681	23126.42	4692.2289	425	1
38_Peak_76962_lociStitched	chr6	148688582	148793238	38	21102	32380.5664	13950.6448	426	1
18_Peak_48745_lociStitched	chr12	8826182	8863191	18	14830	22383.0432	3978.4675	427	1
1_Peak_275_lociStitched	chr6	157097676	157101592	1	3917	18776.0452	424.1028	428	1
2_Peak_1609_lociStitched	chr7	97909810	97919197	2	8930	19072.5066	721.8603	429	1
25_Peak_30039_lociStitched	chr2	34884960	34931267	25	18714	23672.1384	5329.9357	430	1
17_Peak_51273_lociStitched	chr5	149838824	149901109	17	11465	25655.1915	7387.001	431	1
6_Peak_44355_lociStitched	chr3	159466738	159505416	6	7335	23903.004	5681.7982	432	1
1_Peak_374_lociStitched	chr6	108878420	108884199	1	5780	18834.9168	665.7408	433	1
18_Peak_8992_lociStitched	chrX	39588921	39634810	18	18867	21806.4528	3638.9977	434	1
29_Peak_30255_lociStitched	chr6	24262618	24360946	29	16634	30756.9984	12605.6496	435	1
7_Peak_24037_lociStitched	chr6	34191028	34212380	7	7531	20867.3096	2722.38	436	1
11_Peak_91979_lociStitched	chr18	72904617	72962941	11	6888	24221.9572	6100.6904	437	1
6_Peak_63325_lociStitched	chr6	74223786	74241016	6	8093	20129.809	2015.91	438	1
23_Peak_16357_lociStitched	chr1	205532768	205599243	23	22710	25154.14	7046.35	439	1
6_Peak_80327_lociStitched	chr16	57640582	57681434	6	8012	20912.1388	2826.9584	440	1
Peak_47	chr8	145022987	145029575	1	6589	18879.2316	846.558	441	1
6_Peak_9171_lociStitched	chr17	74117448	74142713	6	13720	19934.085	2000.988	442	1
6_Peak_36419_lociStitched	chr9	136836678	136859955	6	11865	19336.2039	1410.5862	443	1
13_Peak_19252_lociStitched	chr7	5589140	5638945	13	13168	22561.665	4681.67	444	1
13_Peak_19312_lociStitched	chr2	201720111	201752044	13	10020	21324.8574	3557.3362	445	1
21_Peak_35945_lociStitched	chr1	22220705	22266366	21	21840	22309.9646	4547.8356	446	1
3_Peak_58460_lociStitched	chr17	42269122	42278424	3	5330	19257.0004	1558.085	447	1
9_Peak_15644_lociStitched	chr1	1063682	1102010	9	14608	19892.232	2211.5256	448	1
20_Peak_92911_lociStitched	chr17	75093125	75160757	20	18612	22920.4848	5255.0064	449	1
1_Peak_288_lociStitched	chr3	152877340	152881757	1	4418	18228.5173	602.0371	450	1
4_Peak_85645_lociStitched	chr19	41241721	41268263	4	5705	21645.001	4023.7672	451	1
Peak_629	chr2	10217572	10223040	1	5469	18251.0904	674.7512	452	1
1_Peak_266_lociStitched	chr1	82265525	82269679	1	4155	17943.203	400.4456	453	1
Peak_438	chr3	49054876	49060557	1	5682	18150.795	622.6376	454	1
10_Peak_48729_lociStitched	chr10	45458308	45493347	10	16368	21930.9101	4421.9218	455	1
12_Peak_21788_lociStitched	chr3	64651310	64674759	12	10275	20142.691	2640.3574	456	1
4_Peak_59976_lociStitched	chr8	95953968	95974552	4	2801	21757.288	4260.888	457	1
6_Peak_836_lociStitched	chr20	62150754	62167149	6	8920	19439.5515	1970.679	458	1
13_Peak_49265_lociStitched	chr17	3541778	3586647	13	10490	21734.5436	4276.0157	459	1
11_Peak_49884_lociStitched	chr11	47397594	47437788	11	11576	22183.0686	4726.8144	460	1
6_Peak_9863_lociStitched	chr7	27137424	27163558	6	8965	20345.319	2893.0338	461	1
7_Peak_80836_lociStitched	chr17	78227489	78269199	7	11835	20237.692	2786.228	462	1
13_Peak_63729_lociStitched	chr6	134487107	134523814	13	8691	22358.2337	4937.0915	463	1
3_Peak_655_lociStitched	chr3	39182558	39196512	3	8698	18724.8726	1370.2828	464	1
7_Peak_38639_lociStitched	chr11	33257060	33293907	7	3063	21658.6666	4340.5766	465	1
4_Peak_131_lociStitched	chr15	90726667	90739241	4	9311	19288.516	1989.2068	466	1
12_Peak_16126_lociStitched	chr17	27451414	27486993	12	13472	23208.1817	5923.9035	467	1
6_Peak_12087_lociStitched	chr11	61721968	61746739	6	12274	19108.3494	1828.0998	468	1
20_Peak_42911_lociStitched	chr9	130717456	130773846	20	21172	21811.652	4556.312	469	1
26_Peak_13945_lociStitched	chr14	93152894	93252734	26	16307	26946.816	9694.464	470	1
12_Peak_10587_lociStitched	chr17	38744788	38776256	12	15729	22342.28	5170.1924	471	1
5_Peak_64304_lociStitched	chr11	118641209	118663468	5	6517	19563.4351	2430.6828	472	1
7_Peak_56761_lociStitched	chr5	133335717	133365012	7	11659	20620.7505	3503.682	473	1
1_Peak_1030_lociStitched	chr15	69109048	69114337	1	5290	17532.5061	440.0448	474	1
4_Peak_6504_lociStitched	chr5	78523405	78536432	4	2960	18439.7185	1357.4134	475	1
8_Peak_295_lociStitched	chr2	201980070	201996253	8	8238	19081.3753	2000.2188	476	1
13_Peak_5939_lociStitched	chr1	95070492	95126841	13	15677	23486.2632	6412.5162	477	1
20_Peak_37208_lociStitched	chr1	160959927	160991831	20	15930	20214.3744	3168.0672	478	1
13_Peak_25101_lociStitched	chr1	31619265	31655642	13	17373	20425.6855	3412.1626	479	1
4_Peak_58435_lociStitched	chr12	56116388	56132655	4	3034	19136.4988	2155.3775	480	1
4_Peak_10740_lociStitched	chr19	44023191	44040080	4	6465	19273.7268	2300.2818	481	1
3_Peak_2413_lociStitched	chr16	85636432	85652290	3	8098	18008.3448	1116.4032	482	1
3_Peak_868_lociStitched	chr12	57022674	57031134	3	7125	18334.512	1448.352	483	1
4_Peak_32313_lociStitched	chr8	95613812	95655154	4	6292	23515.3296	6676.733	484	1
21_Peak_24410_lociStitched	chrX	21950162	22015804	21	19146	22383.922	5553.3132	485	1
13_Peak_36032_lociStitched	chr7	47610310	47645393	13	15056	20565.6546	3736.3395	486	1
9_Peak_16876_lociStitched	chrX	39991601	40036794	9	15735	20241.9447	3425.6294	487	1
Peak_997	chr19	1166208	1174934	1	8727	17586.3804	809.7728	488	1
Peak_547	chr22	43038854	43046766	1	7913	17936.504	1172.5584	489	1
3_Peak_16707_lociStitched	chr3	187455587	187468871	3	8838	19035.972	2276.8776	490	1
12_Peak_101686_lociStitched	chr17	43485781	43525356	12	14478	21944.3375	5215.985	491	1
11_Peak_45340_lociStitched	chr19	41108207	41152503	11	12052	22772.5736	6099.5592	492	1
10_Peak_34054_lociStitched	chr10	71185259	71240016	10	11329	23041.7456	6379.1905	493	1
Peak_4319	chr17	76261140	76270980	1	9841	17374.488	746.856	494	1
1_Peak_2290_lociStitched	chr5	107004310	107009570	1	5261	17271.21	671.176	495	1
11_Peak_41212_lociStitched	chr17	62960642	62990362	11	6445	20890.188	4303.456	496	1
12_Peak_38096_lociStitched	chr17	78991773	79047080	12	19683	20059.8489	3517.5252	497	1
12_Peak_9612_lociStitched	chr19	56592102	56633432	12	13666	19470.563	2934.43	498	1
5_Peak_3_lociStitched	chr6	89788629	89805153	5	5904	18726.6492	2191.0824	499	1
13_Peak_26109_lociStitched	chr1	234998217	235063685	13	16826	24930.2144	8406.0912	500	1
9_Peak_16790_lociStitched	chr17	21178540	21227005	9	11563	21532.9995	5016.1275	501	1
1_Peak_797_lociStitched	chr4	15002948	15006941	1	3994	16785.7734	314.2491	502	1
12_Peak_4267_lociStitched	chr19	39644177	39691057	12	12367	22263.312	5813.12	503	1
11_Peak_14425_lociStitched	chr11	8708699	8754826	11	13374	22376.2077	5945.7703	504	1
7_Peak_26933_lociStitched	chr17	72964095	72992047	7	8530	18465.0912	2082.424	505	1
5_Peak_38888_lociStitched	chr3	48465547	48477148	5	10610	17344.6551	977.9643	506	1
4_Peak_41467_lociStitched	chr22	46020583	46042214	4	10932	19312.1568	2963.447	507	1
8_Peak_53721_lociStitched	chr13	41209809	41242086	8	7774	19124.1225	2782.2774	508	1
9_Peak_32378_lociStitched	chr14	73691495	73719080	9	10772	18915.0345	2579.1975	509	1
14_Peak_177087_lociStitched	chr21	44905568	44938588	14	16308	19693.128	3391.154	510	1
3_Peak_49181_lociStitched	chr14	64967198	64976076	3	2219	17273.0368	981.019	511	1
10_Peak_7580_lociStitched	chr9	124029746	124059219	10	15666	18962.9282	2693.8322	512	1
11_Peak_3042_lociStitched	chr1	204041923	204077202	11	14931	19586.9008	3330.3376	513	1
31_Peak_40352_lociStitched	chr6	159179842	159236899	31	19657	23290.6674	7040.8338	514	1
24_Peak_22941_lociStitched	chr9	89974504	90029618	24	20687	20017.4048	3797.3546	515	1
18_Peak_22819_lociStitched	chr19	17189627	17249989	18	18787	21597.5236	5414.4714	516	1
9_Peak_25823_lociStitched	chr20	62247909	62274417	9	7108	18613.9176	2438.736	517	1
13_Peak_37964_lociStitched	chr16	1944165	1993758	13	17864	19346.2293	3173.952	518	1
5_Peak_41358_lociStitched	chr2	14756957	14776811	5	5804	18650.8476	2489.6916	519	1
15_Peak_102498_lociStitched	chr19	19473762	19530255	15	11432	21665.0655	5536.314	520	1
6_Peak_49293_lociStitched	chr17	79353258	79371699	6	8191	17233.1145	1145.1861	521	1
23_Peak_51751_lociStitched	chr17	38673153	38718742	23	19132	22999.6505	6920.4102	522	1
14_Peak_69957_lociStitched	chr10	75644005	75700994	14	14157	23074.8461	6998.2492	523	1
7_Peak_67943_lociStitched	chr8	145056571	145084352	7	5430	19966.2047	3906.0086	524	1
8_Peak_57680_lociStitched	chr8	8735467	8751914	8	7689	17784.1411	1725.2903	525	1
Peak_1133	chr19	1256445	1263152	1	6708	16778.9019	727.0388	526	1
12_Peak_116102_lociStitched	chr3	52210846	52253943	12	13582	20221.1124	4201.9575	527	1
8_Peak_19690_lociStitched	chr15	41135496	41171760	8	13569	18773.8728	2756.064	528	1
27_Peak_21434_lociStitched	chr10	126366150	126430241	27	20041	23777.761	7767.8292	529	1
5_Peak_68672_lociStitched	chr8	144290632	144313805	5	7624	19138.5807	3139.9415	530	1
7_Peak_36988_lociStitched	chr22	37996955	38033001	7	7981	20805.7512	4862.6054	531	1
17_Peak_11722_lociStitched	chr2	9937875	9979710	17	12691	21277.281	5354.88	532	1
9_Peak_33288_lociStitched	chr19	510346	536503	9	12177	18181.7307	2262.5805	533	1
13_Peak_90438_lociStitched	chr22	29400135	29450541	13	9441	23186.76	7273.5858	534	1
14_Peak_27770_lociStitched	chr22	42667738	42712028	14	15166	21653.381	5753.271	535	1
2_Peak_11251_lociStitched	chr1	205409300	205420601	2	9836	16930.0281	1095.0669	536	1
