seqnames	start	end	width	strand	nj	nSNV	nSamples	p.value	p.adjust
chr1	155196042	155198412	2371	*	2371	2	2	0.0162043516098781	0.253650932488231
chr1	155210604	155211330	727	*	727	1	1	0.0598105816784837	0.253650932488231
chr1	155230949	155233056	2108	*	2108	1	1	0.163751033944505	0.253650932488231
chr1	155277459	155280632	3174	*	3174	1	1	0.23605643265117	0.273298596314517
chr1	155533511	155535322	1812	*	1812	1	1	0.142486369088397	0.253650932488231
chr1	155826193	155827827	1635	*	1635	1	1	0.129513200391958	0.253650932488231
chr1	155828188	155831131	2944	*	2944	1	1	0.221004231207399	0.264614932635969
chr1	155880042	155882559	2518	*	2518	1	1	0.192337185837315	0.254585534407146
chr1	155941542	155942495	954	*	954	1	1	0.0777427740307796	0.253650932488231
chr1	155943464	155951276	7813	*	7813	2	1	0.484595738661874	0.488194221869759
chr1	156182090	156184235	2146	*	2146	1	1	0.166442484931354	0.253650932488231
chr1	156465928	156466753	826	*	826	1	1	0.0676737074917272	0.253650932488231
chr1	157014646	157016792	2147	*	2147	1	1	0.166513195488357	0.253650932488231
chr1	157117693	157118709	1017	*	1017	2	2	0.0032051007214563	0.253650932488231
chr1	157987460	157990399	2940	*	2940	1	1	0.220739846771034	0.264537832223225
chr1	158118702	158119756	1055	*	1055	1	1	0.0856110814710904	0.253650932488231
chr1	158978948	158979629	682	*	682	1	1	0.0562145442333365	0.253650932488231
chr1	158979255	158980461	1207	*	1207	1	1	0.0973261440855997	0.253650932488231
chr1	158982616	158983578	963	*	963	1	1	0.078446649618049	0.253650932488231
chr1	159796424	159797311	888	*	888	1	1	0.0725645660862756	0.253650932488231
chr1	159823331	159825526	2196	*	2196	1	1	0.169970674746734	0.253650932488231
chr1	159883458	159884550	1093	*	1093	1	1	0.088554024370914	0.253650932488231
chr1	159885959	159887350	1392	*	1392	1	1	0.111382288430782	0.253650932488231
chr1	161051567	161060391	8825	*	8825	1	1	0.52699776248348	0.528796730760495
chr1	161187032	161188382	1351	*	1351	1	1	0.10828614248439	0.253650932488231
chr1	161368072	161370771	2700	*	2700	1	1	0.204711473628564	0.257707482692365
chr1	161519144	161519719	576	*	576	1	1	0.0476894266051847	0.253650932488231
chr1	161735632	161737163	1532	*	1532	1	1	0.121873693920653	0.253650932488231
chr1	165362148	165363021	874	*	874	1	1	0.0714624261156516	0.253650932488231
chr1	165566903	165568458	1556	*	1556	2	2	0.00728904835820587	0.253650932488231
chr1	165796266	165799040	2775	*	2775	1	1	0.209755440435221	0.259242241378826
chr1	168193968	168196998	3031	*	3031	1	1	0.226732452508615	0.267657609599081
chr1	171453959	171456248	2290	*	2290	1	1	0.176563293206229	0.253650932488231
chr1	171710219	171712387	2169	*	2169	1	1	0.168067311056641	0.253650932488231
chr1	172412428	172413741	1314	*	1314	1	1	0.105482800274624	0.253650932488231
chr1	173398339	173399704	1366	*	1366	1	1	0.109420128221268	0.253650932488231
chr1	175160253	175163376	3124	*	3124	1	1	0.232809152305957	0.270307927331757
chr1	178006339	178007839	1501	*	1501	1	1	0.119561325783172	0.253650932488231
chr1	180135244	180139155	3912	*	3912	1	1	0.282418278548529	0.305390376415341
chr1	180540333	180541495	1163	*	1163	1	1	0.0939504627665487	0.253650932488231
chr1	182583186	182585329	2144	*	2144	1	1	0.166301045820217	0.253650932488231
chr1	182585053	182585852	800	*	800	1	1	0.0656150341954083	0.253650932488231
chr1	184355005	184357823	2819	*	2819	1	1	0.212699665543872	0.260749288784205
chr1	184761158	184762251	1094	*	1094	1	1	0.0886313421941579	0.253650932488231
chr1	185013848	185015819	1972	*	1972	1	1	0.154047066686477	0.253650932488231
chr1	186583416	186584194	779	*	779	1	1	0.0639489415367771	0.253650932488231
chr1	197743493	197745665	2173	*	2173	1	1	0.16834956603163	0.253650932488231
chr1	200377887	200379939	2053	*	2053	1	1	0.159840113698544	0.253650932488231
chr1	200862156	200867016	4861	*	4861	1	1	0.337924300904155	0.352515275253132
chr1	200987926	200990809	2884	*	2884	1	1	0.217029029163032	0.262369122398605
chr1	201473346	201477646	4301	*	4301	1	1	0.30571216095448	0.324152914551133
chr1	202002848	202005556	2709	*	2709	1	1	0.205318445482821	0.257707482692365
chr1	202111875	202114895	3021	*	3021	1	1	0.22607618467414	0.266942444345208
chr1	202182859	202183987	1129	*	1129	1	1	0.0913333378962695	0.253650932488231
chr1	202557521	202558683	1163	*	1163	1	1	0.0939504627665487	0.253650932488231
chr1	202926299	202928491	2193	*	2193	1	1	0.169759405120214	0.253650932488231
chr1	203254850	203261475	6626	*	6626	1	1	0.429992871732686	0.435507711396945
chr1	203291808	203292720	913	*	913	1	1	0.0745294203753892	0.253650932488231
chr1	203292963	203295594	2632	*	2632	1	1	0.200110454999039	0.256265046117341
chr1	203479710	203485880	6171	*	6171	1	1	0.407560899141988	0.414693214876972
chr1	203594223	203595033	811	*	811	1	1	0.0664865655504774	0.253650932488231
chr1	203642477	203643997	1521	*	1521	2	2	0.00697787919574777	0.253650932488231
chr1	203737910	203739456	1547	*	1547	1	1	0.122990400471616	0.253650932488231
chr1	204378353	204382338	3986	*	3986	1	1	0.286908913258727	0.308857591058378
chr1	204435495	204436664	1170	*	1170	1	1	0.0944883461747462	0.253650932488231
chr1	204444913	204445785	873	*	873	1	1	0.0713836517323125	0.253650932488231
chr1	204461507	204464822	3316	*	3316	1	1	0.245203955971722	0.278466222589907
chr1	204475982	204477797	1816	*	1816	1	1	0.14277730306859	0.253650932488231
chr1	204653244	204655467	2224	*	2224	1	1	0.171939933934161	0.253650932488231
chr1	205179412	205181621	2210	*	2210	1	1	0.170955889047029	0.253650932488231
chr1	205196432	205197866	1435	*	1435	1	1	0.114617916928135	0.253650932488231
chr1	205252710	205258318	5609	*	5609	2	2	0.076490514153128	0.253650932488231
chr1	205279610	205280814	1205	*	1205	1	1	0.0971729772248616	0.253650932488231
chr1	205407795	205421692	13898	*	13898	1	1	0.69241851379352	0.692549405762101
chr1	205743525	205744954	1430	*	1430	1	1	0.114242287203653	0.253650932488231
chr1	205781175	205783603	2429	*	2429	1	1	0.186216110365831	0.254554738795704
chr1	206279190	206280185	996	*	996	1	1	0.0810229338044326	0.253650932488231
chr1	206281117	206282798	1682	*	1682	1	1	0.13297707083588	0.253650932488231
chr1	206679966	206681653	1688	*	1688	1	1	0.133418273796558	0.253650932488231
chr1	206729609	206734279	4671	*	4671	1	1	0.327166261902005	0.342508249252772
chr1	206889392	206890342	951	*	951	1	1	0.0775080293853101	0.253650932488231
chr1	207181245	207182031	787	*	787	1	1	0.0645839935123963	0.253650932488231
chr1	207203815	207207050	3236	*	3236	1	1	0.240063978069701	0.275287929771736
chr1	207232167	207233394	1228	*	1228	1	1	0.0989328281130148	0.253650932488231
chr1	207924173	207927271	3099	*	3099	1	1	0.231180339612341	0.269599994906082
chr1	207927327	207928101	775	*	775	1	1	0.0636312538914585	0.253650932488231
chr1	208021135	208022008	874	*	874	1	1	0.0714624261156516	0.253650932488231
chr1	208021616	208022228	613	*	613	1	1	0.0506738884221547	0.253650932488231
chr1	208039595	208040515	921	*	921	1	1	0.0751572941592549	0.253650932488231
chr1	208115489	208116812	1324	*	1324	1	1	0.106241328251073	0.253650932488231
chr1	208132111	208133234	1124	*	1124	2	2	0.00389258069577125	0.253650932488231
chr1	209814838	209815592	755	*	755	1	1	0.0620411976261626	0.253650932488231
chr1	209822017	209828318	6302	*	6302	1	1	0.414108333546957	0.420707986328139
chr1	209828735	209831366	2632	*	2632	1	1	0.200110454999039	0.256265046117341
chr1	209846084	209846923	840	*	840	2	2	0.00220744204425016	0.253650932488231
chr1	209942436	209943761	1326	*	1326	1	1	0.106392956643396	0.253650932488231
chr1	210405460	210408180	2721	*	2721	1	1	0.206127020743544	0.257707482692365
chr1	211555481	211557149	1669	*	1669	2	2	0.00833565360608224	0.253650932488231
chr1	212101552	212103823	2272	*	2272	1	1	0.175304943179574	0.253650932488231
chr1	212434493	212435269	777	*	777	1	1	0.0637901111893864	0.253650932488231
chr1	212731111	212733256	2146	*	2146	1	1	0.166442484931354	0.253650932488231
chr1	214639088	214639820	733	*	733	1	1	0.0602890169551151	0.253650932488231
chr1	214722823	214726759	3937	*	3937	1	1	0.283938539120452	0.306470585574523
chr1	218457681	218459264	1584	*	1584	1	1	0.125738875324287	0.253650932488231
chr1	218519776	218521277	1502	*	1502	1	1	0.119636013261762	0.253650932488231
chr1	222884394	222887438	3045	*	3045	1	1	0.227650292665057	0.268262293650516
chr1	222987516	222989319	1804	*	1804	1	1	0.14190420487306	0.253650932488231
chr1	223892218	223893241	1024	*	1024	1	1	0.0832032230732336	0.253650932488231
chr1	223902250	223903744	1495	*	1495	1	1	0.119113067831252	0.253650932488231
chr1	223918672	223919891	1220	*	1220	1	1	0.0983210954895575	0.253650932488231
chr1	224032144	224035361	3218	*	3218	1	1	0.238902667788581	0.274610909248182
chr1	224301308	224303049	1742	*	1742	1	1	0.137379010944646	0.253650932488231
chr1	224390638	224391852	1215	*	1215	1	1	0.0979385517212256	0.253650932488231
chr1	224544191	224545716	1526	*	1526	1	1	0.121426613265274	0.253650932488231
chr1	224545295	224546080	786	*	786	1	1	0.0645046355831653	0.253650932488231
chr1	225116740	225118182	1443	*	1443	1	1	0.115218593179659	0.253650932488231
chr1	225654372	225656424	2053	*	2053	1	1	0.159840113698544	0.253650932488231
chr1	225839388	225842214	2827	*	2827	1	1	0.213233799476291	0.260920451671845
chr1	225960803	225961664	862	*	862	1	1	0.0705166923137563	0.253650932488231
chr1	226000093	226003078	2986	*	2986	1	1	0.223774858005095	0.266065791843811
chr1	226003984	226006611	2628	*	2628	1	1	0.199838979395472	0.256202578139433
chr1	226084350	226085834	1485	*	1485	1	1	0.118365464028057	0.253650932488231
chr1	226110148	226113099	2952	*	2952	2	1	0.221532731012509	0.264947938469075
chr1	226248609	226252500	3892	*	3892	1	1	0.281199746515291	0.304383768169477
chr1	226841061	226842119	1059	*	1059	2	1	0.085921311883671	0.253650932488231
chr1	226841661	226843003	1343	*	1343	1	1	0.107680759806549	0.253650932488231
chr1	226889566	226892087	2522	*	2522	1	1	0.192611206621017	0.254585534407146
chr1	227126249	227129171	2923	*	2923	2	2	0.0239165677647144	0.253650932488231
chr1	227161728	227162780	1053	*	1053	1	1	0.0854559267834616	0.253650932488231
chr1	227505058	227507301	2244	*	2244	1	1	0.173343686521969	0.253650932488231
chr1	228132322	228136722	4401	*	4401	1	1	0.311577131480686	0.328790307671383
chr1	228268714	228272727	4014	*	4014	1	1	0.288600734416503	0.310300037756089
chr1	228337546	228339554	2009	*	2009	1	1	0.156698212540532	0.253650932488231
chr1	228349238	228355056	5819	*	5819	1	1	0.389603065818186	0.39833619734184
chr1	228565967	228567461	1495	*	1495	1	1	0.119113067831252	0.253650932488231
chr1	228673575	228676841	3267	*	3267	1	1	0.242059860230601	0.276617434228966
chr1	229073821	229074857	1037	*	1037	1	1	0.0842137411406064	0.253650932488231
chr1	229297291	229298837	1547	*	1547	1	1	0.122990400471616	0.253650932488231
chr1	229298639	229299383	745	*	745	1	1	0.0612451572465322	0.253650932488231
chr1	229406033	229408023	1991	*	1991	1	1	0.155409505323606	0.253650932488231
chr1	229477207	229479494	2288	*	2288	1	1	0.176423571406854	0.253650932488231
chr1	230280732	230281424	693	*	693	1	1	0.0570948437322162	0.253650932488231
chr1	230281090	230282113	1024	*	1024	1	1	0.0832032230732336	0.253650932488231
chr1	230890298	230891342	1045	*	1045	1	1	0.0848350447198027	0.253650932488231
chr1	232755800	232756692	893	*	893	2	1	0.0729578703855008	0.253650932488231
chr1	233249598	233250466	869	*	869	1	1	0.0710684873634262	0.253650932488231
chr1	233809171	233810118	948	*	948	1	1	0.0772732249896455	0.253650932488231
chr1	234668176	234670292	2117	*	2117	1	1	0.164389267200382	0.253650932488231
chr1	234669909	234671193	1285	*	1285	1	1	0.103279426731787	0.253650932488231
chr1	234734985	234737394	2410	*	2410	1	1	0.18490336694698	0.254554738795704
chr1	234741425	234749857	8433	*	8433	1	1	0.511003745590899	0.513624775441004
chr1	234755804	234757083	1280	*	1280	1	1	0.10289898657119	0.253650932488231
chr1	234854955	234855779	825	*	825	1	1	0.0675946116846973	0.253650932488231
chr1	234855546	234864148	8603	*	8603	1	1	0.5180052875603	0.5202668899927
chr1	235011566	235012367	802	*	802	1	1	0.0657735549400503	0.253650932488231
chr1	235034015	235035801	1787	*	1787	1	1	0.140665793294023	0.253650932488231
chr1	235061015	235063783	2769	*	2769	1	1	0.209353103034378	0.259168757172413
chr1	235092300	235100610	8311	*	8311	1	1	0.505916510422542	0.508801417343789
chr1	235104388	235108126	3739	*	3739	1	1	0.27180925606241	0.297505745516386
chr1	235113031	235118066	5036	*	5036	1	1	0.347680778618812	0.361126619488052
chr1	235146695	235149130	2436	*	2436	1	1	0.186699219549275	0.254554738795704
chr1	235489658	235491877	2220	*	2220	1	1	0.17165889749903	0.253650932488231
chr1	235804858	235806049	1192	*	1192	1	1	0.0961767589376783	0.253650932488231
chr1	235812153	235813752	1600	*	1600	1	1	0.126924735678352	0.253650932488231
chr1	236080131	236081165	1035	*	1035	1	1	0.0840583493504742	0.253650932488231
chr1	236083339	236084423	1085	*	1085	1	1	0.0879352455992448	0.253650932488231
chr1	236226712	236229230	2519	*	2519	1	1	0.192405699750785	0.254585534407146
chr1	239979311	239980885	1575	*	1575	1	1	0.125071121186881	0.253650932488231
chr1	243416400	243417185	786	*	786	1	1	0.0645046355831653	0.253650932488231
chr1	243417158	243420113	2956	*	2956	1	1	0.221796846442109	0.265062224399664
chr1	243584358	243585189	832	*	832	1	1	0.0681481414504324	0.253650932488231
chr1	243584874	243585651	778	*	778	2	1	0.0638695297316129	0.253650932488231
chr1	244211635	244213584	1950	*	1950	1	1	0.152466760201144	0.253650932488231
chr1	244484935	244488124	3190	*	3190	1	1	0.237092656685034	0.273839171910175
chr1	245316964	245320937	3974	*	3974	1	1	0.286182615946126	0.308326658719395
chr1	246728424	246730752	2329	*	2329	1	1	0.179283135379582	0.253920163450322
chr2	261977	262851	875	*	875	1	1	0.0715411938165725	0.253650932488231
chr2	584592	585996	1405	*	1405	1	1	0.112361746774362	0.253650932488231
chr2	635864	637386	1523	*	1523	1	1	0.12120298758647	0.253650932488231
chr2	1719987	1721349	1363	*	1363	2	2	0.00565107432092227	0.253650932488231
chr2	3382876	3384480	1605	*	1605	1	1	0.127294987064539	0.253650932488231
chr2	3496785	3498684	1900	*	1900	1	1	0.14886416683019	0.253650932488231
chr2	3622033	3624254	2222	*	2222	1	1	0.17179942763724	0.253650932488231
chr2	7056854	7058877	2024	*	2024	1	1	0.157770633015782	0.253650932488231
chr2	7147463	7149486	2024	*	2024	1	1	0.157770633015782	0.253650932488231
chr2	7149529	7150874	1346	*	1346	1	1	0.107907826459006	0.253650932488231
chr2	7150541	7151359	819	*	819	2	1	0.0671198959072508	0.253650932488231
chr2	8374391	8375492	1102	*	1102	1	1	0.0892496487079156	0.253650932488231
chr2	8614825	8615619	795	*	795	1	1	0.0652186146450531	0.253650932488231
chr2	8634125	8634900	776	*	776	1	1	0.063710685909525	0.253650932488231
chr2	8677867	8678534	668	*	668	1	1	0.0550929743251176	0.253650932488231
chr2	8678975	8681344	2370	*	2370	1	1	0.182132770576022	0.254405857228992
chr2	8682445	8685551	3107	*	3107	1	1	0.231701935565692	0.269970257889908
chr2	8824430	8826529	2100	*	2100	1	1	0.163183306265783	0.253650932488231
chr2	9247440	9248851	1412	*	1412	2	2	0.00604879365327393	0.253650932488231
chr2	9303780	9304766	987	*	987	1	1	0.0803210259638424	0.253650932488231
chr2	9318329	9321041	2713	*	2713	1	1	0.205588062033866	0.257707482692365
chr2	9613834	9616180	2347	*	2347	1	1	0.180535415334372	0.253920163450322
chr2	9689807	9691375	1569	*	1569	1	1	0.124625668438408	0.253650932488231
chr2	9878813	9879812	1000	*	1000	1	1	0.0813347208663937	0.253650932488231
chr2	9969911	9970845	935	*	935	1	1	0.0762550484573198	0.253650932488231
chr2	10197163	10198563	1401	*	1401	1	1	0.112060490017039	0.253650932488231
chr2	10220584	10221321	738	*	738	1	1	0.0606875270358664	0.253650932488231
chr2	10261426	10263689	2264	*	2264	1	1	0.174745059425731	0.253650932488231
chr2	10441755	10445094	3340	*	3340	1	1	0.246739159386953	0.279549655742263
chr2	10547375	10549362	1988	*	1988	2	2	0.0116268376232183	0.253650932488231
chr2	10572137	10573118	982	*	982	1	1	0.0799308455363937	0.253650932488231
chr2	11483306	11486031	2726	*	2726	1	1	0.206463684239851	0.25782377939888
chr2	11514137	11515901	1765	*	1765	1	1	0.139060489539584	0.253650932488231
chr2	12964449	12965172	724	*	724	1	1	0.0595712727032174	0.253650932488231
chr2	15700386	15702391	2006	*	2006	1	1	0.156483564638031	0.253650932488231
chr2	16798129	16799316	1188	*	1188	1	1	0.0958700091352597	0.253650932488231
chr2	16806108	16807824	1717	*	1717	1	1	0.135547591786067	0.253650932488231
chr2	16807409	16808460	1052	*	1052	1	1	0.0853783395673586	0.253650932488231
chr2	16831386	16832761	1376	*	1376	1	1	0.110175317443134	0.253650932488231
chr2	18059695	18061297	1603	*	1603	1	1	0.127146905355618	0.253650932488231
chr2	20001654	20002817	1164	*	1164	1	1	0.0940273228107464	0.253650932488231
chr2	20383309	20385115	1807	*	1807	1	1	0.142122562755429	0.253650932488231
chr2	20384746	20385321	576	*	576	1	1	0.0476894266051847	0.253650932488231
chr2	20782978	20785361	2384	*	2384	1	1	0.1831035489156	0.254447032867459
chr2	20813640	20815072	1433	*	1433	1	1	0.11446768415765	0.253650932488231
chr2	23746224	23747929	1706	*	1706	1	1	0.134740536042764	0.253650932488231
chr2	23786490	23788047	1558	*	1558	1	1	0.12380841594988	0.253650932488231
chr2	25438455	25439266	812	*	812	1	1	0.0665657553528914	0.253650932488231
chr2	25438862	25439766	905	*	905	1	1	0.0739011203293221	0.253650932488231
chr2	26520992	26524184	3193	*	3193	1	1	0.23728679215671	0.27391387976564
chr2	26717647	26718991	1345	*	1345	1	1	0.107832143995711	0.253650932488231
chr2	26942452	26945043	2592	*	2592	1	1	0.197391549067303	0.255669494932413
chr2	26945483	26948485	3003	*	3003	1	1	0.224893498687945	0.266378218392191
chr2	27293202	27296219	3018	*	3018	1	1	0.225879195735985	0.266769380499799
chr2	27300517	27301576	1060	*	1060	1	1	0.0859988530395154	0.253650932488231
chr2	27301204	27303310	2107	*	2107	1	1	0.163680089053882	0.253650932488231
chr2	27355908	27358334	2427	*	2427	1	1	0.186078026468886	0.254554738795704
chr2	27591917	27595229	3313	*	3313	1	1	0.24501183567733	0.278307776420943
chr2	27946647	27947571	925	*	925	1	1	0.0754710712932415	0.253650932488231
chr2	27951845	27953071	1227	*	1227	1	1	0.0988563842373876	0.253650932488231
chr2	27957696	27960344	2649	*	2649	1	1	0.201263199142994	0.256833106261006
chr2	27960620	27961311	692	*	692	1	1	0.057014850445653	0.253650932488231
chr2	27975006	27976596	1591	*	1591	1	1	0.126257887292255	0.253650932488231
chr2	28002755	28003451	697	*	697	1	1	0.0574147490260433	0.253650932488231
chr2	28112303	28114932	2630	*	2630	1	1	0.199974728712361	0.256265046117341
chr2	28622483	28623428	946	*	946	1	1	0.0771166555238068	0.253650932488231
chr2	28632004	28633338	1335	*	1335	1	1	0.107074966135671	0.253650932488231
chr2	28633176	28634338	1163	*	1163	1	1	0.0939504627665487	0.253650932488231
chr2	28859975	28861111	1137	*	1137	1	1	0.091949811275292	0.253650932488231
chr2	28864328	28868487	4160	*	4160	1	1	0.297357558707865	0.317265344449146
chr2	28885355	28886934	1580	*	1580	1	1	0.125442158648866	0.253650932488231
chr2	28886591	28887665	1075	*	1075	1	1	0.0871611813530295	0.253650932488231
