REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20160213_ClearCell_511_IP.nodup.bam	X20160213_ClearCell_511_INPUT.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
14_Peak_12512_lociStitched	chr17	1342164	1396819	14	23913	61361.1685	4170.1765	135	MYO1C,CRK	LOC100306951,INPP5K,YWHAE	CRK	135	1	ENSG00000197879	MYO1C	99.6086319139889	1
9_Peak_17086_lociStitched	chr2	219136836	219163745	9	23652	59237.4726	2373.3738	136	PNKD,TMBIM1	AAMP,GPBAR1,PNKD	TMBIM1	136	1	ENSG00000135926	TMBIM1	74.2578635427767	1
Peak_1307	chr14	105431894	105445485	1	13592	57949.3058	1100.871	137	AHNAK2	PLD4,CDCA4,C14orf79	AHNAK2	137	1	ENSG00000185567	AHNAK2	69.9609793795805	1
46_Peak_18184_lociStitched	chr8	38689042	38799901	46	33842	68865.6108	12172.3182	138	TACC1,PLEKHA2	TACC1,HTRA4	PLEKHA2	138	1	ENSG00000169499	PLEKHA2	38.6346431917302	1
38_Peak_25285_lociStitched	chr10	80826334	80955293	38	43407	70037.6329	13605.1745	139	ZMIZ1,LOC283050	LOC283050	ZMIZ1	139	1	ENSG00000108175	ZMIZ1	48.9931996842572	1
37_Peak_55223_lociStitched	chr14	61965228	62062339	37	35489	64695.3482	8293.2794	140	PRKCH		HIF1A	140	1	ENSG00000100644	HIF1A	92.9118427972965	1
62_Peak_36480_lociStitched	chr5	14140046	14271709	62	38002	72243.4881	16141.8838	141	TRIO		TRIO	141	1	ENSG00000038382	TRIO	82.1005516391462	1
30_Peak_70667_lociStitched	chr19	4794903	4879775	30	40520	62066.8936	6025.912	142	FEM1A,TICAM1,PLIN3	PLIN3,UHRF1,MIR7-3,C19orf30,ARRDC5	TICAM1	142	1	ENSG00000105355	PLIN3	39.4749084510414	1
38_Peak_23514_lociStitched	chr7	130564697	130647337	38	35326	61732.08	6321.96	143	FLJ43663,LOC646329	MIR29A,MIR29B1	LOC646329	143	1	ENSG00000273319		36.5934907876675	1
23_Peak_42732_lociStitched	chr21	46284724	46353422	23	25863	67372.1286	12372.5098	144	ITGB2,C21orf67,PTTG1IP	C21orf70,SUMO3	ITGB2	144	1	ENSG00000160255	ITGB2	10.4410640263668	1
Peak_7	chr11	67270631	67277087	1	6457	55508.0424	800.544	145	PITPNM1,CDK2AP2	CABP4,TMEM134,CABP2,AIP	PITPNM1	145	1	ENSG00000110697	PITPNM1	41.5281613909038	1
16_Peak_23724_lociStitched	chr17	36089897	36131030	16	16964	60893.2932	6186.4032	146	HNF1B		HNF1B	146	1	ENSG00000275410	HNF1B	20.9507965030758	1
18_Peak_44251_lociStitched	chr7	73199974	73270413	18	31957	57710.6727	3014.7892	147	CLDN4,WBSCR27	WBSCR28,ABHD11,CLDN3	CLDN4	147	1	ENSG00000189143	CLDN4	95.3607598614864	1
20_Peak_27255_lociStitched	chr1	32387745	32429899	20	22701	57316.7938	3473.4896	148	PTP4A2	KHDRBS1,PTP4A2	PTP4A2	148	1	ENSG00000184007	PTP4A2	139.396476137477	1
7_Peak_117933_lociStitched	chr17	35275440	35298851	7	15464	57111.1345	3368.8429	149	LHX1	AATF	LHX1	149	1	ENSG00000273706	LHX1	0.448189917788523	1
7_Peak_65236_lociStitched	chr1	992455	1016105	7	19023	55031.185	1411.905	150		C1orf159,ISG15,AGRN	C1orf159	150	1	ENSG00000131591	C1orf159	13.3510528123433	1
Peak_183	chr11	65143645	65159037	1	15393	55268.0544	1785.472	151	FRMD8,SLC25A45	NEAT1,DPF2,SLC25A45,TIGD3	SLC25A45	151	1	ENSG00000162241	SLC25A45	11.1303009424682	1
31_Peak_33882_lociStitched	chr2	46503208	46596818	31	30501	64384.958	10971.092	152	EPAS1		EPAS1	152	1	ENSG00000116016	EPAS1	53.7080032574175	1
13_Peak_27358_lociStitched	chr14	77489538	77526689	13	17464	56086.8647	3090.9632	153	C14orf4	KIAA1737	C14orf4	153	1	ENSG00000119669	IRF2BPL	27.3042961944847	1
Peak_3045	chr17	46684330	46697390	1	13061	54841.552	1922.432	154	HOXB8,HOXB7	LOC404266,HOXB3,MIR196A1,HOXB4,HOXB5,HOXB9,MIR10A,HOXB6	HOXB8	154	1	ENSG00000120068	HOXB8	3.78059485769788	1
Peak_2856	chr11	61519549	61537827	1	18279	54521.4462	1710.8208	155	C11orf9,DKFZP434K028	MIR611,FEN1,FADS1,MIR1908,C11orf10	DKFZP434K028	155	1	ENSG00000124920	MYRF	39.5926072346813	2
10_Peak_48734_lociStitched	chr12	53335922	53370537	10	19898	57367.4395	4686.871	156	KRT18	KRT8,EIF4B	KRT18	156	1	ENSG00000111057	KRT18	428.250455475426	1
26_Peak_107186_lociStitched	chr16	4904705	4996244	26	31058	63427.3731	10810.7559	157	UBN1,PPL	SEC14L5,GLYR1	PPL	157	1	ENSG00000118898	PPL	69.2453422983269	1
3_Peak_198_lociStitched	chr2	111874409	111882085	3	7315	53705.9016	1183.6392	158	BCL2L11,ACOXL		BCL2L11	158	1	ENSG00000153094	BCL2L11	19.7145743726917	1
15_Peak_31702_lociStitched	chr16	3173650	3241984	15	21159	60017.7522	7496.2398	159	ZNF213	ZNF200,ZNF205,OR1F1,OR1F2P,ZSCAN10,MGC3771	ZNF213	159	1	ENSG00000085644	ZNF213	10.4684359369177	1
20_Peak_95025_lociStitched	chr10	43832017	43916714	20	18073	62125.2495	9706.2762	160	HNRNPF,FXYD4	ZNF487P	FXYD4	160	1	ENSG00000169813	HNRNPF	81.5708691557538	1
18_Peak_64955_lociStitched	chr1	201403695	201473203	18	22137	57886.2624	5511.9844	161	PHLDA3,CSRP1	CSRP1,RPS10P7,TNNI1,LAD1	PHLDA3	161	1	ENSG00000174307	PHLDA3	37.6670322318433	1
Peak_246	chr11	67775285	67786020	1	10736	53038.4145	1008.0165	162	ALDH3B1	TCIRG1,NDUFS8,UNC93B1	ALDH3B1	162	1	ENSG00000006534	ALDH3B1	44.1538815043283	1
26_Peak_13353_lociStitched	chr19	18561889	18637238	26	39581	57657.0548	5658.7099	163	ELL	UBA52,ISYNA1,C19orf50,SSBP4,FKBP8	ELL	163	1	ENSG00000105656	ELL	15.2713314033453	1
12_Peak_37615_lociStitched	chr15	45716649	45749781	12	18762	55386.7644	3654.4596	164	C15orf48,MIR147B	GATM,SPATA5L1,LOC145663,C15orf48	MIR147B	164	1	ENSG00000166920	C15orf48	2.64144757110276	1
6_Peak_16101_lociStitched	chr7	23504087	23532761	6	8468	56003.1894	4295.3652	165	RPS2P32,IGF2BP3	TRA2A	IGF2BP3	165	1	ENSG00000136231	IGF2BP3	7.51674411013587	1
29_Peak_67682_lociStitched	chr9	126978762	127083124	29	38719	59955.969	8296.779	166	NEK6	LOC100129034	NEK6	166	1	ENSG00000119408	NEK6	23.8387509082617	1
12_Peak_68764_lociStitched	chr11	65541909	65589407	12	21237	56375.3762	4764.0494	167	OVOL1,DKFZp761E198	CFL1,SNX32,MUS81	OVOL1	167	1	ENSG00000254470	AP5B1	13.9676342660136	1
38_Peak_13401_lociStitched	chr20	48581474	48704365	38	34800	67221.377	15902.0954	168	UBE2V1,TMEM189-UBE2V1,SNAI1	SPATA2,RNF114	SNAI1	168	1	ENSG00000124216	SNAI1	0.894399182876907	1
37_Peak_41925_lociStitched	chr12	123306698	123411427	37	29708	59674.5842	8577.3051	169	HIP1R,VPS37B,CCDC62	ABCB9,OGFOD2	VPS37B	169	1	ENSG00000139722	VPS37B	42.5598999801296	1
10_Peak_6599_lociStitched	chr11	61721915	61747147	10	17451	53928.3536	3146.4304	170	FTH1,BEST1	RAB3IL1	FTH1	170	1	ENSG00000167996	FTH1	750.302790856765	1
17_Peak_43595_lociStitched	chr15	75926793	75987218	17	23072	56950.5625	6284.2	171	IMP3,SNX33,CSPG4	ODF3L1,DNM1P35,SNUPN	SNX33	171	1	ENSG00000173548	SNX33	31.2676506087864	1
Peak_701	chr20	61272211	61286571	1	14361	52409.692	1820.848	172	SLCO4A1	LOC100127888	SLCO4A1	172	1	ENSG00000101187	SLCO4A1	5.4757762004027	1
55_Peak_124509_lociStitched	chr20	46060127	46222306	55	32749	72039.9118	21602.2428	173	NCOA3	NCOA3	NCOA3	173	1	ENSG00000124151	NCOA3	70.0460213912358	1
18_Peak_3153_lociStitched	chr17	79352857	79429393	18	19690	59904.7272	9482.8104	174	BAHCC1,MIR3186	TMEM105	BAHCC1	174	1	ENSG00000266074	BAHCC1	16.1138805068889	1
Peak_220	chr22	50962569	50972322	1	9754	51267.6198	861.1899	175	ODF3B,SCO2,TYMP,NCAPH2	C22orf41,CPT1B,LMF2,SBF1,LOC100144603,ADM2,MIOX,KLHDC7B,CHKB,TYMP	TYMP	175	1	ENSG00000025708	TYMP	28.4131942843118	1
37_Peak_53873_lociStitched	chr7	6404920	6497051	37	23895	62731.9979	12345.554	176	RAC1,DAGLB	C7orf70,KDELR2,DAGLB	DAGLB	176	1	ENSG00000136238	RAC1	258.537563494104	1
Peak_142	chr19	41218876	41229042	1	10167	51375.9142	1074.5462	177	ITPKC,ADCK4	C19orf54,SNRPA,NUMBL	ITPKC	177	1	ENSG00000086544	ITPKC	28.5970937657934	1
3_Peak_120376_lociStitched	chr17	7735496	7749117	3	9513	51374.3257	1130.543	178	DNAH2,KDM6B	LSMD1,CYB5D1,CHD3,TMEM88	KDM6B	178	1	ENSG00000132510	KDM6B	38.3597871767207	1
19_Peak_90993_lociStitched	chr20	39933870	39976794	19	25971	54715.2228	4524.1896	179	LPIN3	EMILIN3,ZHX3	LPIN3	179	1	ENSG00000132793	LPIN3	31.9754179659808	1
13_Peak_107330_lociStitched	chr16	85643650	85697692	13	17058	56009.1288	5825.7276	180	KIAA0182	GINS2	KIAA0182	180	1	ENSG00000131149	GSE1	61.5772975788765	2
26_Peak_92413_lociStitched	chr8	127541759	127601503	26	20175	59809.7184	9774.1184	181	FAM84B		FAM84B	181	1	ENSG00000168672	FAM84B	41.5439804930966	1
55_Peak_63082_lociStitched	chr2	69948527	70053879	55	31996	63337.6224	13400.7744	182	ANXA4	GMCL1	ANXA4	182	1	ENSG00000196975	ANXA4	66.1161696193721	1
4_Peak_144945_lociStitched	chr17	73621894	73648888	4	17082	53750.4528	4000.5108	183	RECQL5,LOC100130933,LOC643008,MYO15B	SAP30BP	LOC643008	183	1	ENSG00000204323	SMIM5	4.04589526652351	1
21_Peak_31155_lociStitched	chr1	154356709	154415193	21	30566	58185.7316	8439.2412	184	IL6R	IL6R	IL6R	184	1	ENSG00000160712	IL6R	33.0059860885691	1
20_Peak_21874_lociStitched	chr14	104319262	104400176	20	32085	56105.7676	6376.0232	185	TDRD9,C14orf2	PPP1R13B,C14orf2	C14orf2	185	1	ENSG00000156411	ATP5MPL	47.524023905095	1
31_Peak_33169_lociStitched	chr10	33227420	33304031	31	22655	56148.2019	6427.6629	186	ITGB1	ITGB1	ITGB1	186	1	ENSG00000150093	ITGB1	147.28567466448	1
33_Peak_19986_lociStitched	chr17	75087871	75160913	33	31518	59602.272	9984.8414	187	C17orf86,SEC14L1	SCARNA16,SEC14L1	SEC14L1	187	1	ENSG00000129657	SEC14L1	51.8505837874944	1
13_Peak_87239_lociStitched	chr19	45593867	45634713	13	27684	53982.0736	4395.0296	188	GEMIN7	NKPD1,GEMIN7,BLOC1S3,ZNF296,TRAPPC6A	GEMIN7	188	1	ENSG00000142252	GEMIN7	6.13030744251331	1
21_Peak_18446_lociStitched	chr16	57284686	57352839	21	31333	56703.296	7217.4027	189	PLLP,ARL2BP	CCL22	PLLP	189	1	ENSG00000102934	PLLP	39.0100099184966	1
28_Peak_34251_lociStitched	chr3	195531405	195642074	28	27078	63313.7349	13966.4278	190	TNK2,MUC4	MUC4	TNK2	190	1	ENSG00000061938	TNK2	35.3429763741807	1
10_Peak_3369_lociStitched	chr7	44111168	44148222	10	18399	55832.9672	6521.504	191	AEBP1,POLM	PGAM2,MYL7,DBNL,FLJ35390,POLD2,RASA4P	POLM	191	1	ENSG00000122678	POLM	25.0333692472499	1
16_Peak_135364_lociStitched	chr12	53738416	53791099	16	20814	56344.4685	7191.2295	192	SP1	SP7,PFDN5,AAAS,AMHR2,PRR13,C12orf10	SP1	192	1	ENSG00000185591	SP1	97.5918892669996	1
Peak_120	chr20	60935716	60946438	1	10723	50438.4324	1338.1056	193	LAMA5	RPS21,CABLES2	LAMA5	193	1	ENSG00000130702	LAMA5	169.244292649164	1
9_Peak_37509_lociStitched	chr17	71281100	71308871	9	16396	53087.0436	4279.5111	194	CDC42EP4	CPSF4L	CDC42EP4	194	1	ENSG00000179604	CDC42EP4	44.1146933366132	1
14_Peak_131793_lociStitched	chr11	117678472	117714838	14	16656	52596.1458	3792.9738	195	FXYD2,FXYD6	DSCAML1,FXYD6,FXYD2	FXYD2	195	1	ENSG00000254528		8.14689032296164	1
8_Peak_10439_lociStitched	chr16	27323855	27345267	8	18120	51348.1172	2567.2988	196	IL4R	FLJ21408,NSMCE1	IL4R	196	1	ENSG00000077238	IL4R	46.5211395741482	1
35_Peak_34525_lociStitched	chr1	8175888	8278746	35	33792	57415.3356	8640.072	197			ERRFI1	197	1	ENSG00000116285	ERRFI1	42.5598999801296	1
19_Peak_60701_lociStitched	chr5	1088209	1145585	19	23568	54358.0224	5685.9616	198	SLC12A7		SLC12A7	198	1	ENSG00000113504	SLC12A7	69.7925001998584	1
20_Peak_14059_lociStitched	chr8	103740431	103823174	20	24671	61734.5523	13387.8174	199			AZIN1	199	1	ENSG00000155096	AZIN1	66.8908767842382	1
Peak_3315	chr12	6477766	6488128	1	10363	49514.817	1284.888	200	SCNN1A	LTBR,TNFRSF1A	SCNN1A	200	1	ENSG00000111319	SCNN1A	105.093359494062	1
12_Peak_77932_lociStitched	chr17	72405976	72459585	12	18166	55640.7811	7633.9216	201	GPRC5C	GPR142,CD300A,BTBD17	GPRC5C	201	1	ENSG00000170412	GPRC5C	48.9938118588631	1
28_Peak_88331_lociStitched	chr8	142065232	142179708	28	30363	65331.4532	17469.0376	202	DENND3		DENND3	202	1	ENSG00000105339	DENND3	26.3761200511355	1
33_Peak_77229_lociStitched	chr2	26908414	27001647	33	28348	57907.0163	10227.6601	203	C2orf18,KCNK3	CENPA,CIB4	C2orf18	203	1	ENSG00000171303	KCNK3	3.76265611766744	1
26_Peak_96704_lociStitched	chr19	10833961	10924034	26	36858	54286.9971	6683.4166	204	DNM2	C19orf38,MIR638,DNM2,TMED1,MIR199A1,QTRT1	MIR199A1	204	1	ENSG00000079805	DNM2	107.953034406902	2
51_Peak_45543_lociStitched	chr2	9280097	9458923	51	34294	68132.706	20725.9334	205	ASAP2	ASAP2	ASAP2	205	1	ENSG00000151693	ASAP2	45.1600224869542	1
10_Peak_17079_lociStitched	chr19	4038564	4090255	10	19788	50739.8856	3432.2824	206	ZBTB7A	PIAS4,MAP2K2	ZBTB7A	206	1	ENSG00000178951	ZBTB7A	62.7471928234805	1
20_Peak_62182_lociStitched	chr17	39802033	39848475	20	23410	53960.9598	6794.4646	207	EIF1	HAP1,KRT42P,GAST,KRT16,KRT17	EIF1	207	1	ENSG00000173812	EIF1	209.608497077199	1
Peak_31	chr11	67136658	67145551	1	8894	48011.5284	942.658	208	LOC100130987,CLCF1	PPP1CA,TBC1D10C,POLD4,CARNS1,RAD9A	CLCF1	208	1	ENSG00000175505	CLCF1	12.3244194272562	1
Peak_6	chr11	67118061	67127208	1	9148	47908.3272	1031.7816	209	LOC100130987,POLD4	CLCF1,PPP1CA,TBC1D10C,SSH3,RAD9A	POLD4	209	1	ENSG00000175482	POLD4	33.8678289335435	1
19_Peak_13964_lociStitched	chr17	73671232	73721358	19	25341	53589.7066	6982.5518	210	SAP30BP,ITGB4	GALK1,RECQL5,LOC643008,LOC100130933	ITGB4	210	1	ENSG00000132470	ITGB4	67.877673663752	1
19_Peak_2986_lociStitched	chr1	9202420	9261838	19	22364	50808.3318	4301.8632	211	MIR34A	GPR157,H6PD	MIR34A	211	1	ENSG00000234546	LNCTAM34A	2.06862656459658	1
6_Peak_53108_lociStitched	chr17	37892937	37911941	6	13090	49252.6668	2763.1816	212	GRB7	C17orf37,PGAP3,ERBB2	GRB7	212	1	ENSG00000141738	GRB7	28.7258563923169	1
16_Peak_83051_lociStitched	chr12	120654446	120703603	16	27767	50326.9366	3932.56	213	PXN	GCN1L1,SIRT4,RPLP0	PXN	213	1	ENSG00000089159	PXN	75.4276644226191	1
24_Peak_28561_lociStitched	chr1	205231117	205297849	24	30009	51690.6072	5405.292	214	NUAK2,TMCC2	KLHDC8A	NUAK2	214	1	ENSG00000163545	NUAK2	22.16122419795	1
16_Peak_48058_lociStitched	chr9	132309115	132374741	16	30482	51706.7254	5506.0214	215	C9orf50	ASB6,METTL11A	C9orf50	215	1	ENSG00000179058	C9orf50	0.889035543360276	1
5_Peak_90926_lociStitched	chr2	110854989	110874668	5	13598	48729.1398	2619.2749	216	MALL	MIR4267	MALL	216	1	ENSG00000144063	MALL	0.631662713702263	1
19_Peak_22062_lociStitched	chr2	110347897	110406139	19	13288	54724.1832	8625.6402	217	ANKRD57,SEPT10		ANKRD57	217	1	ENSG00000198142	SOWAHC	14.6981435576589	1
9_Peak_24412_lociStitched	chr18	3579173	3606387	9	17743	49869.655	3837.174	218	FLJ35776,DLGAP1		FLJ35776	218	1	ENSG00000177337	DLGAP1-AS1	11.4284340034271	1
29_Peak_10454_lociStitched	chr22	46873890	46944591	29	28526	54369.069	8583.1014	219	CELSR1		CELSR1	219	1	ENSG00000075275	CELSR1	66.7390186489717	1
20_Peak_61900_lociStitched	chr7	539124	609550	20	22842	54453.3832	8775.0796	220	FLJ44511,PRKAR1B,PDGFA		FLJ44511	220	1	ENSG00000223855		0.787623928687059	1
27_Peak_50168_lociStitched	chr8	134246674	134316035	27	23392	56778.9146	11285.0347	221	NDRG1	WISP1	NDRG1	221	1	ENSG00000104419	NDRG1	215.319684111787	1
Peak_59	chr20	48758887	48771482	1	12596	46956.679	1652.464	222	TMEM189,TMEM189-UBE2V1	UBE2V1,CEBPB	TMEM189	222	1	ENSG00000240849	TMEM189	33.2293854101059	1
14_Peak_114417_lociStitched	chr5	141212861	141259033	14	18805	49796.502	4663.372	223	PCDH1	KIAA0141,LOC729080	PCDH1	223	1	ENSG00000156453	PCDH1	32.9476448420327	1
22_Peak_76822_lociStitched	chr18	46448164	46486985	22	27212	49228.9101	4215.9606	224	SMAD7		SMAD7	224	1	ENSG00000101665	SMAD7	5.30333445315953	1
15_Peak_25467_lociStitched	chr15	31617367	31665327	15	21553	50132.588	5141.312	225	KLF13		KLF13	225	1	ENSG00000169926	KLF13	40.9962538071668	1
46_Peak_51599_lociStitched	chr22	43304230	43430612	46	32144	55153.1048	10426.515	226	PACSIN2		PACSIN2	226	1	ENSG00000100266	PACSIN2	43.0152641520523	1
13_Peak_41722_lociStitched	chr7	2647756	2686529	13	20333	49431.6977	4819.4839	227	TTYH3,IQCE	AMZ1,IQCE	TTYH3	227	1	ENSG00000136295	TTYH3	45.1711409999719	1
3_Peak_7685_lociStitched	chr10	77154732	77169796	3	13311	46034.0776	1525.9832	228	NCRNA00245,ZNF503		ZNF503	228	1	ENSG00000165655	ZNF503	41.4255538298821	1
18_Peak_70497_lociStitched	chr14	77403870	77476067	18	30424	49902.5664	5436.4341	229		C14orf4	C14orf4	229	1	ENSG00000100603	SNW1	45.139751436725	3
Peak_543	chr19	1171025	1185990	1	14966	45522.0335	1101.424	230	SBNO2	STK11,SBNO2	SBNO2	230	1	ENSG00000064932	SBNO2	57.0415508509097	1
Peak_2041	chr17	80185604	80195449	1	9846	45744.7925	1328.0905	231	SLC16A3	CCDC57,CSNK1D	SLC16A3	231	1	ENSG00000141526	SLC16A3	37.9078154374608	1
20_Peak_7759_lociStitched	chr9	136796115	136859509	20	25500	48826.0588	4678.4772	232	VAV2	NCRNA00094,VAV2	VAV2	232	1	ENSG00000160293	VAV2	35.6005155748534	1
10_Peak_55948_lociStitched	chr7	75910729	75953262	10	21936	45995.1862	1901.2251	233	HSPB1,SRRM3	YWHAG	HSPB1	233	1	ENSG00000106211	HSPB1	204.112526233261	1
18_Peak_17840_lociStitched	chr19	30309538	30365160	18	23963	50332.3478	6363.1568	234	CCNE1		CCNE1	234	1	ENSG00000105173	CCNE1	6.92511896933267	1
36_Peak_53955_lociStitched	chr5	167695589	167775969	36	29688	53484.852	9533.068	235	WWC1		WWC1	235	1	ENSG00000113645	WWC1	56.1964046092469	1
14_Peak_1905_lociStitched	chr22	36619500	36658679	14	19332	47257.7098	3334.1329	236	APOL1,APOL2	APOL1,APOL4	APOL2	236	1	ENSG00000128335	APOL2	54.0907941118147	1
12_Peak_71920_lociStitched	chr15	89157894	89200762	12	20431	48616.5988	4809.7896	237	ISG20,AEN	MIR1179,MIR7-2	ISG20	237	1	ENSG00000181026	AEN	12.2932971559753	1
Peak_770	chr11	65335948	65346574	1	10627	44912.9142	1121.043	238	FAM89B,EHBP1L1,SSSCA1	SCYL1,LTBP3,PCNXL3,MAP3K11,KCNK7	FAM89B	238	1	ENSG00000173465	SSSCA1	21.4811024882928	1
1_Peak_3520_lociStitched	chr9	140500068	140514457	1	14390	44810.2238	1060.4693	239	EHMT1,ARRDC1,C9orf37	ZMYND19,WDR85	C9orf37	239	1	ENSG00000197070	ARRDC1	32.9933920794592	1
5_Peak_11230_lociStitched	chr2	219251393	219280184	5	13652	46114.5447	2398.2903	240	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	CTDSP1	240	1	ENSG00000144579	CTDSP1	74.538611609101	1
18_Peak_32661_lociStitched	chr15	75447127	75522718	18	25741	51243.1389	7536.4227	241	C15orf39	GOLGA6C	C15orf39	241	1	ENSG00000167173	C15orf39	20.9261831752078	1
17_Peak_43969_lociStitched	chr1	36808161	36867653	17	21916	48170.6724	4479.7476	242	LSM10,STK40	C1orf113,OSCP1,FAM176B	STK40	242	1	ENSG00000196182	STK40	19.8481230029139	1
24_Peak_17486_lociStitched	chr12	13023594	13066210	24	18107	48237.0504	4674.9752	243	RPL13AP20,GPRC5A	GPRC5D,MIR614	GPRC5A	243	1	ENSG00000013588	GPRC5A	87.8350829169856	1
13_Peak_20504_lociStitched	chr19	54342236	54393874	13	16232	48601.6856	5112.162	244	MYADM,PRKCG	MYADM,NLRP12,CACNG7	MYADM	244	1	ENSG00000179820	MYADM	99.1240255667736	1
17_Peak_35680_lociStitched	chr8	22024864	22086322	17	29236	49940.7708	6477.6732	245	BMP1,PHYHIP	REEP4,HR,PIWIL2,LGI3,POLR3D,MIR320A,SFTPC	BMP1	245	1	ENSG00000168487	BMP1	22.5800112434771	1
9_Peak_76036_lociStitched	chr11	69038223	69088995	9	15564	49000.0572	5544.3024	246	MYEOV		MYEOV	246	1	ENSG00000172927	MYEOV	5.42779594893642	1
17_Peak_12454_lociStitched	chr19	41073528	41130529	17	18885	49436.9673	6139.0077	247	LTBP4,SPTBN4,SHKBP1	SPTBN4	LTBP4	247	1	ENSG00000090006	LTBP4	36.3493830250319	1
17_Peak_19835_lociStitched	chr17	43485639	43546757	17	21256	48888.2882	5622.856	248	ARHGAP27,PLEKHM1,SH3D20	ARHGAP27,MIR4315-1	SH3D20	248	1	ENSG00000159314	ARHGAP27	26.7795721637649	2
Peak_408	chr1	156713390	156722510	1	9121	43941.984	681.264	249	HDGF	C1orf66,PRCC,ISG20L2,MRPL24,CRABP2	HDGF	249	1	ENSG00000143321	HDGF	206.41789514421	1
28_Peak_119641_lociStitched	chr1	8908099	8969279	28	20856	48307.728	5090.176	250	ENO1	CA6,RERE	ENO1	250	1	ENSG00000074800	ENO1	380.896834688852	1
11_Peak_41819_lociStitched	chr1	26647436	26690404	11	18300	46096.0704	3119.4768	251	AIM1L,ZNF683	ZNF683,UBXN11,SH3BGRL3,CD52,LIN28A	AIM1L	251	1	ENSG00000176092	CRYBG2	2.76068931885559	1
44_Peak_25877_lociStitched	chr16	81464692	81617810	44	36087	60389.7392	17486.0756	252	CMIP		CMIP	252	1	ENSG00000153815	CMIP	64.1241008588561	1
19_Peak_78508_lociStitched	chr12	58226109	58293175	19	17806	53377.8294	10522.6554	253	CTDSP2	XRCC6BP1,AVIL,TSFM,MIR26A2	CTDSP2	253	1	ENSG00000175215	CTDSP2	96.8835501093696	1
13_Peak_38191_lociStitched	chr5	42980526	43017017	13	16295	46442.0957	3758.573	254	LOC648987	LOC153684,C5orf39	LOC648987	254	1	ENSG00000177738		4.07701753780446	2
9_Peak_18305_lociStitched	chr7	73865084	73900454	9	22430	44247.87	1651.779	255	GTF2IRD1		GTF2IRD1	255	1	ENSG00000006704	GTF2IRD1	28.601347575071	1
19_Peak_12227_lociStitched	chr22	36447601	36520865	19	26744	48735.2128	6242.0928	256		APOL3,RBFOX2	RBFOX2	256	1	ENSG00000100320	RBFOX2	62.1110543664518	1
13_Peak_5336_lociStitched	chr22	19928224	19996131	13	17975	50611.0871	8203.1656	257	TXNRD2,COMT,ARVCF	C22orf25,MIR185	COMT	257	1	ENSG00000093010	COMT	27.7990646541379	1
11_Peak_23757_lociStitched	chr19	40898484	40945427	11	14041	47154.2435	4896.1549	258	SERTAD1,PRX	SPTBN4,PRX,SERTAD3,PLD3,BLVRB,HIPK4,C19orf47	PRX	258	1	ENSG00000197019	SERTAD1	9.39799241087089	1
15_Peak_86170_lociStitched	chr16	66540533	66581539	15	21515	47345.5276	5129.8506	259	TK2	CKLF,CMTM1,CMTM2,TK2	TK2	259	1	ENSG00000166548	TK2	23.4661925458363	1
38_Peak_23438_lociStitched	chr14	50412455	50470829	38	30780	47113.6554	4909.2534	260	C14orf182		C14orf182	260	1	ENSG00000214900	LINC01588	2.85427200763036	2
Peak_2	chr11	65242722	65249561	1	6840	42975.5921	782.3816	261		MIR612,MALAT1,SCYL1	MALAT1	261	1	ENSG00000251562	MALAT1	20699.8595193961	1
Peak_514	chr20	48802845	48814284	1	11440	43692.4044	1536.2577	262	CEBPB	TMEM189-UBE2V1	CEBPB	262	1	ENSG00000172216	CEBPB	24.1767622901139	1
14_Peak_83816_lociStitched	chr17	17711186	17759847	14	21253	46169.5568	4072.9257	263	MIR33B,SREBF1,TOM1L2,RAI1	SMCR5	SREBF1	263	1	ENSG00000072310	SREBF1	33.3656535297191	1
15_Peak_11805_lociStitched	chr6	41650055	41711452	15	18740	48479.0712	6385.288	264	TFEB,PGC	MDFI,PRICKLE4,TOMM6,FRS3	TFEB	264	1	ENSG00000112561	TFEB	7.37896897370371	1
19_Peak_44666_lociStitched	chr14	75719013	75777806	19	19348	46834.5038	4962.1292	265	FOS		FOS	265	1	ENSG00000170345	FOS	208.009800545971	1
9_Peak_6041_lociStitched	chr3	5017896	5040008	9	14080	43668.9888	1868.464	266	BHLHE40		BHLHE40	266	1	ENSG00000134107	BHLHE40	70.0664591312744	1
Peak_1329	chr1	1277159	1285487	1	8329	42367.0344	593.7864	267	DVL1	AURKAIP1,GLTPD1,TAS1R3,PUSL1,MXRA8,LOC148413,CPSF3L,ACAP3,CCNL2	DVL1	267	1	ENSG00000107404	DVL1	37.1532523423058	1
16_Peak_40382_lociStitched	chr20	50347948	50389054	16	19799	47239.0152	5479.4298	268	ATP9A	SALL4	ATP9A	268	1	ENSG00000054793	ATP9A	57.1504087723809	1
26_Peak_36545_lociStitched	chr15	93340757	93416290	26	22780	50169.0186	8444.5894	269		LOC100507217,MIR3175,ASB9P1,CHD2	ASB9P1	269	1	ENSG00000258527	ASB9P1	0.602950772170342	1
