#Endometrioid_589_Tu_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Endometrioid_589_Tu_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Endometrioid_589_Tu_IP.nodup.bam
#Using cutoff of 20167.791 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_589_Tu_IP.nodup.bam	Endometrioid_589_Tu_Input.nodup.bam	enhancerRank	isSuper
10_Peak_23594_lociStitched	chrX	39989775	40036789	10	20082	37545.3804	6553.7516	287	1
36_Peak_69197_lociStitched	chr4	57907714	57986146	36	29061	39388.5504	8400.0672	288	1
30_Peak_20762_lociStitched	chr16	29126012	29215124	30	31252	36954.7464	6023.9712	289	1
Peak_380	chr22	46445816	46455998	1	10183	32178.1746	1252.386	290	1
Peak_128	chr19	1122767	1134125	1	11359	32444.127	1607.157	291	1
6_Peak_4133_lociStitched	chr16	75268120	75300581	6	16845	34616.4104	3794.6909	292	1
28_Peak_75351_lociStitched	chr5	79467882	79566172	28	24780	41655.302	10939.677	293	1
5_Peak_61319_lociStitched	chr12	53292958	53322351	5	14751	34674.9221	3988.6301	294	1
14_Peak_19243_lociStitched	chr6	34494281	34539494	14	25390	35587.1523	4937.2596	295	1
5_Peak_15148_lociStitched	chr11	10306407	10331202	5	8526	33631.938	3205.9935	296	1
15_Peak_40378_lociStitched	chr9	130589324	130640734	15	25766	36244.05	5840.176	297	1
9_Peak_8763_lociStitched	chr1	27152583	27193048	9	18451	34925.3415	4596.824	298	1
7_Peak_26597_lociStitched	chr9	131875647	131909913	7	14857	34598.3802	4355.2086	299	1
3_Peak_8323_lociStitched	chr10	77154903	77169802	3	12414	32189.2895	2102.2489	300	1
28_Peak_33988_lociStitched	chr16	29259605	29340251	28	32071	35524.563	5508.1218	301	1
21_Peak_8363_lociStitched	chr14	75033034	75088097	21	30210	36870.1848	6888.3813	302	1
Peak_4672	chr17	46643762	46661184	1	17423	31870.0646	2008.7566	303	1
15_Peak_69275_lociStitched	chr5	95143727	95206959	15	23925	37199.3856	7360.2048	304	1
6_Peak_42375_lociStitched	chr2	145261737	145282562	6	13952	31789.3625	2022.1075	305	1
7_Peak_36872_lociStitched	chr19	35581210	35619744	7	20706	33848.2656	4084.604	306	1
13_Peak_40655_lociStitched	chr15	89164001	89203385	13	18947	34397.9856	4639.4352	307	1
9_Peak_6257_lociStitched	chr11	1220480	1259809	9	24100	33897.6651	4290.7939	308	1
6_Peak_1145_lociStitched	chr17	71283085	71309147	6	15841	32199.601	2642.6868	309	1
13_Peak_32733_lociStitched	chr15	99943186	99996624	13	20509	35830.179	6332.403	310	1
10_Peak_48565_lociStitched	chr7	2646329	2685058	10	18741	34081.52	4713.3193	311	1
7_Peak_104385_lociStitched	chr19	39327408	39361067	7	14339	33450.3142	4103.0321	312	1
5_Peak_24744_lociStitched	chr15	72514558	72530642	5	10486	31289.8136	2008.8916	313	1
10_Peak_13256_lociStitched	chr22	37612829	37641868	10	21845	32477.2176	3211.7134	314	1
1_Peak_320_lociStitched	chr22	41839788	41846487	1	6700	30132.7719	963.9861	315	1
13_Peak_24049_lociStitched	chr16	57624728	57683461	13	21639	35962.2159	6842.3945	316	1
10_Peak_79702_lociStitched	chr12	53759230	53785360	10	14658	32800.989	3702.621	317	1
2_Peak_1012_lociStitched	chr2	157187742	157199866	2	6750	30439.7268	1359.1004	318	1
1_Peak_136_lociStitched	chr4	15002844	15007026	1	4183	29572.1766	494.3124	319	1
21_Peak_11836_lociStitched	chr22	43058188	43166379	21	25110	41155.8564	12117.392	320	1
2_Peak_62550_lociStitched	chr13	111352026	111368932	2	5891	31010.6758	2045.626	321	1
6_Peak_62352_lociStitched	chr17	79476212	79490731	6	11104	30953.0561	2018.141	322	1
19_Peak_89475_lociStitched	chr16	85006405	85097213	19	18883	39710.3384	10815.2328	323	1
7_Peak_15311_lociStitched	chr6	159051894	159089703	7	14383	33253.0155	4366.9395	324	1
17_Peak_13080_lociStitched	chr17	45923148	45983339	17	24912	36144.6955	7283.111	325	1
40_Peak_69100_lociStitched	chr3	171842949	171940759	40	28390	40033.633	11209.026	326	1
13_Peak_15866_lociStitched	chr4	6913707	6958489	13	23025	34016.4072	5203.6684	327	1
Peak_3074	chr11	65336382	65346076	1	9695	30291.8112	1493.8454	328	1
8_Peak_73709_lociStitched	chr15	44998664	45023256	8	8977	31780.2416	3027.2752	329	1
26_Peak_52450_lociStitched	chr3	134027388	134101439	26	23823	37173.602	8427.0038	330	1
Peak_421	chr19	1166270	1174870	1	8601	29684.62	954.6	331	1
2_Peak_33048_lociStitched	chr10	102755920	102773310	2	7549	31173.314	2457.207	332	1
5_Peak_2735_lociStitched	chr19	658636	683417	5	13809	31276.1001	2569.7897	333	1
14_Peak_25255_lociStitched	chr22	37655531	37708102	14	22883	34717.8884	6024.6366	334	1
6_Peak_71942_lociStitched	chr1	151996140	152024213	6	10086	32070.5952	3452.979	335	1
22_Peak_38090_lociStitched	chr8	27182357	27267050	22	27691	38696.2317	10120.8135	336	1
6_Peak_13592_lociStitched	chr19	40909565	40945906	6	9509	32815.923	4291.8721	337	1
3_Peak_27342_lociStitched	chr19	4958918	4989949	3	15348	32042.6106	3636.8332	338	1
3_Peak_1661_lociStitched	chr19	54959247	54983165	3	11632	31342.1472	2961.0484	339	1
29_Peak_12362_lociStitched	chr21	39631522	39699743	29	28204	36054.7985	7708.973	340	1
3_Peak_34626_lociStitched	chr17	79816004	79830548	3	11470	30119.1696	1963.44	341	1
4_Peak_72126_lociStitched	chr12	89727702	89749258	4	7879	31430.8036	3375.6696	342	1
9_Peak_12825_lociStitched	chr20	61272999	61319293	9	16935	33697.4026	5652.4974	343	1
Peak_2658	chr19	1852968	1865979	1	13012	29559.6909	1556.1156	344	1
4_Peak_1649_lociStitched	chr1	205408044	205426652	4	15483	30191.48	2219.9344	345	1
10_Peak_63616_lociStitched	chr1	11844027	11875717	10	17061	31813.591	3856.673	346	1
4_Peak_73456_lociStitched	chr11	69450578	69469954	4	15777	30261.4368	2348.3712	347	1
11_Peak_15504_lociStitched	chr11	76463391	76515597	11	21101	34508.166	6651.0444	348	1
10_Peak_102671_lociStitched	chr19	51615576	51643923	10	19383	31232.7246	3384.6318	349	1
12_Peak_65006_lociStitched	chrX	12964466	13007026	12	14103	33086.144	5256.16	350	1
13_Peak_14999_lociStitched	chr15	70766379	70820664	13	19991	34367.8335	6584.7705	351	1
Peak_1102	chr17	8053603	8062603	1	9001	28948.5	1179.9	352	1
1_Peak_825_lociStitched	chr15	69108995	69114445	1	5451	28544.375	797.88	353	1
8_Peak_52218_lociStitched	chr14	77403793	77444727	8	17520	32341.9534	4596.8882	354	1
14_Peak_78680_lociStitched	chr22	20861467	20924795	14	18053	34729.0752	7035.7408	355	1
12_Peak_1294_lociStitched	chr19	44167580	44207259	12	14656	32397.9035	4717.8331	356	1
Peak_25	chr16	27323707	27332898	1	9192	28917.6433	1240.785	357	1
7_Peak_20182_lociStitched	chrX	39942413	39969468	7	15370	31245.8195	3611.8425	358	1
9_Peak_92028_lociStitched	chr19	36618152	36660918	9	12694	32254.1172	4623.0046	359	1
Peak_261	chr1	150531147	150543035	1	11889	29195.7392	1570.4048	360	1
9_Peak_74139_lociStitched	chr11	66799744	66850345	9	17340	33305.5782	5687.5524	361	1
6_Peak_40492_lociStitched	chr22	37558836	37596525	6	14184	32024.3433	4413.3819	362	1
13_Peak_43833_lociStitched	chr10	105397081	105457066	13	21779	36128.9655	8535.8655	363	1
4_Peak_41573_lociStitched	chr8	48645739	48675784	4	7294	30730.026	3196.788	364	1
14_Peak_13023_lociStitched	chr17	48104287	48142696	14	23243	31714.3113	4201.9446	365	1
3_Peak_41119_lociStitched	chr1	26846905	26873784	3	13318	30760.3276	3292.6775	366	1
19_Peak_27862_lociStitched	chr1	206847941	206926490	19	17900	36407.4615	9001.7154	367	1
Peak_110	chr2	70312045	70317579	1	5535	28095.5646	716.0996	368	1
1_Peak_1579_lociStitched	chr2	220109637	220120519	1	10883	28898.2392	1526.7446	369	1
2_Peak_648_lociStitched	chr11	73086813	73105100	2	14831	29701.7454	2369.9952	370	1
7_Peak_19472_lociStitched	chr7	1546437	1579142	7	15463	31167.865	3849.3785	371	1
13_Peak_19246_lociStitched	chr22	31610394	31650891	13	27645	32207.2641	4920.3855	372	1
6_Peak_82137_lociStitched	chr11	62305354	62329128	6	18597	30066.9778	2879.0314	373	1
24_Peak_35905_lociStitched	chr4	38101010	38213364	24	23070	40492.3816	13313.949	374	1
1_Peak_475_lociStitched	chr19	41219913	41228871	1	8959	28241.8866	1066.002	375	1
Peak_4217	chr14	105933047	105943990	1	10944	28343.4643	1237.6533	376	1
13_Peak_76264_lociStitched	chr12	717688	756446	13	21186	32568.3474	5484.257	377	1
11_Peak_32417_lociStitched	chr12	13024375	13057519	11	13533	31321.08	4249.0608	378	1
10_Peak_44754_lociStitched	chr11	57045256	57094604	10	17234	32693.05	5704.6288	379	1
11_Peak_34987_lociStitched	chr1	234835511	234883013	11	14890	32937.8868	6151.509	380	1
Peak_812	chr19	13956588	13966290	1	9703	28064.9754	1305.8892	381	1
Peak_71	chr6	30707473	30713500	1	6028	27403.5636	658.7511	382	1
10_Peak_3587_lociStitched	chr1	206728722	206764425	10	18680	31432.9212	4694.9445	383	1
9_Peak_48062_lociStitched	chr8	22405014	22456595	9	17013	32846.7808	6112.3485	384	1
3_Peak_1229_lociStitched	chr6	35686029	35701883	3	11326	28944.6478	2211.633	385	1
7_Peak_23885_lociStitched	chr17	38251329	38271222	7	16876	29413.7898	2703.4587	386	1
29_Peak_22130_lociStitched	chr15	78311240	78376953	29	25732	34683.3214	7984.1295	387	1
7_Peak_22736_lociStitched	chr22	43541906	43583185	7	12931	31673.3767	4982.3753	388	1
1_Peak_174_lociStitched	chr7	5565350	5573694	1	8345	27668.704	982.0888	389	1
7_Peak_62110_lociStitched	chr1	161036121	161060061	7	17668	29503.656	2863.224	390	1
8_Peak_3478_lociStitched	chr1	9221486	9262911	8	14206	31408.435	4821.87	391	1
6_Peak_25025_lociStitched	chr1	994197	1016109	6	16436	28652.1312	2105.7432	392	1
3_Peak_66593_lociStitched	chr22	39091401	39105325	3	7040	28314.454	1904.8032	393	1
Peak_836	chr6	31701228	31706843	1	5616	27116.5195	711.4205	394	1
12_Peak_113105_lociStitched	chr13	114780287	114844804	12	16187	33206.8999	6845.2537	395	1
16_Peak_19255_lociStitched	chr21	46823755	46872142	16	27090	31780.5816	5443.5375	396	1
32_Peak_70726_lociStitched	chr4	185252484	185339880	32	28632	37256.9148	10924.5	397	1
16_Peak_24074_lociStitched	chr20	10576835	10655972	16	16880	35674.9596	9353.9934	398	1
15_Peak_44555_lociStitched	chr12	113631336	113685449	15	19113	33642.0521	7494.6505	399	1
7_Peak_26371_lociStitched	chr19	35485369	35505479	7	17007	28660.772	2541.904	400	1
9_Peak_31196_lociStitched	chr10	80826543	80862223	9	12987	31294.928	5277.072	401	1
19_Peak_55851_lociStitched	chr16	70715066	70795658	19	24751	35436.3024	9453.4416	402	1
12_Peak_67388_lociStitched	chr17	73288516	73335158	12	24554	31072.9004	5093.3064	403	1
3_Peak_1236_lociStitched	chr7	97905881	97919265	3	9207	27521.5192	1675.6768	404	1
5_Peak_370_lociStitched	chr16	87978665	88002355	5	15366	28866.265	3022.844	405	1
7_Peak_42956_lociStitched	chr11	69041592	69080217	7	15129	30440.3625	4623.4125	406	1
11_Peak_40686_lociStitched	chr17	40664128	40707852	11	18339	30934.73	5133.1976	407	1
7_Peak_17517_lociStitched	chr5	42982767	43011184	7	11257	29005.2319	3205.4376	408	1
6_Peak_2723_lociStitched	chr11	65404964	65428017	6	12023	28484.2868	2694.8957	409	1
9_Peak_21997_lociStitched	chr17	1956571	1995077	9	27831	30392.7858	4616.8694	410	1
5_Peak_27392_lociStitched	chr5	176830150	176860774	5	12688	29766.528	3996.432	411	1
3_Peak_534_lociStitched	chr6	108878458	108888107	3	6994	26937.1133	1167.529	412	1
10_Peak_30489_lociStitched	chr5	141215150	141258827	10	15204	30281.2641	4625.3943	413	1
9_Peak_53061_lociStitched	chr1	145427584	145457821	9	17867	29172.6576	3543.7764	414	1
29_Peak_24383_lociStitched	chr1	9424870	9547605	29	28859	40085.251	14458.183	415	1
12_Peak_15676_lociStitched	chr1	23880540	23920531	12	18619	30193.205	4574.9704	416	1
11_Peak_31543_lociStitched	chr14	65166051	65203922	11	19169	30115.0192	4525.5845	417	1
6_Peak_33117_lociStitched	chr19	45347411	45382097	6	16048	29753.6508	4169.2572	418	1
20_Peak_83782_lociStitched	chr2	121479811	121560840	20	26140	34145.6206	8743.0291	419	1
23_Peak_26695_lociStitched	chr2	11621548	11724320	23	20253	36669.0496	11274.0884	420	1
4_Peak_46272_lociStitched	chr8	29197490	29210912	4	9871	27041.3034	1671.039	421	1
6_Peak_50638_lociStitched	chr20	4775768	4811023	6	15311	29585.996	4237.651	422	1
12_Peak_58415_lociStitched	chr18	72915706	72962931	12	9039	30842.6475	5548.9375	423	1
9_Peak_30557_lociStitched	chrX	129215659	129256042	9	15794	30719.3481	5455.7433	424	1
11_Peak_16056_lociStitched	chr15	45448711	45493634	11	15554	30255.6405	5013.4068	425	1
9_Peak_36572_lociStitched	chr6	37128132	37157992	9	11851	28847.746	3613.06	426	1
18_Peak_37769_lociStitched	chr1	204407344	204493985	18	19357	34881.6666	9660.4715	427	1
11_Peak_55859_lociStitched	chr17	37024308	37058462	11	20086	29266.5626	4060.9106	428	1
12_Peak_56274_lociStitched	chr9	36127803	36174133	12	19135	30531.47	5346.482	429	1
20_Peak_25007_lociStitched	chr2	105986217	106027033	20	23342	30020.168	4963.2256	430	1
1_Peak_496_lociStitched	chr6	143264883	143269272	1	4390	25677.4056	621.4824	431	1
14_Peak_81407_lociStitched	chr5	1469625	1518110	14	24030	30550.3985	5536.987	432	1
8_Peak_970_lociStitched	chr6	160098908	160140618	8	13096	28934.227	3945.766	433	1
Peak_879	chr22	38707671	38715497	1	7827	25886.0602	925.8158	434	1
2_Peak_861_lociStitched	chr1	27018631	27028629	2	6998	26240.7508	1285.7428	435	1
2_Peak_15394_lociStitched	chrX	41189741	41196143	2	2467	25869.8418	918.0468	436	1
7_Peak_24219_lociStitched	chr10	17241246	17275951	7	7437	29280.6085	4334.6545	437	1
9_Peak_63055_lociStitched	chr1	31205295	31236757	9	18546	28589.5194	3665.323	438	1
12_Peak_23571_lociStitched	chr11	72515499	72547540	12	16103	28945.8394	4033.9619	439	1
1_Peak_2110_lociStitched	chr15	75742115	75748995	1	6881	25837.84	962.512	440	1
16_Peak_30117_lociStitched	chr1	183535855	183579914	16	20753	29929.2787	5075.5968	441	1
14_Peak_45495_lociStitched	chr7	139900060	139963865	14	16863	32323.613	7535.3705	442	1
8_Peak_71604_lociStitched	chr11	2387312	2423122	8	17001	28852.117	4082.34	443	1
22_Peak_26051_lociStitched	chr1	21837661	21921979	22	27153	34857.0612	10092.8646	444	1
18_Peak_28187_lociStitched	chr1	15464356	15558788	18	19236	35619.7504	10859.68	445	1
9_Peak_12172_lociStitched	chr17	79939383	79978552	9	20464	28965.4755	4234.1689	446	1
10_Peak_19959_lociStitched	chr1	181057254	181111858	10	13541	31282.6316	6568.8612	447	1
5_Peak_10612_lociStitched	chr6	34191095	34214539	5	8326	27389.6252	2681.9936	448	1
12_Peak_24667_lociStitched	chr1	205244255	205289062	12	22752	30289.532	5582.9522	449	1
10_Peak_313_lociStitched	chr8	22921140	22963962	10	12828	29658.5172	5014.4562	450	1
9_Peak_43586_lociStitched	chr7	74040053	74079124	9	10914	29252.4577	4622.0993	451	1
7_Peak_23579_lociStitched	chr1	159879741	159896118	7	11645	26686.3215	2120.8215	452	1
3_Peak_19234_lociStitched	chr12	57022292	57031126	3	7355	25958.709	1454.0764	453	1
6_Peak_34798_lociStitched	chr1	15735565	15756734	6	12307	27155.5932	2709.632	454	1
4_Peak_18280_lociStitched	chr19	42700731	42725184	4	13037	27350.6805	2975.9301	455	1
12_Peak_6754_lociStitched	chr19	19475127	19518517	12	12458	29422.759	5054.935	456	1
9_Peak_8573_lociStitched	chr1	3369394	3400427	9	18665	27653.5063	3289.498	457	1
Peak_890	chr1	45270810	45278160	1	7351	25373.67	1018.71	458	1
29_Peak_50850_lociStitched	chr2	102636970	102700511	29	25931	31954.7689	7688.461	459	1
16_Peak_17988_lociStitched	chr17	25853846	25928738	16	25130	32967.4584	8702.4504	460	1
8_Peak_6006_lociStitched	chr19	47808051	47836466	8	17414	27423.3165	3188.163	461	1
8_Peak_25549_lociStitched	chr2	97532335	97558112	8	15379	27310.7315	3080.3515	462	1
2_Peak_6071_lociStitched	chrX	39862337	39874667	2	11220	25823.952	1610.298	463	1
10_Peak_54081_lociStitched	chr16	57816189	57869122	10	17921	30695.8467	6505.4657	464	1
13_Peak_64066_lociStitched	chr19	38735527	38792645	13	16563	30746.6194	6557.1464	465	1
5_Peak_54517_lociStitched	chr6	31785262	31801220	5	10137	25662.0598	1531.968	466	1
7_Peak_35373_lociStitched	chr11	72423916	72453784	7	13928	27684.6492	3557.2788	467	1
25_Peak_37636_lociStitched	chr2	102716361	102778416	25	20709	31585.995	7483.833	468	1
13_Peak_84782_lociStitched	chr11	117844758	117884245	13	20889	28742.5873	4667.3634	469	1
4_Peak_5476_lociStitched	chr7	1597343	1619374	4	10964	26816.1332	2747.2657	470	1
15_Peak_40742_lociStitched	chr2	207988375	208032218	15	12496	28931.9957	4892.8788	471	1
8_Peak_59328_lociStitched	chr1	202070195	202104500	8	15256	27913.9785	3876.465	472	1
15_Peak_71013_lociStitched	chr15	60653551	60700470	15	17350	28977.1744	4945.2626	473	1
8_Peak_6264_lociStitched	chr2	28970265	28985235	8	10630	25693.011	1708.077	474	1
7_Peak_45281_lociStitched	chr12	6373282	6406060	7	13287	28192.3578	4267.6956	475	1
Peak_27	chr19	18388963	18394614	1	5652	24632.1439	719.3723	476	1
1_Peak_525_lociStitched	chr3	49055011	49060802	1	5792	24777.9517	876.1783	477	1
6_Peak_19881_lociStitched	chr7	143071638	143089352	6	10789	25763.2416	1886.541	478	1
2_Peak_35_lociStitched	chr1	228268963	228278774	2	9372	25277.0604	1405.9163	479	1
7_Peak_11345_lociStitched	chr16	84627252	84649430	7	17956	26540.4126	2696.8448	480	1
21_Peak_18725_lociStitched	chr19	15393609	15445426	21	17565	30064.2234	6259.4936	481	1
8_Peak_23509_lociStitched	chr16	800580	829633	8	15213	26746.1918	2948.8795	482	1
2_Peak_52249_lociStitched	chr16	30074604	30082109	2	6996	24850.556	1074.716	483	1
14_Peak_62639_lociStitched	chr2	47229978	47314661	14	20576	33729.2389	9984.1257	484	1
8_Peak_2514_lociStitched	chr12	57479543	57501811	8	11766	26870.7956	3150.922	485	1
29_Peak_37702_lociStitched	chr5	77793663	77846790	29	25951	30043.3185	6343.3638	486	1
15_Peak_24824_lociStitched	chr5	1093390	1168447	15	19496	31936.7535	8263.7757	487	1
1_Peak_456_lociStitched	chr6	43735855	43744528	1	8674	24791.7705	1144.836	488	1
8_Peak_6643_lociStitched	chr12	130604847	130633216	8	15287	27393.1064	3758.8925	489	1
15_Peak_43653_lociStitched	chr2	27924600	27961676	15	21613	28055.4092	4426.8744	490	1
12_Peak_13423_lociStitched	chr19	3423268	3468986	12	19346	28692.6168	5102.1288	491	1
7_Peak_3689_lociStitched	chrX	68047745	68065792	7	12560	25886.6168	2311.8207	492	1
2_Peak_5069_lociStitched	chr6	21586974	21597304	2	6221	24901.498	1360.461	493	1
12_Peak_37698_lociStitched	chr22	37985873	38044837	12	14743	30177.7752	6674.7248	494	1
4_Peak_23542_lociStitched	chr8	103662106	103675567	4	8080	25258.2204	1795.6974	495	1
8_Peak_28505_lociStitched	chr12	109010202	109038295	8	16482	27531.14	4073.485	496	1
5_Peak_21136_lociStitched	chr14	103521152	103542644	5	11615	25846.2792	2404.9548	497	1
10_Peak_27256_lociStitched	chr1	150121036	150159692	10	15939	27998.5408	4592.3328	498	1
4_Peak_51792_lociStitched	chr7	100270381	100292416	4	7463	25950.6195	2549.4495	499	1
Peak_3616	chr22	50975316	50984330	1	9015	24670.4166	1279.988	500	1
13_Peak_674_lociStitched	chr2	85115102	85186495	13	15862	30991.7013	7689.0261	501	1
10_Peak_18326_lociStitched	chr1	223892250	223937063	10	16632	28317.3347	5135.5698	502	1
4_Peak_3050_lociStitched	chr17	37892473	37915914	4	9920	26080.4566	2927.7809	503	1
13_Peak_62403_lociStitched	chr3	195526708	195577306	13	23928	28410.777	5292.5508	504	1
13_Peak_61913_lociStitched	chr8	38760709	38815670	13	19221	29717.4127	6622.8005	505	1
3_Peak_3075_lociStitched	chr2	8816198	8834170	3	7254	25211.1216	2122.4932	506	1
24_Peak_10648_lociStitched	chr7	47482227	47561370	24	26559	32733.5448	9655.446	507	1
3_Peak_44785_lociStitched	chr12	56535642	56555350	3	6525	25713.0276	2660.58	508	1
20_Peak_81464_lociStitched	chr9	134225442	134309165	20	19210	32074.2813	9025.3394	509	1
10_Peak_64136_lociStitched	chr20	17614495	17663800	10	10773	28912.452	5877.156	510	1
13_Peak_55839_lociStitched	chr15	74468986	74535530	13	18811	31009.504	8018.552	511	1
4_Peak_14161_lociStitched	chr3	193851383	193868671	4	9006	25048.5832	2059.0008	512	1
24_Peak_34379_lociStitched	chr15	67360538	67443666	24	25504	33134.8208	10183.18	513	1
6_Peak_25961_lociStitched	chr17	27251838	27279983	6	8700	26521.0335	3574.415	514	1
12_Peak_70995_lociStitched	chr1	17845880	17900349	12	20501	28988.4018	6056.9528	515	1
4_Peak_13802_lociStitched	chr16	10959626	10977843	4	13566	25159.4987	2289.8769	516	1
5_Peak_11324_lociStitched	chr9	134127318	134153718	5	17474	26025.12	3165.36	517	1
2_Peak_188_lociStitched	chr4	185393175	185400725	2	5808	23765.89	918.08	518	1
7_Peak_27602_lociStitched	chr19	2154133	2188173	7	12991	26677.148	3836.308	519	1
16_Peak_23693_lociStitched	chr19	13112544	13172635	16	23848	29835.1815	7030.647	520	1
12_Peak_39884_lociStitched	chr12	48252273	48299665	12	17712	29302.4736	6502.1824	521	1
21_Peak_40218_lociStitched	chr1	28431296	28503942	21	22950	31048.9004	8332.4962	522	1
10_Peak_79603_lociStitched	chr3	38174176	38196713	10	10739	25676.4041	2963.6155	523	1
15_Peak_38159_lociStitched	chr15	101707415	101748934	15	19066	27863.4009	5156.6598	524	1
8_Peak_38378_lociStitched	chr17	43485735	43528854	8	17447	27143.4105	4441.257	525	1
4_Peak_48614_lociStitched	chr17	38214459	38232522	4	13623	24684.8958	1992.3489	526	1
13_Peak_99719_lociStitched	chr11	44585140	44633528	13	17963	28650.5348	6004.9508	527	1
4_Peak_1622_lociStitched	chr11	3846051	3863198	4	11337	24923.1645	2292.5539	528	1
5_Peak_46091_lociStitched	chr14	64967561	64976232	5	6736	23701.3114	1115.9577	529	1
8_Peak_19345_lociStitched	chr10	99165275	99188920	8	10328	25711.573	3144.785	530	1
12_Peak_40796_lociStitched	chr22	29186013	29218683	12	10442	26531.307	3975.939	531	1
17_Peak_4859_lociStitched	chr1	226830523	226891837	17	19544	30019.3344	7547.7534	532	1
15_Peak_22908_lociStitched	chr2	47071996	47113051	15	21014	27720.336	5259.1455	533	1
24_Peak_19219_lociStitched	chr9	97754555	97821379	24	17803	29456.0192	7003.1552	534	1
8_Peak_43789_lociStitched	chr1	154376948	154406219	8	12212	26179.9824	3729.1254	535	1
20_Peak_13548_lociStitched	chr2	20767935	20835998	20	21333	30635.1563	8187.9789	536	1
