#HG_Serous_550_IP Enhancers
#Created from /media/Data01/Marcos/MTF/histologies/RoseRes/HG_Serous_550_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by HG_Serous_550_IP.nodup.bam
#Using cutoff of 6146.2695 for Super-Enhancers
#Created on Oct 25 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HG_Serous_550_IP.nodup.bam	HG_Serous_550_Input.nodup.bam	enhancerRank	isSuper
18_Peak_25907_lociStitched	chr3	133185163	133210880	18	14009	14936.4336	2934.3097	287	1
2_Peak_11926_lociStitched	chr17	61772358	61780322	2	7321	12998.0444	1003.464	288	1
7_Peak_12544_lociStitched	chr19	1646966	1672112	7	9555	14521.815	2532.2022	289	1
6_Peak_32085_lociStitched	chr7	25980572	26011383	6	9145	15759.8265	3792.8341	290	1
3_Peak_717_lociStitched	chr5	149780584	149799657	3	8514	14083.5032	2132.3614	291	1
11_Peak_29282_lociStitched	chr15	74237226	74300288	11	6857	19120.3984	7195.3742	292	1
Peak_726	chrX	153232053	153239757	1	7705	12817.1448	904.4496	293	1
16_Peak_21665_lociStitched	chr8	11710867	11756141	16	8157	17122.6268	5215.5648	294	1
4_Peak_18532_lociStitched	chr13	41227164	41242046	4	6096	13493.5094	1614.697	295	1
3_Peak_7059_lociStitched	chr12	4377825	4385661	3	7574	12977.9832	1119.7644	296	1
2_Peak_12721_lociStitched	chr10	63656959	63664370	2	7221	12604.6288	807.799	297	1
10_Peak_24944_lociStitched	chr8	130983395	131029525	10	9938	16948.162	5161.947	298	1
10_Peak_28760_lociStitched	chr6	159429831	159466103	10	12393	15694.8944	4011.6832	299	1
10_Peak_3916_lociStitched	chr14	100525360	100546087	10	9690	13999.0158	2327.6421	300	1
7_Peak_2421_lociStitched	chr1	150121050	150138227	7	9889	13904.7815	2238.1631	301	1
20_Peak_27691_lociStitched	chr5	172280228	172331802	20	14502	17829.1318	6194.0374	302	1
5_Peak_10869_lociStitched	chr16	19118803	19143100	5	8341	14403.2616	2782.0065	303	1
5_Peak_85200_lociStitched	chr6	35686036	35700749	5	5363	13380.0022	1761.1461	304	1
11_Peak_3936_lociStitched	chr6	34618925	34644505	11	11140	14271.082	2655.204	305	1
5_Peak_69730_lociStitched	chr10	45904140	45931672	5	7623	14319.3932	2706.3956	306	1
29_Peak_22411_lociStitched	chr5	14146263	14226396	29	14577	20329.7421	8718.4704	307	1
4_Peak_25704_lociStitched	chr10	17257525	17273588	4	6342	13454.3688	1855.2765	308	1
1_Peak_123_lociStitched	chr11	62606454	62610495	1	4042	12233.7234	669.5937	309	1
4_Peak_19515_lociStitched	chr11	61722140	61741820	4	5302	14100.72	2542.656	310	1
6_Peak_20493_lociStitched	chr22	24819643	24834301	6	5786	13369.5618	1814.6604	311	1
10_Peak_12165_lociStitched	chr5	173310372	173356256	10	8752	16229.1708	4707.6984	312	1
2_Peak_5642_lociStitched	chr1	27018721	27025141	2	2554	12235.878	729.954	313	1
5_Peak_5934_lociStitched	chr1	2120508	2146197	5	6650	14432.0802	2931.1149	314	1
4_Peak_39351_lociStitched	chr12	57069435	57094632	4	7417	14047.3275	2617.9683	315	1
15_Peak_35969_lociStitched	chr4	90209663	90240079	15	12468	14669.6368	3242.3456	316	1
7_Peak_15093_lociStitched	chr17	43370500	43393219	7	10549	14267.532	2876.2254	317	1
17_Peak_26140_lociStitched	chr3	30670175	30703170	17	14411	14643.181	3289.6015	318	1
9_Peak_44185_lociStitched	chr19	44261223	44289562	9	11429	14656.9308	3324.1647	319	1
7_Peak_28270_lociStitched	chr5	173160214	173178840	7	10442	13503.85	2173.6542	320	1
8_Peak_39145_lociStitched	chr1	150576845	150594870	8	9188	13419.6125	2099.9125	321	1
17_Peak_53605_lociStitched	chr18	9057990	9121211	17	9133	17771.4231	6454.8641	322	1
4_Peak_20676_lociStitched	chr15	75318537	75341527	4	10899	14490.597	3211.703	323	1
14_Peak_49639_lociStitched	chr22	39833368	39868693	14	10521	15468.8175	4200.1425	324	1
6_Peak_29269_lociStitched	chr10	30707271	30727350	6	7140	13641.6726	2375.3457	325	1
2_Peak_78175_lociStitched	chr13	50695759	50703874	2	353	12182.238	969.7425	326	1
4_Peak_54395_lociStitched	chr6	167355522	167373412	4	4247	12929.103	1783.633	327	1
3_Peak_5184_lociStitched	chr5	156965291	156977480	3	11733	12487.6305	1346.8845	328	1
1_Peak_1153_lociStitched	chr14	50465536	50470804	1	5269	11740.7916	613.1952	329	1
2_Peak_23644_lociStitched	chr6	45383231	45393199	2	6938	12079.2224	967.8928	330	1
4_Peak_23547_lociStitched	chr2	64863101	64894641	4	5910	14640.868	3551.404	331	1
3_Peak_1228_lociStitched	chr3	176911712	176920340	3	7272	12098.1816	1018.9668	332	1
5_Peak_48750_lociStitched	chr5	133973767	133985950	5	8458	12307.2666	1242.666	333	1
1_Peak_1870_lociStitched	chr16	30193874	30199156	1	5283	11640.9998	604.789	334	1
2_Peak_13960_lociStitched	chr5	100225040	100240949	2	9153	12619.0188	1619.5362	335	1
3_Peak_315_lociStitched	chr1	87793195	87801508	3	7652	11747.9316	755.6517	336	1
9_Peak_17151_lociStitched	chr1	17215319	17241167	9	5642	14555.0088	3574.7784	337	1
2_Peak_5474_lociStitched	chr8	126612090	126621264	2	9073	12196.833	1227.4812	338	1
8_Peak_35402_lociStitched	chr11	47395426	47422911	8	7845	14006.356	3086.5655	339	1
6_Peak_13000_lociStitched	chr20	25017274	25040130	6	7220	13603.8912	2690.1512	340	1
Peak_3965	chr19	1249835	1254881	1	5047	11459.9706	553.5462	341	1
3_Peak_27991_lociStitched	chr15	70385516	70393978	3	6809	11876.417	973.13	342	1
5_Peak_30310_lociStitched	chr5	171600356	171615456	5	9312	12921.07	2038.5	343	1
4_Peak_5054_lociStitched	chr2	182168680	182179548	4	10096	11976.536	1103.102	344	1
4_Peak_10521_lociStitched	chr1	111162124	111190233	4	9647	13916.7659	3066.6919	345	1
2_Peak_774_lociStitched	chr3	50372028	50379087	2	6308	11780.7651	956.4945	346	1
2_Peak_2354_lociStitched	chr5	43037258	43043670	2	5272	11648.0392	825.8656	347	1
4_Peak_4289_lociStitched	chr2	127412799	127423951	4	8182	12181.3296	1367.2352	348	1
3_Peak_36523_lociStitched	chr7	104579090	104598302	3	5920	12964.2576	2184.4044	349	1
9_Peak_15108_lociStitched	chr17	1458840	1511671	9	9558	16863.6552	6091.4143	350	1
5_Peak_11108_lociStitched	chr21	46331487	46352737	5	6071	13209	2437.375	351	1
7_Peak_9336_lociStitched	chr7	5458767	5469801	7	9950	12142.917	1420.0758	352	1
5_Peak_47543_lociStitched	chr15	90637519	90646420	5	7224	12017.2401	1299.546	353	1
10_Peak_18191_lociStitched	chr9	130725917	130746475	10	8818	13504.5502	2793.8322	354	1
3_Peak_49525_lociStitched	chr17	41436747	41453140	3	5834	12801.2937	2093.3861	355	1
4_Peak_95870_lociStitched	chr19	49369345	49384344	4	6131	12438.6707	1747.3835	356	1
3_Peak_58754_lociStitched	chr1	37936947	37951290	3	7056	12756.6642	2071.1292	357	1
4_Peak_1698_lociStitched	chr1	111211277	111220538	4	6751	11757.7656	1086.3153	358	1
10_Peak_656_lociStitched	chr1	2209868	2254621	10	8582	15891.7903	5222.6751	359	1
6_Peak_20883_lociStitched	chr16	11822196	11837911	6	8521	12457.2805	1813.511	360	1
7_Peak_39112_lociStitched	chr9	134594179	134613130	7	12864	12917.0016	2277.9102	361	1
11_Peak_18671_lociStitched	chr2	173399969	173426280	11	6861	13197.5976	2567.9536	362	1
7_Peak_11654_lociStitched	chr21	15892694	15915483	7	10255	12488.372	1868.698	363	1
Peak_501	chr19	47729517	47735144	1	5628	11313.6462	703.375	364	1
4_Peak_2087_lociStitched	chr1	226296466	226316571	4	6970	12943.599	2338.2115	365	1
20_Peak_37062_lociStitched	chr2	38871071	38950587	20	11539	19091.7916	8524.1152	366	1
3_Peak_14951_lociStitched	chr17	78228174	78239531	3	5151	11912.3573	1345.8045	367	1
9_Peak_23342_lociStitched	chr5	150438983	150474032	9	6289	14951.9034	4395.1446	368	1
6_Peak_37120_lociStitched	chr22	50353465	50364771	6	7546	11902.9568	1347.6752	369	1
8_Peak_42116_lociStitched	chr13	41550524	41590887	8	10115	14518.5711	3963.6466	370	1
1_Peak_2751_lociStitched	chr19	47287240	47291926	1	4687	11036.9358	510.774	371	1
8_Peak_38980_lociStitched	chr2	219081125	219095981	8	7860	12175.9776	1651.9872	372	1
9_Peak_2114_lociStitched	chr19	2598939	2637499	9	8532	15107.808	4584.784	373	1
10_Peak_61112_lociStitched	chr19	13189189	13216688	10	9589	13664.2531	3143.1357	374	1
6_Peak_56574_lociStitched	chr2	30446758	30461139	6	5561	12163.4498	1662.4436	375	1
2_Peak_25_lociStitched	chr1	22105509	22118960	2	5599	12011.743	1511.8924	376	1
9_Peak_34244_lociStitched	chr2	68941652	68976276	9	12770	14614.7904	4127.1808	377	1
4_Peak_4759_lociStitched	chr19	16475468	16495107	4	8263	13224.9026	2743.5683	378	1
11_Peak_31591_lociStitched	chr7	44661819	44680710	11	8718	12851.5473	2382.1551	379	1
2_Peak_18246_lociStitched	chr17	8123668	8130522	2	4917	11244.6724	784.0976	380	1
7_Peak_9443_lociStitched	chr6	36625874	36650824	7	7506	13475.495	3028.93	381	1
7_Peak_24107_lociStitched	chr11	35140100	35168384	7	10211	13779.9648	3334.6836	382	1
8_Peak_5931_lociStitched	chr2	43385228	43406803	8	9085	12841.44	2433.66	383	1
2_Peak_476_lociStitched	chr9	5624186	5630564	2	6227	11117.4918	716.2494	384	1
1_Peak_2144_lociStitched	chr9	127630651	127636213	1	5563	11072.2734	681.345	385	1
2_Peak_851_lociStitched	chr6	26122717	26128371	2	4704	11088.6248	701.6614	386	1
5_Peak_6742_lociStitched	chr10	6012723	6020692	5	6976	11217.9613	835.1512	387	1
22_Peak_36645_lociStitched	chr10	22886352	22946298	22	9367	17024.664	6648.0114	388	1
5_Peak_19953_lociStitched	chr12	15101399	15116115	5	11694	12040.6312	1676.1524	389	1
11_Peak_52515_lociStitched	chr7	138775751	138795673	11	8755	12417.3826	2069.8958	390	1
9_Peak_47848_lociStitched	chr1	201449303	201481569	9	8436	14297.0646	3984.851	391	1
1_Peak_2821_lociStitched	chr15	69109160	69113225	1	4066	10768.998	469.5075	392	1
7_Peak_9388_lociStitched	chr21	44725962	44753652	7	8224	13681.629	3386.487	393	1
6_Peak_10389_lociStitched	chr12	68752365	68770185	6	7928	12163.932	1888.92	394	1
8_Peak_68523_lociStitched	chr9	6680165	6716844	8	7203	14132.4187	3880.6382	395	1
2_Peak_11096_lociStitched	chr10	11209100	11222991	2	12255	11997.6567	1747.4878	396	1
15_Peak_68381_lociStitched	chr5	156908485	156944721	15	11530	14396.5628	4159.8928	397	1
5_Peak_20164_lociStitched	chr16	85586517	85605487	5	8555	12235.65	2018.408	398	1
13_Peak_10891_lociStitched	chr3	46318331	46345405	13	11534	13420.5818	3210.9764	399	1
9_Peak_28677_lociStitched	chr22	50730824	50757383	9	9663	13035.1572	2825.8776	400	1
18_Peak_56924_lociStitched	chr5	39174922	39217405	18	11695	14762.8425	4562.6742	401	1
3_Peak_20018_lociStitched	chr2	192532651	192545756	3	4065	11457.7015	1269.8745	402	1
5_Peak_30064_lociStitched	chr16	88826046	88857557	5	7131	14066.5104	3888.4574	403	1
12_Peak_6445_lociStitched	chr5	66483851	66517510	12	11454	14379.1248	4210.7409	404	1
7_Peak_1724_lociStitched	chr22	31675237	31691954	7	7661	12104.7797	1940.8437	405	1
5_Peak_58858_lociStitched	chr10	74006590	74024086	5	7231	12065.2416	1936.8072	406	1
6_Peak_34045_lociStitched	chr2	96808275	96830714	6	5813	12790.23	2665.7532	407	1
14_Peak_19978_lociStitched	chr15	55543104	55580097	14	11519	13868.6757	3754.7895	408	1
14_Peak_11767_lociStitched	chr2	197089535	197141421	14	12081	15353.0674	5240.486	409	1
6_Peak_92516_lociStitched	chr17	33851249	33868637	6	9574	11759.5044	1672.7256	410	1
6_Peak_4427_lociStitched	chr22	37541670	37564041	6	9765	12485.2551	2433.9648	411	1
1_Peak_94_lociStitched	chr20	48806615	48810549	1	3935	10501.0262	472.4734	412	1
3_Peak_21537_lociStitched	chr17	48224178	48238923	3	8781	11626.4325	1604.256	413	1
9_Peak_8749_lociStitched	chr1	9466371	9489821	9	10479	12665.345	2675.645	414	1
3_Peak_1041_lociStitched	chr19	40926428	40941052	3	3650	11605.6064	1623.264	415	1
5_Peak_55729_lociStitched	chr11	66873636	66890093	5	3144	11903.3481	1923.8233	416	1
4_Peak_13527_lociStitched	chr1	167586204	167602359	4	7193	11904.6195	1936.9845	417	1
6_Peak_21280_lociStitched	chrX	39942659	39969215	6	5907	13123.9752	3157.5084	418	1
7_Peak_11800_lociStitched	chr2	54778486	54807260	7	11511	13034.622	3084.5728	419	1
6_Peak_350_lociStitched	chr8	22297625	22316052	6	6459	11795.1227	1874.0259	420	1
12_Peak_34642_lociStitched	chr1	89725568	89777737	12	9534	15374.2043	5477.745	421	1
2_Peak_201_lociStitched	chr7	5567434	5573413	2	5831	10582.2321	688.7808	422	1
2_Peak_62978_lociStitched	chr9	74976371	74981292	2	4397	10421.2017	539.3416	423	1
1_Peak_2023_lociStitched	chr11	65623793	65628907	1	5115	10582.9116	710.3346	424	1
3_Peak_493_lociStitched	chr6	12008404	12021440	3	3114	11164.0304	1300.9928	425	1
6_Peak_17056_lociStitched	chr16	87978949	88000788	6	5563	12367.4257	2526.7723	426	1
5_Peak_25185_lociStitched	chr22	42310733	42333083	5	5742	12330.495	2503.2	427	1
2_Peak_33355_lociStitched	chr5	96258124	96273002	2	5271	11386.1334	1568.1412	428	1
14_Peak_15697_lociStitched	chr14	103558123	103605591	14	9600	15104.3176	5287.9352	429	1
11_Peak_11316_lociStitched	chr17	32696067	32718374	11	11330	12534.3033	2739.2996	430	1
1_Peak_951_lociStitched	chr22	41839914	41844711	1	4798	10341.8523	572.7618	431	1
19_Peak_17143_lociStitched	chr17	38688824	38718028	19	11115	13401.7156	3632.9776	432	1
7_Peak_102832_lociStitched	chr12	6432590	6457156	7	5459	12786.603	3019.1614	433	1
5_Peak_31699_lociStitched	chr19	16434809	16462715	5	8223	13129.773	3387.7884	434	1
1_Peak_509_lociStitched	chr6	32156226	32161268	1	5043	10203.9996	500.1664	435	1
9_Peak_16445_lociStitched	chrX	128903346	128921057	9	6371	11921.2741	2251.0681	436	1
6_Peak_23058_lociStitched	chr7	128573531	128595718	6	7978	12378.1273	2713.4701	437	1
Peak_2456	chr11	65339269	65345493	1	6225	10388.4784	743.1456	438	1
20_Peak_33629_lociStitched	chr14	92982076	93053400	20	12453	17831	8187.9952	439	1
5_Peak_803_lociStitched	chr19	16250164	16260690	5	8005	10787.0448	1155.7548	440	1
1_Peak_682_lociStitched	chr10	52381233	52385708	1	4476	10235.6675	608.6	441	1
11_Peak_17557_lociStitched	chr2	202073330	202101641	11	8315	12813.5586	3199.143	442	1
3_Peak_37754_lociStitched	chr6	149788904	149807040	3	6568	11889.9616	2277.8816	443	1
10_Peak_23210_lociStitched	chr4	1177857	1213639	10	9468	14212.6104	4601.5652	444	1
5_Peak_2876_lociStitched	chr8	61820835	61842230	5	8232	12088.175	2479.6805	445	1
2_Peak_15395_lociStitched	chr6	157097658	157104068	2	6231	10216.258	625.616	446	1
10_Peak_5535_lociStitched	chr1	43389426	43419215	10	10372	13479.5225	3935.1269	447	1
8_Peak_24014_lociStitched	chr16	84627359	84648424	8	11844	11840.6365	2310.8305	448	1
3_Peak_24688_lociStitched	chr11	1865382	1885261	3	7085	11891.6178	2397.4074	449	1
1_Peak_140_lociStitched	chr6	24718864	24722484	1	3621	9855.45	373.584	450	1
7_Peak_27038_lociStitched	chr2	47182537	47217601	7	10333	13804.6968	4323.3912	451	1
3_Peak_39605_lociStitched	chr2	191876128	191886449	3	2920	10744.161	1293.2213	452	1
5_Peak_14586_lociStitched	chr19	17493639	17524257	5	6018	12816.6948	3367.98	453	1
2_Peak_1532_lociStitched	chr3	113460311	113468398	2	6903	10277.7683	834.5784	454	1
6_Peak_3015_lociStitched	chr1	154297245	154326293	6	8030	13086.124	3645.524	455	1
7_Peak_11724_lociStitched	chr14	105526433	105560912	7	5766	13460.6016	4030.5951	456	1
5_Peak_18802_lociStitched	chr14	35867257	35886265	5	6661	11442.816	2026.2528	457	1
4_Peak_11102_lociStitched	chr19	36192833	36210299	4	6652	11377.3524	1964.925	458	1
3_Peak_15099_lociStitched	chr21	43647612	43658693	3	7781	10826.137	1429.449	459	1
7_Peak_18913_lociStitched	chr10	33218548	33251748	7	4546	12672.44	3276.84	460	1
8_Peak_12524_lociStitched	chr14	91693812	91717689	8	10292	12182.0454	2788.8336	461	1
10_Peak_24684_lociStitched	chr1	25236193	25257547	10	9145	11919.8028	2530.449	462	1
5_Peak_19312_lociStitched	chr2	11883549	11897920	5	8453	11044.1135	1664.1618	463	1
3_Peak_141_lociStitched	chr11	267550	271654	3	3877	9884.0736	518.3352	464	1
9_Peak_18988_lociStitched	chr2	89039914	89056878	9	9157	11114.8128	1767.6488	465	1
9_Peak_47326_lociStitched	chr17	80239045	80261321	9	6066	11966.6672	2633.0232	466	1
11_Peak_23237_lociStitched	chr8	81033521	81084105	11	9697	14497.3744	5169.6848	467	1
8_Peak_7253_lociStitched	chr17	76248166	76275345	8	8268	12393.624	3079.3807	468	1
8_Peak_30364_lociStitched	chr17	43505314	43530772	8	6069	11384.8176	2077.3728	469	1
12_Peak_22825_lociStitched	chr2	238578683	238621785	12	7722	14827.088	5521.3662	470	1
2_Peak_762_lociStitched	chr2	241499543	241505939	2	4446	10016.136	716.352	471	1
7_Peak_30826_lociStitched	chr17	57860187	57885106	7	7793	11462.74	2205.3315	472	1
3_Peak_15113_lociStitched	chr1	228666973	228678982	3	1719	10543.902	1295.7711	473	1
4_Peak_43906_lociStitched	chr5	56110022	56134971	4	4643	12050.367	2809.2574	474	1
6_Peak_27931_lociStitched	chrX	40014205	40036851	6	6938	12011.4384	2774.135	475	1
4_Peak_232_lociStitched	chr8	101319229	101326910	4	6314	9982.9957	748.8975	476	1
4_Peak_16191_lociStitched	chr2	16830726	16841946	4	10226	10721.832	1501.236	477	1
16_Peak_19173_lociStitched	chr1	117280161	117313413	16	11637	12718.89	3501.4356	478	1
6_Peak_21719_lociStitched	chr3	195627842	195636604	6	5714	10386.4748	1181.9938	479	1
13_Peak_32762_lociStitched	chr7	50410628	50447604	13	9282	13270.6864	4071.0576	480	1
3_Peak_1120_lociStitched	chr12	57479611	57488507	3	5614	10298.8992	1103.104	481	1
6_Peak_91817_lociStitched	chr4	113194528	113211845	6	8072	10797.1495	1605.2859	482	1
4_Peak_6334_lociStitched	chr14	50327803	50336214	4	5063	10297.5873	1116.9808	483	1
2_Peak_190_lociStitched	chr13	31036284	31052085	2	4401	10645.1337	1467.9129	484	1
1_Peak_2847_lociStitched	chr1	92947620	92952794	1	5175	9868.8876	706.251	485	1
13_Peak_31655_lociStitched	chr8	81976019	82022195	13	9862	13940.5344	4779.216	486	1
11_Peak_62184_lociStitched	chr13	30968411	31020592	11	8791	15012.4737	5865.1444	487	1
5_Peak_23334_lociStitched	chr2	43354591	43367866	5	10870	10909.395	1769.5575	488	1
14_Peak_41376_lociStitched	chr9	112887283	112918963	14	13189	12795.552	3655.872	489	1
1_Peak_229_lociStitched	chr9	3524895	3529232	1	4338	9517.5465	414.1835	490	1
12_Peak_14491_lociStitched	chr13	24824680	24863048	12	10861	13482.5152	4419.9936	491	1
20_Peak_25875_lociStitched	chr14	75029755	75087310	20	10085	15476.5395	6446.16	492	1
1_Peak_143_lociStitched	chr5	43064523	43068369	1	3847	9436.161	412.2912	493	1
1_Peak_4117_lociStitched	chr1	156716065	156722358	1	6294	9733.3831	713.6262	494	1
12_Peak_10047_lociStitched	chr10	63721047	63761268	12	11004	13095.9576	4082.4315	495	1
15_Peak_9597_lociStitched	chr12	96883387	96910551	15	10410	12033.652	3036.9352	496	1
1_Peak_798_lociStitched	chr7	129588643	129592926	1	4284	9462.4319	467.7036	497	1
8_Peak_27716_lociStitched	chr1	223894927	223922360	8	7006	12586.2604	3593.723	498	1
1_Peak_1650_lociStitched	chr4	1240088	1244295	1	4208	9475.8468	486.3292	499	1
6_Peak_3938_lociStitched	chr8	126648046	126672758	6	6969	12019.9168	3054.4032	500	1
5_Peak_17564_lociStitched	chr21	36254251	36264090	5	5354	10167.6226	1203.3097	501	1
5_Peak_17488_lociStitched	chr1	26602364	26618293	5	7599	11011.7177	2048.4694	502	1
1_Peak_761_lociStitched	chr2	101921845	101925849	1	4005	9340.9316	420.8204	503	1
6_Peak_13809_lociStitched	chr19	42432190	42450582	6	6465	10698.6264	1782.1848	504	1
9_Peak_11611_lociStitched	chr2	8654513	8685854	9	9543	12871.7487	3958.3683	505	1
7_Peak_5834_lociStitched	chr5	32531064	32545278	7	10501	10501.3032	1589.1252	506	1
8_Peak_14004_lociStitched	chr3	46579358	46600430	8	9127	11359.9152	2454.888	507	1
10_Peak_42151_lociStitched	chr14	23258907	23294130	10	7114	12525.2988	3624.4467	508	1
2_Peak_2243_lociStitched	chr6	106428434	106443532	2	5424	10440.267	1543.0156	509	1
9_Peak_54523_lociStitched	chr7	43661559	43699087	9	8496	13052.2384	4158.1024	510	1
3_Peak_74964_lociStitched	chr22	38699851	38714419	3	6554	10726.4184	1837.0248	511	1
8_Peak_28630_lociStitched	chr2	232468630	232508412	8	7192	13334.9264	4451.6058	512	1
3_Peak_16142_lociStitched	chrX	153596650	153613064	3	4027	10872.6336	1994.301	513	1
3_Peak_26091_lociStitched	chr2	196514183	196524967	3	5373	9947.1616	1079.4784	514	1
3_Peak_1994_lociStitched	chr6	114175663	114194380	3	6254	10653.7164	1794.9603	515	1
4_Peak_2481_lociStitched	chr16	22200147	22211061	4	5965	10226.418	1372.9812	516	1
1_Peak_2230_lociStitched	chr12	11801311	11806989	1	5679	9435.7004	600.1646	517	1
2_Peak_30538_lociStitched	chr1	159880148	159895926	2	5407	10487.6366	1686.6682	518	1
7_Peak_5995_lociStitched	chr17	38251689	38270143	7	8432	11138.8344	2362.112	519	1
9_Peak_37685_lociStitched	chr12	31867913	31905240	9	6949	12620.2587	3844.681	520	1
7_Peak_20082_lociStitched	chr6	7135691	7158826	7	9763	11356.9715	2584.1795	521	1
2_Peak_7761_lociStitched	chr17	3813771	3820823	2	5976	9559.6912	796.1708	522	1
4_Peak_3640_lociStitched	chr10	112618936	112628859	4	8143	9886.2849	1124.2759	523	1
8_Peak_23791_lociStitched	chr17	38467831	38487177	8	8669	11251.6336	2516.9146	524	1
5_Peak_20204_lociStitched	chr12	89739528	89748922	5	6746	9715.2748	980.7336	525	1
4_Peak_96853_lociStitched	chr9	2015303	2023416	4	4198	9609.0372	881.8831	526	1
Peak_1690	chr20	17945727	17951181	1	5455	9384.6978	658.8432	527	1
6_Peak_62361_lociStitched	chr20	3776010	3793392	6	8183	10686.4536	1983.2862	528	1
2_Peak_38048_lociStitched	chrX	153188657	153194237	2	802	9475.398	790.686	529	1
3_Peak_26069_lociStitched	chr18	9135612	9144050	3	5247	9578.8176	895.2718	530	1
9_Peak_19012_lociStitched	chr8	126285403	126321969	9	10704	12790.7868	4131.958	531	1
1_Peak_196_lociStitched	chr5	176853587	176859839	1	6253	9443.0208	785.8764	532	1
5_Peak_44194_lociStitched	chr2	42324494	42334043	5	6370	9835.47	1199.3544	533	1
4_Peak_36609_lociStitched	chr3	150477415	150484166	4	2129	9368.3627	768.9389	534	1
5_Peak_27816_lociStitched	chr12	122500573	122521031	5	8701	10949.1216	2360.8532	535	1
2_Peak_22403_lociStitched	chr17	48929723	48945719	2	3686	10330.2168	1741.9644	536	1
7_Peak_49622_lociStitched	chr21	19147383	19168167	7	10489	10720.3872	2138.6736	537	1
2_Peak_50705_lociStitched	chr5	162929804	162935425	2	4734	9280.271	704.3113	538	1
8_Peak_65845_lociStitched	chr12	96587571	96608346	8	7604	10996.2075	2430.675	539	1
