REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HG_Serous_550_IP.nodup.bam	HG_Serous_550_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
3_Peak_1747_lociStitched	chr10	70846542	70853645	3	5702	9045.6705	824.6583	569	SRGN	SRGN,VPS26A	SRGN	569	1	ENSG00000122862	SRGN	16.1241748255285	1
2_Peak_57380_lociStitched	chr2	231275640	231288736	2	1952	9578.4144	1360.6744	570	SP100		SP100	570	1	ENSG00000067066	SP100	79.0773720146771	1
9_Peak_37954_lociStitched	chr22	36721417	36734589	9	8986	9915.8816	1704.4568	571	MYH9		MYH9	571	1	ENSG00000100345	MYH9	465.858773555724	1
5_Peak_72400_lociStitched	chr20	61278471	61290859	5	5424	9879.43	1697.156	572	SLCO4A1	NTSR1,LOC100127888	SLCO4A1	572	1	ENSG00000101187	SLCO4A1	5.4757762004027	1
4_Peak_56593_lociStitched	chr20	30943217	30957422	4	2183	9927.8745	1745.7945	573	ASXL1		ASXL1	573	1	ENSG00000171456	ASXL1	74.3136743910071	1
8_Peak_32298_lociStitched	chr16	50280029	50316518	8	6265	12325.9842	4152.4482	574		ADCY7	ADCY7	574	1	ENSG00000121281	ADCY7	21.0491972362404	1
8_Peak_25170_lociStitched	chr10	45458358	45492710	8	5761	12607.184	4455.4544	575	RASSF4,C10orf10	ZNF22,LOC220980,C10orf25	C10orf10	575	1	ENSG00000165507	DEPP1	32.7225926231663	1
16_Peak_16081_lociStitched	chr1	27849120	27902807	16	9167	14071.3627	5927.0448	576	AHDC1	WASF2,FGR	AHDC1	576	1	ENSG00000126705	AHDC1	29.9950851866503	1
3_Peak_104391_lociStitched	chr17	45724424	45741852	3	4077	10244.1784	2101.8168	577	KPNB1	TBKBP1	KPNB1	577	1	ENSG00000108424	KPNB1	219.019318771223	1
7_Peak_18129_lociStitched	chr1	209920848	209948053	7	5731	11058.8325	2935.4195	578	TRAF3IP3	HSD11B1,C1orf74,IRF6	TRAF3IP3	578	1	ENSG00000009790	TRAF3IP3	2.73778667048328	1
2_Peak_17042_lociStitched	chr13	49549243	49554181	2	4677	8693.349	572.808	579	FNDC3A		FNDC3A	579	1	ENSG00000102531	FNDC3A	44.9094374584109	1
12_Peak_30203_lociStitched	chr11	35181492	35204763	12	9117	10658.118	2541.1932	580	CD44	CD44	CD44	580	1	ENSG00000026508	CD44	80.4562630167962	1
12_Peak_14365_lociStitched	chr20	46096253	46127875	12	9804	11355.4602	3244.4172	581		NCOA3	NCOA3	581	1	ENSG00000124151	NCOA3	70.0460213912358	1
7_Peak_6900_lociStitched	chr12	32027901	32059033	7	7883	11058.0864	2948.2004	582			C12orf35	582	1	ENSG00000174718	KIAA1551	176.692539733498	3
1_Peak_893_lociStitched	chr12	14921535	14925153	1	3619	8358.3036	274.6062	583	HIST4H4	C12orf69,WBP11,H2AFJ,C12orf60	HIST4H4	583	1	ENSG00000197837	HIST4H4	3.96860803673234	1
1_Peak_412_lociStitched	chr14	90848359	90851272	1	2914	8466.6345	394.4202	584		CALM1	CALM1	584	1	ENSG00000198668	CALM1	244.871762940315	1
3_Peak_4004_lociStitched	chr8	33410372	33425265	3	6515	9830.8693	1760.3526	585	RNF122	C8orf41,DUSP26	RNF122	585	1	ENSG00000133874	RNF122	6.69261535604775	1
4_Peak_57033_lociStitched	chr17	21171437	21192682	4	5658	10645.8695	2596.139	586	MAP2K3	C17orf103	MAP2K3	586	1	ENSG00000034152	MAP2K3	25.6394432424713	1
1_Peak_3450_lociStitched	chr5	138723486	138729268	1	5783	8764.9338	716.3898	587	MZB1,LOC389333	SPATA24,DNAJC18,PAIP2,SLC23A1	MZB1	587	1	ENSG00000170476	MZB1	2.33956721936915	1
9_Peak_86046_lociStitched	chr10	73595795	73634499	9	5983	12048.5552	4001.9936	588	PSAP	PSAP,CDH23	PSAP	588	1	ENSG00000197746	PSAP	330.232053855551	1
4_Peak_86468_lociStitched	chr20	56180620	56204232	4	6014	11128.3356	3088.4496	589	ZBP1	PCK1,ZBP1	ZBP1	589	1	ENSG00000124256	ZBP1	1.00088510271403	1
9_Peak_16460_lociStitched	chr18	74765537	74786375	9	9626	10792.0002	2758.9512	590	MBP	MBP	MBP	590	1	ENSG00000197971	MBP	25.2763529362771	1
7_Peak_7569_lociStitched	chr16	11391554	11423005	7	8954	11775.2544	3742.669	591		TNP2,PRM2,SOCS1,PRM1,PRM3,C16orf75	C16orf75	591	1	ENSG00000175643	RMI2	7.66516514598307	2
11_Peak_11568_lociStitched	chr1	66836913	66868627	11	9922	11467.7824	3447.3118	592	PDE4B		PDE4B	592	1	ENSG00000184588	PDE4B	3.69756442800596	1
4_Peak_23353_lociStitched	chr8	28195369	28207133	4	5066	9464.138	1455.2068	593	PNOC,ZNF395		PNOC	593	1	ENSG00000168081	PNOC	0.200177020542806	1
2_Peak_1773_lociStitched	chr1	205281617	205289417	2	7714	8840.52	839.28	594	NUAK2	KLHDC8A	NUAK2	594	1	ENSG00000163545	NUAK2	22.16122419795	1
7_Peak_39875_lociStitched	chr6	167502987	167539067	7	6480	12097.624	4098.688	595	CCR6	TCP10L2,GPR31	CCR6	595	1	ENSG00000112486	CCR6	0.611703648044851	1
16_Peak_30439_lociStitched	chrX	64889736	64926458	16	9773	11956.6832	3958.6316	596	MSN		MSN	596	1	ENSG00000147065	MSN	123.835001358438	1
6_Peak_56749_lociStitched	chr8	101504449	101527821	6	5270	10774.492	2813.9888	597		ANKRD46	ANKRD46	597	1	ENSG00000186106	ANKRD46	14.470131631458	1
2_Peak_1219_lociStitched	chr1	2476947	2481571	2	4519	8551.1632	594.6464	598	LOC115110	PANK4,HES5,C1orf93,TNFRSF14	LOC115110	598	1	ENSG00000272449		0.958627814668211	1
11_Peak_19234_lociStitched	chr19	30153724	30178434	11	6141	10894.639	2945.432	599	PLEKHF1	C19orf12	PLEKHF1	599	1	ENSG00000166289	PLEKHF1	4.47199591438453	1
1_Peak_2396_lociStitched	chr12	46660441	46663899	1	3459	8458.268	509.3634	600	SLC38A1	SLC38A1	SLC38A1	600	1	ENSG00000111371	SLC38A1	124.908539326964	1
5_Peak_13623_lociStitched	chr14	55564726	55584972	5	7079	10459.0836	2536.8238	601		LGALS3,MAPK1IP1L	LGALS3	601	1	ENSG00000131981	LGALS3	164.045757547886	1
8_Peak_28012_lociStitched	chr19	11195313	11207647	8	6515	9389.8742	1467.746	602	LDLR	LDLR	LDLR	602	1	ENSG00000130164	LDLR	49.1514046004094	1
3_Peak_74214_lociStitched	chr13	74698949	74710870	3	6376	9096.9151	1178.9869	603	KLF12		KLF12	603	1	ENSG00000118922	KLF12	10.5291742713151	1
3_Peak_107359_lociStitched	chr6	389029	400435	3	6177	9184.1112	1270.6284	604	IRF4	IRF4	IRF4	604	1	ENSG00000137265	IRF4	0.362859738237339	1
3_Peak_3767_lociStitched	chr5	150529526	150538196	3	6320	9034.14	1138.371	605	ANXA6	ANXA6	ANXA6	605	1	ENSG00000197043	ANXA6	32.1493728078283	1
6_Peak_549_lociStitched	chr9	131901019	131909168	6	6535	8962.2702	1069.1488	606	PPP2R4	CRAT,IER5L	PPP2R4	606	1	ENSG00000119383	PTPA	80.2803291375559	2
6_Peak_776_lociStitched	chr12	46776425	46785370	6	6206	8882.385	994.684	607		SLC38A2	SLC38A2	607	1	ENSG00000134294	SLC38A2	127.548348029158	1
6_Peak_24740_lociStitched	chr9	134496072	134511586	6	6780	9840.5302	1968.7266	608	RAPGEF1		RAPGEF1	608	1	ENSG00000107263	RAPGEF1	30.2108168438422	1
1_Peak_2461_lociStitched	chr20	57463493	57468740	1	5248	8297.0811	427.6305	609	GNAS	GNAS,GNAS-AS	GNAS	609	1	ENSG00000087460	GNAS	442.876208434577	1
2_Peak_916_lociStitched	chr7	8006977	8016500	2	4637	8752.5893	902.7804	610	GLCCI1		GLCCI1	610	1	ENSG00000106415	GLCCI1	10.3974125116251	1
11_Peak_13707_lociStitched	chr11	2400726	2421649	11	8536	10338.0543	2494.0216	611	CD81	KCNQ1,TSSC4,TRPM5	TSSC4	611	1	ENSG00000184281	TSSC4	17.0150467461385	1
6_Peak_17996_lociStitched	chr6	7898383	7918524	6	2996	10392.756	2553.8788	612	TXNDC5,MUTED-TXNDC5		TXNDC5	612	1	ENSG00000239264	TXNDC5	63.482488652177	1
8_Peak_78211_lociStitched	chr14	106322300	106331485	8	7019	8398.764	566.7145	613			KIAA0125	613	1	ENSG00000211899	IGHM	1.0955746453351	2
4_Peak_19622_lociStitched	chr19	49126769	49142631	4	7267	9563.1998	1732.1304	614	SPHK2,CA11,SEC1,DBP	SULT2B1,RPL18,FAM83E,NTN5,SPACA4	DBP	614	1	ENSG00000105516	DBP	13.1483677728546	1
13_Peak_16198_lociStitched	chr3	46131066	46152681	13	8887	10321.1625	2492.2095	615			XCR1	615	1	ENSG00000163820	FYCO1	39.9953687044527	3
11_Peak_23373_lociStitched	chr1	25345647	25361331	11	9291	9717.8064	1911.8796	616			RUNX3	616	1	ENSG00000020633	RUNX3	4.36145712493804	1
1_Peak_4430_lociStitched	chr1	1709290	1714790	1	5501	8521.7	720.5	617	NADK	NADK,SLC35E2	NADK	617	1	ENSG00000008130	NADK	30.7705058025264	1
1_Peak_317_lociStitched	chr5	95293680	95298376	1	4697	8262.612	482.2792	618	ELL2		ELL2	618	1	ENSG00000118985	ELL2	20.9220219290079	1
3_Peak_31197_lociStitched	chr15	90721855	90736910	3	4294	9457.551	1684.6545	619	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	619	1	ENSG00000185033	SEMA4B	52.8235414544374	1
5_Peak_15098_lociStitched	chr16	30469803	30486748	5	4566	9550.202	1806.337	620	ITGAL	SEPHS2,DCTPP1	ITGAL	620	1	ENSG00000005844	ITGAL	4.72417768481023	1
10_Peak_27215_lociStitched	chr1	28454252	28503723	10	8371	13520.4243	5783.1599	621	PTAFR	EYA3,LOC653566	PTAFR	621	1	ENSG00000169403	PTAFR	11.9305504243513	1
8_Peak_30495_lociStitched	chr17	29814490	29837927	8	7182	10518.5256	2791.3467	622	RAB11FIP4	MIR193A	MIR193A	622	1	ENSG00000131242	RAB11FIP4	35.4430767909177	2
12_Peak_22878_lociStitched	chr20	43201685	43239093	12	10115	11951.856	4227.104	623	PKIG	ADA,PKIG	PKIG	623	1	ENSG00000168734	PKIG	12.5494745970805	1
5_Peak_385_lociStitched	chr16	11345429	11353355	5	6663	8722.563	999.4686	624	SOCS1	TNP2,PRM3,PRM2,PRM1	SOCS1	624	1	ENSG00000185338	SOCS1	1.74172674353923	1
5_Peak_10713_lociStitched	chr14	81396136	81427533	5	9233	11105.1189	3387.7363	625	C14orf145,TSHR		C14orf145	625	1	ENSG00000100629	CEP128	6.97700179225681	2
2_Peak_3962_lociStitched	chr11	108092676	108107268	2	4490	9251.328	1555.5072	626	ATM,NPAT		ATM	626	1	ENSG00000149311	ATM	76.623031893699	1
1_Peak_1137_lociStitched	chr8	102215192	102219339	1	4148	8065.915	381.1093	627	ZNF706	ZNF706	ZNF706	627	1	ENSG00000120963	ZNF706	43.9292705438392	1
15_Peak_17575_lociStitched	chr3	171805409	171826148	15	10878	9705.852	2028.2742	628	FNDC3B		FNDC3B	628	1	ENSG00000075420	FNDC3B	116.926373202529	1
Peak_2424	chr12	7059549	7064152	1	4604	8215.8947	545.9158	629	PTPN6	SCARNA12,C12orf57,PHB2,ATN1,LRRC23,EMG1,MIR141,ENO2,MIR200C	PTPN6	629	1	ENSG00000111679	PTPN6	28.6954213808923	1
5_Peak_6001_lociStitched	chr1	161359062	161380477	5	4363	10009.371	2355.65	630		C1orf192	C1orf192	630	1	ENSG00000143252	SDHC	57.028828686114	3
8_Peak_13567_lociStitched	chr1	157475168	157497644	8	9286	10199.6088	2546.5308	631	FCRL5		FCRL5	631	1	ENSG00000143297	FCRL5	0.229695532255368	1
6_Peak_15986_lociStitched	chr21	44581415	44598031	6	5913	9830.0256	2178.3576	632	CRYAA		CRYAA	632	1	ENSG00000160209	PDXK	130.866202849101	3
3_Peak_26586_lociStitched	chr8	124037210	124052485	3	7130	9496.4675	1862.0225	633	DERL1	DERL1,WDR67	DERL1	633	1	ENSG00000136986	DERL1	49.8406071492144	1
3_Peak_2010_lociStitched	chr19	1025960	1039124	3	5195	8779.0716	1159.7484	634	CNN2	GRIN3B,HMHA1,WDR18,CNN2,ABCA7,C19orf6	CNN2	634	1	ENSG00000064666	CNN2	98.0772359449906	1
2_Peak_9284_lociStitched	chr22	36552134	36559555	2	7231	8578.676	987.7351	635	APOL3	APOL3,APOL4	APOL3	635	1	ENSG00000128284	APOL3	7.19452927993554	1
3_Peak_27885_lociStitched	chr3	52304657	52316947	3	1663	9081.081	1493.235	636	WDR82	PPM1M,TLR9,MIR135A1,MIRLET7G,GLYCTK,DNAH1,TWF2	WDR82	636	1	ENSG00000164091	WDR82	99.8781747328833	1
5_Peak_25674_lociStitched	chr9	33287278	33299026	5	3648	8930.8296	1355.7192	637	NFX1	CHMP5,SPINK4,BAG1	NFX1	637	1	ENSG00000086102	NFX1	45.3361556789033	1
1_Peak_620_lociStitched	chr5	42948764	42952754	1	3991	8055.411	484.386	638			LOC648987	638	1	ENSG00000250722	SELENOP	65.2784669088973	3
4_Peak_23929_lociStitched	chr8	134577507	134595518	4	5888	9925.8621	2382.8553	639	ST3GAL1		ST3GAL1	639	1	ENSG00000008513	ST3GAL1	70.7286287960979	1
4_Peak_5079_lociStitched	chr11	128479626	128500091	4	7397	10056.501	2515.1485	640		ETS1	ETS1	640	1	ENSG00000134954	ETS1	17.9591670655342	1
1_Peak_197_lociStitched	chr12	69003734	69007295	1	3562	7941.7422	409.8711	641	RAP1B	SNORA70G	RAP1B	641	1	ENSG00000127314	RAP1B	40.5314327611108	1
11_Peak_40273_lociStitched	chr2	198061805	198081897	11	9991	9758.6844	2230.212	642	ANKRD44		ANKRD44	642	1	ENSG00000065413	ANKRD44	8.48461028542776	1
8_Peak_47955_lociStitched	chr10	26719418	26746615	8	4042	10204.3144	2676.1848	643	APBB1IP		APBB1IP	643	1	ENSG00000077420	APBB1IP	3.42367076667218	1
3_Peak_783_lociStitched	chr12	57022064	57027011	3	4156	8103.6807	576.8202	644	BAZ2A	ATP5B,SNORD59A,SNORD59B	BAZ2A	644	1	ENSG00000076108	BAZ2A	139.410711430786	1
10_Peak_26673_lociStitched	chr17	55431536	55447871	10	7186	9818.9685	2295.0675	645	MSI2		MSI2	645	1	ENSG00000153944	MSI2	54.8030859225637	1
4_Peak_60421_lociStitched	chr1	23850639	23866821	4	5865	9306.2682	1796.202	646	E2F2	ASAP3,ID3	E2F2	646	1	ENSG00000007968	E2F2	3.28481238599196	1
1_Peak_1745_lociStitched	chr9	131445614	131449282	1	3669	7940.1196	431.3568	647	SET	SET,ZDHHC12,WDR34,PKN3	SET	647	1	ENSG00000119335	SET	262.127978721023	1
4_Peak_16055_lociStitched	chr19	39918736	39940242	4	2695	9858.3504	2350.6058	648	RPS16,SUPT5H,PLEKHG2	DLL3,MED29,TIMM50,ZFP36,PAF1	RPS16	648	1	ENSG00000105193	RPS16	478.658905681331	1
6_Peak_22521_lociStitched	chr4	40302723	40319676	6	8580	9395.3526	1890.2595	649		CHRNA9	CHRNA9	649	1	ENSG00000163694	RBM47	100.202992139688	3
1_Peak_569_lociStitched	chr14	35342149	35345162	1	3014	7911.8367	412.4797	650	BAZ1A	BAZ1A	BAZ1A	650	1	ENSG00000198604	BAZ1A	96.008683103413	1
2_Peak_29369_lociStitched	chr10	102756094	102761839	2	5100	8255.565	764.6595	651	LZTS2	PDZD7,SFXN3,MIR608,MRPL43,C10orf2,SEMA4G	LZTS2	651	1	ENSG00000107816	LZTS2	49.908741950512	1
6_Peak_23276_lociStitched	chr11	72855646	72869832	6	7108	9439.3644	1953.4122	652		FCHSD2	FCHSD2	652	1	ENSG00000137478	FCHSD2	22.2351592239947	1
11_Peak_5643_lociStitched	chr10	70803690	70825794	11	7869	9922.4856	2440.2816	653		SRGN	SRGN	653	1	ENSG00000122862	SRGN	16.1241748255285	1
8_Peak_28692_lociStitched	chr3	14465866	14479997	8	7432	9414.0722	1934.5339	654	SLC6A6		SLC6A6	654	1	ENSG00000131389	SLC6A6	40.2334745792865	1
4_Peak_3428_lociStitched	chr10	90639121	90661262	4	5672	9830.604	2391.228	655	STAMBPL1	ANKRD22	STAMBPL1	655	1	ENSG00000138134	STAMBPL1	3.42344984090451	1
2_Peak_6104_lociStitched	chr6	36719690	36726328	2	6469	8343.966	910.7336	656	CPNE5		CDKN1A	656	1	ENSG00000124762	CDKN1A	27.0307308602798	1
14_Peak_63449_lociStitched	chr10	104539579	104576988	14	9238	11548.1583	4156.1399	657	C10orf26	C10orf32,CYP17A1	C10orf26	657	1	ENSG00000166272	WBP1L	35.5582505808823	2
5_Peak_38924_lociStitched	chr16	68098050	68122051	5	2311	10157.2232	2769.7154	658	NFATC3,DUS2L	NFATC3,DDX28	NFATC3	658	1	ENSG00000072736	NFATC3	51.2486407000948	1
8_Peak_56784_lociStitched	chr9	134248040	134278291	8	6223	10823.8078	3439.5387	659		BAT2L1	BAT2L1	659	1	ENSG00000130723	PRRC2B	185.037934351908	2
5_Peak_42956_lociStitched	chr9	131926131	131940514	5	6267	8931.843	1551.9257	660	IER5L		IER5L	660	1	ENSG00000188483	IER5L	14.0197059306297	1
3_Peak_86226_lociStitched	chr15	65127664	65149384	3	5434	9800.064	2434.812	661	PLEKHO2	PIF1	PLEKHO2	661	1	ENSG00000241839	PLEKHO2	14.8906313962531	1
8_Peak_18833_lociStitched	chr2	235392779	235405692	8	8534	8615.5536	1261.6001	662	ARL4C		ARL4C	662	1	ENSG00000188042	ARL4C	51.773146245696	1
3_Peak_26416_lociStitched	chr10	112114378	112118732	3	4162	7976.9634	623.0574	663		SMNDC1	SMNDC1	663	1	ENSG00000119953	SMNDC1	29.4727909030597	1
4_Peak_23306_lociStitched	chr10	73472468	73489354	4	5938	9577.7392	2223.8862	664	CDH23,C10orf105	C10orf54	C10orf105	664	1	ENSG00000214688	C10orf105	0.262541309562353	1
11_Peak_29928_lociStitched	chr6	119763512	119797889	11	8694	10753.1256	3406.7607	665			MAN1A1	665	1	ENSG00000111885	MAN1A1	8.59165578390267	1
3_Peak_11652_lociStitched	chr2	182321154	182326254	3	4908	7941.72	597.72	666	ITGA4		ITGA4	666	1	ENSG00000115232	ITGA4	4.3210026022338	1
1_Peak_120_lociStitched	chr6	64282378	64284480	1	2103	7595.3668	253.0808	667	PTP4A1		PTP4A1	667	1	ENSG00000112245	PTP4A1	59.5128076498859	1
3_Peak_11139_lociStitched	chr19	14113181	14127023	3	2887	8868.5694	1541.9988	668	RFX1	PALM3,IL27RA,DCAF15,RLN3,PODNL1	RFX1	668	1	ENSG00000132005	RFX1	13.8217038520678	1
9_Peak_28656_lociStitched	chr20	47435346	47449728	9	5587	8929.7838	1612.2222	669	PREX1		PREX1	669	1	ENSG00000124126	PREX1	16.9974693868973	1
7_Peak_42472_lociStitched	chr2	64439117	64456219	7	7815	9007.6234	1694.8082	670		LOC150992	LOC150992	670	1	ENSG00000225889		1.3693799363618	2
2_Peak_5198_lociStitched	chr1	152006863	152021382	2	4915	9022.1066	1720.5015	671	S100A11	TCHHL1,S100A10	S100A11	671	1	ENSG00000163191	S100A11	201.514888662676	1
3_Peak_1354_lociStitched	chr22	39540114	39545989	3	4902	8042.875	750.2375	672	CBX7	APOBEC3H	CBX7	672	1	ENSG00000100307	CBX7	17.8157548283098	1
17_Peak_43430_lociStitched	chr17	1961801	1993908	17	9599	11115.4434	3823.9437	673	HIC1,SMG6	RTN4RL1,DPH1,MIR132,MIR212,OVCA2	HIC1	673	1	ENSG00000177374	HIC1	18.1861167184971	1
7_Peak_14377_lociStitched	chr8	142401615	142429567	7	7007	10747.544	3457.6624	674		GPR20,PTP4A3	PTP4A3	674	1	ENSG00000184489	PTP4A3	19.1798935883603	1
1_Peak_1395_lociStitched	chr2	86262062	86266941	1	4880	7935.2056	653.2981	675	POLR1A	LOC90784	LOC90784	675	1	ENSG00000068654	POLR1A	47.8826207746325	2
9_Peak_70633_lociStitched	chr19	18512797	18544875	9	7236	10746.13	3467.6318	676	SSBP4	ISYNA1,GDF15,MIR3189,SSBP4,LRRC25	SSBP4	676	1	ENSG00000130511	SSBP4	25.0673646877752	1
10_Peak_8454_lociStitched	chr2	172173827	172203786	10	8553	10371.8058	3094.7647	677	METTL8		TLK1	677	1	ENSG00000198586	TLK1	72.6201664892183	1
9_Peak_68090_lociStitched	chr15	91105186	91141872	9	8478	11277.2764	4006.1112	678	CRTC3		CRTC3	678	1	ENSG00000140577	CRTC3	29.9342432288681	1
2_Peak_8717_lociStitched	chr17	43220853	43227829	2	3567	8165.408	912.4608	679	ACBD4,HEXIM1	ACBD4,HEXIM2,PLCD3	HEXIM1	679	1	ENSG00000186834	HEXIM1	61.3371930721337	1
2_Peak_126_lociStitched	chr16	30668333	30672820	2	4154	7856.2883	603.5015	680		PRR14,FBRS,ZNF689,SRCAP,SNORA30	FBRS	680	1	ENSG00000156860	FBRS	49.2368638256249	1
6_Peak_8211_lociStitched	chr19	45922545	45960011	6	6636	11445.863	4199.9386	681	ERCC1	PPM1N,FOSB,ERCC2,ERCC1,PPP1R13L,RTN2,CD3EAP	ERCC1	681	1	ENSG00000012061	ERCC1	49.2035116494218	1
1_Peak_303_lociStitched	chr16	28833691	28837001	1	3311	7640.473	432.286	682	ATXN2L	ATXN2L,SH2B1,TUFM	ATXN2L	682	1	ENSG00000168488	ATXN2L	76.0387318724221	1
2_Peak_73271_lociStitched	chr19	36388473	36395016	2	5811	7930.7703	726.9273	683	HCST,NFKBID	KIRREL2,APLP1,TYROBP,LRFN3,NPHS1	NFKBID	683	1	ENSG00000167604	NFKBID	7.1369298408077	1
4_Peak_4860_lociStitched	chr9	66454705	66458581	4	3447	8423.3232	1222.1028	684		LOC442421	LOC442421	684	1	ENSG00000238113	LINC01410	1.79026677524725	2
7_Peak_9300_lociStitched	chr17	47816242	47838675	7	7163	9805.4643	2617.9311	685	FAM117A	MYST2,SLC35B1	FAM117A	685	1	ENSG00000121104	FAM117A	5.66452815822041	1
10_Peak_12037_lociStitched	chr2	20775890	20818899	10	8064	12562.9289	5384.7268	686	HS1BP3	GDF7	HS1BP3	686	1	ENSG00000118960	HS1BP3	14.8533866828827	1
3_Peak_1077_lociStitched	chr20	23337816	23344009	3	3889	7839.0994	674.4177	687		NXT1,GZF1	GZF1	687	1	ENSG00000125812	GZF1	8.64200520446759	1
7_Peak_9657_lociStitched	chr3	114009930	114027746	7	8405	9098.6312	1949.0704	688	TIGIT	MIR568	TIGIT	688	1	ENSG00000181847	TIGIT	0.440389445194174	1
7_Peak_30213_lociStitched	chr3	186778163	186791525	7	6725	8701.3344	1556.673	689	ST6GAL1		ST6GAL1	689	1	ENSG00000073849	ST6GAL1	40.4745128950862	1
9_Peak_16168_lociStitched	chr18	47824182	47848084	9	8192	9670.7492	2536.0022	690		MBD1,CXXC1,CCDC11	CXXC1	690	1	ENSG00000154832	CXXC1	32.205646949661	1
10_Peak_9380_lociStitched	chr21	43283756	43306061	10	5886	9490.7775	2357.6385	691	C2CD2,PRDM15		PRDM15	691	1	ENSG00000141956	PRDM15	13.3203536536861	1
3_Peak_20503_lociStitched	chr11	32447780	32460146	3	6583	8714.3202	1584.0846	692	WT1-AS,WT1		WT1	692	1	ENSG00000184937	WT1	5.96266121917938	1
5_Peak_29214_lociStitched	chr6	138188278	138196464	5	6253	8094.3168	967.5852	693	TNFAIP3		TNFAIP3	693	1	ENSG00000118503	TNFAIP3	25.4309007318968	1
1_Peak_974_lociStitched	chr15	75493319	75497125	1	3807	7657.2914	535.1236	694	C15orf39		C15orf39	694	1	ENSG00000167173	C15orf39	20.9261831752078	1
2_Peak_704_lociStitched	chr4	185454653	185460187	2	5424	7702.7746	585.4972	695			IRF2	695	1	ENSG00000168310	IRF2	16.806026491713	1
5_Peak_14203_lociStitched	chr12	739559	755516	5	4600	8883.2619	1768.0356	696	NINJ2		NINJ2	696	1	ENSG00000171840	NINJ2	1.41804027501306	1
8_Peak_84863_lociStitched	chr6	105929838	105941691	8	6591	8385.9975	1290.7917	697			PREP	697	1	ENSG00000085377	PREP	12.6511436300185	1
8_Peak_27362_lociStitched	chr2	38820716	38839015	8	3968	8924.4223	1853.6887	698	HNRPLL	HNRPLL	HNRPLL	698	1	ENSG00000143889	HNRNPLL	17.1351529584642	2
2_Peak_75018_lociStitched	chr3	128898485	128907683	2	758	8003.1798	935.4366	699	CNBP	ISY1,CNBP	CNBP	699	1	ENSG00000169714	CNBP	148.927106968015	1
10_Peak_13906_lociStitched	chr14	81930981	81955620	10	7329	9513.1179	2451.5805	700	SEL1L		SEL1L	700	1	ENSG00000071537	SEL1L	59.2912812279812	1
7_Peak_30763_lociStitched	chrX	10065353	10081410	7	7494	8889.1552	1828.8923	701	WWC3	CLCN4	CLCN4	701	1	ENSG00000073464	CLCN4	2.05420246000331	1
2_Peak_2184_lociStitched	chr22	27060923	27071132	2	4467	8213.1405	1154.6379	702	MIAT	CRYBA4,CRYBB1	MIAT	702	1	ENSG00000225783	MIAT	4.36062728304815	1
8_Peak_65744_lociStitched	chr3	46390329	46403786	8	8479	8767.2355	1711.7304	703	CCR2	CCR5,CCRL2	CCR2	703	1	ENSG00000163820	FYCO1	39.9953687044527	3
4_Peak_19964_lociStitched	chr14	103235091	103253572	4	3436	9205.3861	2156.7327	704	TRAF3	TRAF3	TRAF3	704	1	ENSG00000131323	TRAF3	22.4932409671548	1
5_Peak_14508_lociStitched	chr17	73854215	73874809	5	6737	9289.9534	2244.746	705	TRIM47	UNC13D,WBP2,TRIM65,MRPL38	TRIM47	705	1	ENSG00000132481	TRIM47	14.4527808831906	1
2_Peak_45469_lociStitched	chr14	50098601	50102512	2	3400	7500.5158	455.6315	706	C14orf104	MGAT2,PPIL5,RPL36AL,RPS29,C14orf104	C14orf104	706	1	ENSG00000165506	DNAAF2	6.01855032458874	2
9_Peak_46633_lociStitched	chr15	101661353	101689627	9	6358	10390.695	3364.606	707			CHSY1	707	1	ENSG00000131873	CHSY1	26.884230099185	1
12_Peak_16769_lociStitched	chr20	17816077	17855629	12	9167	11565.0048	4540.5696	708			SNORD17	708	1	ENSG00000212232	SNORD17	6.56431150923992	1
4_Peak_21345_lociStitched	chr1	205249222	205264346	4	6090	9029.028	2008.4672	709		NUAK2	NUAK2	709	1	ENSG00000163545	NUAK2	22.16122419795	1
2_Peak_2958_lociStitched	chr5	154133535	154138158	2	4435	7487.8731	471.0837	710	LARP1		LARP1	710	1	ENSG00000155506	LARP1	235.289521629781	1
7_Peak_31646_lociStitched	chr6	143163169	143179436	7	8094	8793.9402	1782.8632	711	HIVEP2		HIVEP2	711	1	ENSG00000010818	HIVEP2	34.2353867669308	1
1_Peak_2147_lociStitched	chr17	27275641	27278611	1	2971	7462.422	455.301	712	PHF12	DHRS13	PHF12	712	1	ENSG00000109118	PHF12	40.3556873414298	1
6_Peak_47943_lociStitched	chr10	11704524	11728522	6	5728	9807.9826	2802.9664	713			USP6NL	713	1	ENSG00000148429	USP6NL	25.3139967532377	1
8_Peak_15393_lociStitched	chr6	112071396	112086316	8	6794	8550.652	1557.648	714	FYN	FYN	FYN	714	1	ENSG00000010810	FYN	14.5963452307656	1
8_Peak_99692_lociStitched	chr12	113632930	113671626	8	3610	11446.2768	4453.9096	715	TPCN1,IQCD	DDX54,CCDC42B,C12orf52	IQCD	715	1	ENSG00000166578	IQCD	2.88195292260337	1
